,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
438,35.523,No,Travel_Rarely,715.244,Research & Development,13.755,4.297,Life Sciences,1.143,1492.776,1.858,Female,65.378,3.105,1.377,Laboratory Technician,2.3,Married,3686.633,14077.646,4.962,Y,No,13.681,3.475,4.567,80.463,1.462,8.052,5.028,2.622,1.306,1.17,0.224,2.918
439,36.727,No,Travel_Rarely,1176.568,Research & Development,-3.299,3.971,Life Sciences,0.926,1075.754,2.764,Male,96.253,3.574,2.246,Manager,2.444,Married,8039.27,22987.941,0.365,Y,No,13.592,3.291,3.503,80.025,1.046,5.839,4.857,2.449,1.215,-0.019,-0.615,2.787
440,47.436,No,Travel_Rarely,1600.615,Sales,4.584,3.582,Technical Degree,1.333,1320.68,4.529,Male,55.577,2.925,2.192,Sales Executive,2.144,Divorced,6399.861,17913.977,8.974,Y,Yes,17.865,3.231,0.972,79.56,0.331,11.432,1.164,2.953,2.953,1.76,3.113,4.349
441,40.852,No,Travel_Frequently,738.701,Research & Development,11.759,4.916,Life Sciences,0.772,121.583,3.727,Male,78.09,3.486,1.556,Sales Executive,3.179,Married,6561.096,21362.72,3.918,Y,No,15.573,2.734,3.226,79.964,1.136,11.679,2.532,2.122,4.944,3.582,3.286,6.527
442,42.546,No,Travel_Rarely,-230.697,Sales,26.143,2.338,Technical Degree,1.32,1116.177,2.642,Male,58.777,2.323,1.851,Research Scientist,1.294,Divorced,7797.05,20403.328,3.296,Y,No,21.389,3.446,1.55,79.765,0.292,8.018,3.896,3.131,1.927,3.809,-2.169,1.361
443,33.871,No,Travel_Rarely,337.205,Human Resources,6.915,3.125,Human Resources,1.081,1707.978,1.392,Male,53.261,3.291,1.786,Sales Executive,3.422,Divorced,6132.602,21054.576,0.126,Y,Yes,14.801,2.895,1.608,80.271,2.573,1.433,1.386,2.474,3.972,3.704,3.246,4.912
444,36.123,No,Travel_Rarely,1241.086,Research & Development,5.659,2.29,Medical,1.078,1255.44,2.383,Female,60.84,1.848,2.107,Research Director,2.676,Married,5787.701,10995.057,0.934,Y,No,17.174,3.448,3.666,79.956,1.605,18.628,3.845,3.489,1.598,4.996,-0.269,5.772
445,41.586,No,Travel_Rarely,1050.012,Sales,1.174,3.06,Human Resources,1.18,2052.062,1.63,Male,60.893,3.048,2.614,Sales Executive,0.731,Single,11072.854,22739.227,4.337,Y,Yes,15.019,3.131,3.724,80.301,-0.891,18.91,2.712,3.671,9.181,5.69,-0.508,9.206
446,29.868,No,Travel_Frequently,1071.591,Research & Development,-1.605,2.326,Medical,1.169,701.891,3.215,Male,44.865,2.111,0.4,Sales Executive,3.276,Married,2401.144,-301.952,1.014,Y,No,16.879,3.389,2.114,80.017,0.765,-0.166,3.197,2.661,1.049,1.563,1.006,2.569
447,33.065,No,Travel_Rarely,952.3,Human Resources,14.899,3.331,Technical Degree,0.69,1426.312,3.172,Male,67.65,2.379,2.07,Sales Executive,2.691,Single,8489.538,10700.782,4.47,Y,No,14.789,3.036,2.708,79.434,0.432,13.741,3.18,2.633,9.213,10.605,3.894,8.382
448,27.691,Yes,Travel_Rarely,1113.431,Sales,9.879,2.516,Marketing,0.628,890.052,1.968,Male,34.064,2.6,1.674,Manufacturing Director,2.085,Single,2978.584,7964.69,3.217,Y,Yes,17.299,3.152,2.765,79.736,0.536,7.006,3.027,2.881,-0.971,0.961,1.712,-0.086
449,43.131,Yes,Travel_Rarely,724.735,Sales,2.275,2.012,Marketing,0.922,-538.688,0.123,Female,33.684,1.987,2.539,Sales Executive,1.292,Married,7251.448,22293.771,-0.484,Y,No,11.881,2.806,2.0,80.188,0.912,9.032,3.234,4.12,2.736,2.51,0.803,0.553
450,40.218,No,Travel_Rarely,1569.298,Sales,16.691,1.683,Medical,1.044,1076.38,2.934,Male,52.02,1.894,3.416,Sales Executive,3.421,Married,10888.005,2180.002,2.568,Y,No,15.775,2.942,4.642,79.932,0.861,15.812,2.16,1.757,0.453,2.034,0.569,5.162
451,45.857,No,Non-Travel,451.935,Research & Development,5.668,2.925,Life Sciences,0.883,2014.494,3.352,Male,52.929,2.93,2.54,Laboratory Technician,4.16,Single,8075.113,28709.832,6.526,Y,No,18.551,3.396,3.483,80.358,0.642,11.5,3.533,4.319,4.588,2.728,1.63,1.688
452,40.769,Yes,Travel_Rarely,1017.956,Sales,1.314,3.083,Life Sciences,1.519,2116.61,3.001,Female,94.346,3.218,2.922,Research Scientist,0.277,Divorced,8446.85,26932.049,4.062,Y,Yes,14.385,3.109,2.741,79.593,1.262,5.328,4.811,4.005,2.27,4.72,4.574,2.521
453,20.586,Yes,Travel_Rarely,1335.024,Sales,9.025,3.195,Medical,0.89,1044.757,2.433,Male,47.789,2.9,1.929,Sales Executive,2.836,Single,6272.552,15245.443,3.555,Y,Yes,12.751,3.124,3.457,80.04,1.645,-0.269,2.147,3.304,2.142,4.78,1.663,-2.648
454,35.369,No,Travel_Rarely,660.851,Research & Development,13.427,2.183,Marketing,1.045,1706.889,2.13,Male,68.466,1.847,0.262,Laboratory Technician,2.262,Divorced,1820.751,7068.987,3.856,Y,No,15.622,2.915,3.494,79.814,2.4,2.937,3.746,3.447,-2.626,0.227,-3.138,-0.433
455,45.78,No,Travel_Rarely,796.2,Sales,13.353,3.789,Life Sciences,1.035,938.235,2.094,Female,55.081,2.788,2.058,Healthcare Representative,3.575,Divorced,11845.685,20590.916,1.18,Y,No,17.795,3.065,1.696,79.678,1.732,11.377,3.553,3.193,3.166,4.007,1.083,1.995
456,40.903,No,Travel_Rarely,1389.267,Sales,4.826,2.478,Marketing,1.462,688.126,5.048,Male,60.205,3.465,2.175,Sales Representative,1.406,Divorced,4718.88,23207.664,2.582,Y,No,16.617,2.942,2.846,80.118,0.905,12.414,0.751,3.443,6.448,3.704,1.761,3.07
457,36.434,No,Travel_Rarely,118.951,Research & Development,4.727,2.37,Medical,1.173,2397.329,1.498,Male,80.004,1.828,1.137,Manager,1.684,Single,4105.245,12348.895,3.991,Y,Yes,13.819,3.274,1.718,80.076,0.421,12.926,4.359,2.394,8.617,5.368,1.665,5.829
458,28.422,No,Travel_Frequently,585.004,Sales,9.149,2.118,Medical,0.993,926.691,2.344,Female,68.536,3.745,1.846,Manager,3.079,Single,5975.949,18785.43,0.402,Y,No,17.836,3.135,2.541,79.988,1.575,6.817,1.871,3.243,11.682,9.137,1.704,6.072
459,36.997,Yes,Non-Travel,1525.477,Research & Development,7.952,2.231,Medical,1.188,1134.788,3.924,Male,35.626,2.236,1.03,Research Scientist,2.525,Divorced,4588.956,17843.03,2.97,Y,No,16.765,3.659,3.304,79.623,1.678,4.146,1.29,2.257,6.588,4.104,4.423,5.173
460,30.5,No,Travel_Rarely,824.583,Research & Development,10.241,2.601,Life Sciences,1.198,642.44,2.34,Female,70.543,1.208,2.793,Healthcare Representative,2.928,Married,8576.144,3962.126,2.892,Y,Yes,18.516,2.963,3.235,80.012,-0.458,9.785,2.252,3.145,8.807,6.861,4.946,5.538
461,44.915,Yes,Travel_Rarely,1010.919,Human Resources,29.444,2.977,Life Sciences,1.115,1457.334,3.158,Female,90.236,2.12,1.323,Laboratory Technician,2.302,Divorced,4382.444,19656.22,2.854,Y,No,18.71,3.242,3.297,79.641,1.319,2.846,2.7,3.121,3.697,2.43,0.909,1.917
462,38.192,Yes,Travel_Rarely,864.331,Sales,5.504,3.957,Technical Degree,0.864,1326.406,3.222,Male,69.714,3.548,2.858,Sales Executive,1.436,Married,10779.116,11074.335,3.692,Y,No,17.17,3.215,3.794,79.822,1.581,9.096,4.938,3.568,5.5,5.632,2.727,0.331
463,41.283,No,Travel_Rarely,905.334,Research & Development,15.68,2.592,Life Sciences,0.879,892.514,3.04,Male,18.311,2.844,1.011,Research Scientist,4.787,Single,2729.088,17786.256,2.675,Y,Yes,17.137,2.469,3.37,80.266,-0.064,8.666,4.711,1.419,1.915,-0.048,-0.382,0.402
464,43.58,No,Travel_Rarely,1399.794,Sales,13.744,2.017,Life Sciences,1.044,1000.582,2.292,Male,88.926,3.189,1.579,Sales Executive,5.566,Divorced,4351.48,13390.014,4.579,Y,Yes,12.453,2.97,4.202,79.773,0.813,14.382,2.177,3.227,6.581,5.692,-1.275,2.326
465,38.038,No,Travel_Rarely,312.959,Sales,10.871,2.01,Life Sciences,1.268,819.335,2.865,Female,50.174,3.626,1.84,Sales Executive,2.852,Married,7693.314,19894.877,2.647,Y,No,13.175,3.048,2.345,79.584,0.321,17.901,2.01,2.395,2.915,6.406,1.384,6.838
466,34.775,No,Non-Travel,570.199,Sales,9.963,2.571,Life Sciences,1.334,1700.631,2.766,Male,52.427,2.895,2.156,Sales Executive,4.47,Married,5336.882,30360.766,2.109,Y,No,14.633,3.017,2.739,79.901,1.326,10.611,3.445,2.716,9.782,4.072,1.58,4.124
467,39.037,No,Non-Travel,1199.568,Research & Development,-4.59,1.447,Life Sciences,1.003,947.098,3.654,Male,26.863,1.874,2.583,Sales Representative,2.659,Married,13468.507,8305.152,2.31,Y,No,21.952,3.782,2.359,80.255,0.102,13.816,2.453,3.053,6.847,3.824,0.047,3.122
468,34.395,No,Travel_Rarely,-153.153,Sales,2.254,3.787,Marketing,1.161,1556.797,0.897,Female,65.785,2.102,1.65,Sales Executive,2.672,Divorced,7465.035,17836.904,2.818,Y,No,12.7,2.904,3.918,80.157,1.652,17.563,2.451,2.715,15.91,3.434,8.116,8.697
469,25.806,No,Non-Travel,215.741,Research & Development,5.356,1.22,Life Sciences,0.907,606.919,2.598,Female,57.499,2.941,1.334,Human Resources,2.133,Married,3941.083,19529.21,0.552,Y,No,13.038,2.962,2.179,80.216,-0.247,3.442,2.642,3.056,7.541,7.045,2.407,10.377
470,31.739,No,Travel_Rarely,562.242,Sales,7.477,2.527,Medical,0.859,802.885,1.665,Male,88.81,2.305,0.858,Healthcare Representative,1.894,Single,2492.175,20520.379,-3.673,Y,Yes,14.16,2.91,2.049,80.074,0.116,3.46,2.47,4.219,8.559,1.27,-1.332,0.473
471,45.383,No,Travel_Rarely,1465.61,Sales,2.367,3.442,Life Sciences,0.742,884.745,3.343,Female,71.067,3.871,3.069,Sales Executive,4.542,Divorced,7205.665,12731.154,3.438,Y,Yes,14.963,3.052,0.891,80.572,1.614,17.976,0.6,2.924,6.939,3.898,2.421,-0.293
472,40.555,No,Travel_Rarely,1400.928,Research & Development,15.294,4.438,Life Sciences,1.24,305.385,3.946,Female,79.711,2.764,1.732,Laboratory Technician,3.885,Single,3414.426,4744.486,7.088,Y,No,14.403,2.803,3.253,80.108,0.777,14.676,3.601,2.864,0.818,5.835,1.939,4.702
473,38.294,No,Travel_Rarely,1139.929,Research & Development,7.948,2.167,Other,1.124,1662.784,2.585,Male,50.71,3.632,1.634,Laboratory Technician,3.294,Married,3742.479,15517.332,7.948,Y,Yes,16.212,3.157,3.927,80.105,0.142,6.635,3.87,3.571,2.087,2.451,-1.053,0.079
474,35.396,No,Travel_Rarely,1155.316,Research & Development,2.393,2.51,Life Sciences,1.016,1222.303,2.948,Female,85.824,2.17,1.01,Laboratory Technician,4.405,Single,1316.485,12085.724,1.051,Y,Yes,12.676,2.752,1.51,79.865,1.162,-0.351,3.216,2.801,-0.038,-1.813,-0.719,-0.39
475,35.723,No,Travel_Frequently,521.786,Research & Development,12.947,4.345,Life Sciences,1.627,858.259,2.69,Female,57.834,2.654,1.279,Healthcare Representative,3.368,Married,4031.162,16547.902,5.548,Y,No,8.036,3.218,2.047,79.313,1.296,2.641,4.653,2.368,6.018,-0.056,-2.384,0.145
476,43.778,No,Travel_Rarely,1164.625,Research & Development,6.707,2.548,Life Sciences,1.144,60.125,2.228,Male,68.02,2.219,1.625,Sales Executive,3.347,Single,6275.146,11557.768,4.168,Y,No,16.926,2.866,2.675,79.868,-0.141,14.72,1.478,3.881,4.395,2.165,2.316,3.999
477,30.118,No,Travel_Rarely,882.068,Research & Development,8.461,1.22,Other,0.817,678.768,2.047,Female,74.424,2.305,2.611,Human Resources,2.433,Married,8842.578,22431.951,0.735,Y,No,15.674,3.491,3.069,79.944,0.64,11.085,1.257,2.673,8.31,2.834,-0.283,4.775
478,32.44,No,Travel_Rarely,761.148,Sales,10.065,1.94,Life Sciences,0.972,1272.477,3.206,Male,58.634,4.254,1.976,Sales Executive,3.306,Single,7309.44,23374.188,2.902,Y,Yes,12.702,3.19,3.303,79.953,0.748,10.864,2.268,2.868,9.293,9.032,-0.126,1.011
479,24.024,No,Non-Travel,590.223,Sales,3.003,2.946,Life Sciences,1.149,1106.494,0.945,Male,44.864,2.762,0.929,Sales Executive,3.278,Married,3074.713,19343.096,-1.928,Y,No,10.21,3.036,2.89,80.631,0.459,-2.43,4.53,3.481,0.646,4.24,1.42,1.995
480,30.395,No,Travel_Frequently,967.838,Sales,14.709,2.206,Life Sciences,0.994,590.777,2.472,Male,56.184,2.361,1.126,Sales Executive,5.086,Married,5464.36,20773.871,1.484,Y,No,18.233,3.136,1.734,79.948,0.834,6.394,5.023,3.16,4.828,3.335,1.659,6.135
481,39.582,No,Travel_Rarely,1196.88,Research & Development,14.144,2.132,Life Sciences,1.146,1090.041,1.915,Male,71.774,2.124,2.294,Sales Executive,1.838,Single,9371.958,4111.469,1.064,Y,No,16.298,3.302,4.288,80.048,-1.057,6.886,5.911,3.672,1.744,0.233,0.361,-1.508
482,42.902,Yes,Travel_Rarely,827.21,Research & Development,21.232,4.53,Life Sciences,1.529,1329.741,2.684,Female,88.418,2.607,1.019,Research Scientist,4.693,Married,68.983,11751.603,2.946,Y,No,17.484,2.944,1.529,80.328,0.389,8.809,2.597,2.505,2.326,2.699,0.119,0.155
483,30.0,Yes,Travel_Rarely,939.383,Research & Development,5.717,3.983,Medical,1.23,1321.86,2.733,Male,74.547,2.014,0.546,Laboratory Technician,1.635,Married,-652.557,1231.424,7.139,Y,Yes,14.434,3.314,2.731,79.298,0.982,6.461,2.012,2.568,1.153,0.255,0.894,-0.311
484,47.647,No,Travel_Frequently,539.121,Research & Development,7.781,4.298,Medical,0.992,633.187,2.235,Female,58.665,1.904,3.461,Sales Executive,4.548,Married,12937.983,24582.191,0.105,Y,No,17.138,2.921,2.116,79.929,1.321,25.937,2.835,2.979,8.616,4.387,0.889,6.171
485,31.206,Yes,Travel_Rarely,697.124,Research & Development,1.591,4.014,Technical Degree,1.132,2102.743,4.389,Male,43.102,1.767,1.585,Sales Representative,3.428,Married,6680.054,13702.357,5.11,Y,No,16.411,3.39,2.9,80.447,0.298,11.874,5.638,3.906,13.706,12.424,5.702,6.817
486,31.69,No,Travel_Rarely,67.388,Research & Development,11.592,2.691,Marketing,0.793,1157.648,3.256,Male,59.642,3.216,2.053,Sales Executive,3.597,Single,7271.988,7340.466,1.419,Y,No,13.334,3.109,1.952,79.829,1.198,8.857,2.157,3.378,10.336,8.115,7.64,7.808
487,14.954,Yes,Travel_Rarely,478.183,Sales,14.239,1.314,Technical Degree,1.418,1122.351,1.635,Female,56.974,1.632,1.402,Sales Representative,1.949,Divorced,1724.95,12861.869,-2.412,Y,Yes,14.261,2.705,3.534,80.0,0.105,-2.431,4.484,2.962,1.262,-0.003,1.561,1.583
488,47.609,No,Travel_Frequently,1053.748,Sales,5.569,2.939,Life Sciences,1.001,1471.361,1.195,Male,74.978,2.33,1.653,Healthcare Representative,2.997,Divorced,4312.46,17158.158,5.931,Y,Yes,16.055,3.033,5.347,80.097,0.679,9.468,1.996,3.352,1.306,0.392,1.29,0.057
489,19.089,No,Travel_Rarely,934.616,Research & Development,2.148,1.791,Medical,1.413,1243.225,3.669,Female,49.62,3.051,1.227,Healthcare Representative,2.493,Married,1643.449,7581.544,4.169,Y,No,13.812,3.208,2.394,79.611,0.692,0.655,2.617,3.066,2.806,2.777,1.292,0.486
490,26.04,No,Travel_Rarely,619.229,Research & Development,10.508,3.123,Human Resources,0.957,1563.818,2.253,Male,58.635,1.534,2.851,Healthcare Representative,3.692,Married,8363.835,5152.045,-0.481,Y,No,10.789,2.672,3.362,79.545,1.101,10.37,1.491,2.109,8.489,-0.204,-2.141,5.927
491,31.174,No,Non-Travel,1502.273,Research & Development,4.695,3.853,Medical,0.712,155.734,0.306,Male,63.632,2.93,2.362,Manager,3.856,Married,6631.208,12787.527,2.872,Y,No,17.473,3.306,2.312,79.536,0.54,13.73,1.797,1.694,6.179,5.07,0.25,4.451
492,29.093,Yes,Travel_Frequently,341.621,Research & Development,15.994,2.446,Marketing,0.766,1667.414,0.63,Male,55.041,2.207,1.467,Research Scientist,3.492,Married,5551.62,17739.963,5.0,Y,Yes,18.841,3.261,2.983,80.187,0.513,3.036,3.043,2.824,6.408,3.314,-1.494,3.532
493,34.559,No,Travel_Rarely,897.767,Research & Development,7.394,2.481,Medical,1.465,613.908,3.628,Male,79.04,3.633,2.073,Manufacturing Director,3.085,Divorced,6814.201,15198.93,1.12,Y,No,13.872,3.161,3.029,79.859,1.984,14.338,-0.295,3.23,16.145,7.017,1.215,10.229
494,37.777,No,Travel_Frequently,848.379,Sales,25.283,4.219,Other,0.697,963.375,3.6,Male,117.464,3.089,2.175,Sales Executive,2.941,Single,2044.627,17657.734,5.286,Y,No,15.624,3.03,4.838,79.932,0.577,8.3,2.086,2.713,0.959,0.346,-1.791,2.151
495,25.722,No,Travel_Rarely,419.562,Research & Development,9.484,2.293,Technical Degree,0.548,708.28,4.676,Female,80.772,2.353,1.746,Healthcare Representative,4.863,Single,4345.896,20355.848,4.19,Y,No,14.765,3.036,3.896,79.882,1.313,7.552,3.968,2.376,5.661,2.518,-0.606,2.593
496,41.091,No,Non-Travel,489.681,Research & Development,6.389,2.004,Technical Degree,0.791,481.917,3.062,Female,33.953,1.741,5.132,Research Director,3.134,Married,18679.822,5712.407,8.308,Y,No,12.253,3.298,2.638,79.871,1.46,23.707,0.236,3.51,1.033,2.495,-2.234,3.954
497,33.116,No,Non-Travel,799.343,Research & Development,-2.413,3.102,Technical Degree,0.916,896.233,2.379,Male,38.548,2.573,0.876,Research Scientist,2.533,Divorced,2049.476,11286.52,3.174,Y,Yes,13.596,2.743,3.51,79.941,0.314,0.818,3.508,1.375,2.059,1.317,1.98,-0.812
498,31.758,Yes,Travel_Frequently,1087.085,Research & Development,1.082,1.945,Medical,0.644,352.488,3.845,Female,59.734,2.598,1.622,Research Scientist,3.749,Single,4823.404,25717.496,0.483,Y,No,13.672,3.044,4.651,79.893,0.487,9.782,3.56,3.455,3.503,1.57,2.588,3.198
499,35.817,No,Travel_Frequently,1619.968,Sales,25.298,3.794,Medical,0.393,587.788,3.432,Female,87.941,3.084,2.26,Sales Executive,2.353,Married,6959.714,5036.167,5.18,Y,No,10.226,3.074,2.733,79.585,1.354,12.791,0.858,2.974,7.472,3.579,1.447,3.822
500,40.218,No,Travel_Rarely,902.603,Research & Development,12.069,1.581,Life Sciences,0.936,2414.76,1.811,Female,89.531,2.61,1.693,Laboratory Technician,2.438,Married,5051.77,-274.261,6.356,Y,No,10.837,2.908,0.751,79.788,1.844,10.296,2.401,2.176,9.735,6.69,-0.698,5.805
501,32.761,Yes,Travel_Rarely,1178.988,Sales,21.282,3.878,Marketing,1.082,1577.915,3.099,Female,59.471,2.397,2.344,Sales Executive,3.998,Married,6701.684,3264.976,2.12,Y,No,19.478,3.24,3.385,79.933,0.431,9.229,2.848,3.802,4.352,7.741,1.44,3.551
502,28.975,No,Travel_Rarely,1053.599,Research & Development,23.227,3.46,Technical Degree,1.062,1358.454,2.941,Female,57.222,1.327,2.532,Healthcare Representative,2.92,Single,5520.285,12196.055,-1.545,Y,No,11.809,3.058,2.047,80.119,-0.827,11.144,3.004,2.762,11.8,7.832,5.756,9.405
503,29.442,Yes,Travel_Rarely,103.868,Sales,14.029,4.003,Technical Degree,0.789,80.339,2.207,Male,75.276,3.314,2.347,Sales Executive,1.274,Divorced,6625.146,10618.995,5.053,Y,No,15.123,3.017,2.342,80.028,0.92,6.661,2.807,2.362,8.23,7.439,4.591,8.596
504,26.678,No,Travel_Frequently,1668.185,Research & Development,5.55,3.753,Life Sciences,1.554,497.981,2.386,Female,70.408,3.4,2.434,Healthcare Representative,2.751,Single,8949.86,13888.675,2.17,Y,No,12.962,2.87,0.81,79.773,0.172,10.421,2.455,3.066,1.149,3.146,0.355,1.729
505,25.21,Yes,Travel_Frequently,233.008,Human Resources,6.626,3.726,Medical,0.884,-73.669,2.324,Female,69.596,2.192,2.083,Sales Executive,2.418,Single,6155.74,16653.145,4.759,Y,Yes,20.975,3.858,2.386,79.995,-0.676,7.29,2.481,2.945,7.589,4.302,-1.391,-0.173
506,39.972,No,Travel_Rarely,1032.405,Sales,4.156,4.812,Marketing,0.956,748.766,3.131,Male,95.522,3.181,3.034,Sales Executive,1.962,Single,10681.134,13879.76,2.524,Y,Yes,17.644,2.818,3.051,80.444,0.244,10.034,1.638,2.602,9.733,9.004,0.338,6.342
507,37.638,No,Travel_Rarely,1291.955,Research & Development,-1.668,1.692,Life Sciences,0.898,970.464,3.612,Male,61.509,3.149,1.381,Sales Representative,3.22,Divorced,229.287,12755.545,0.345,Y,No,13.355,2.718,2.881,80.466,1.724,4.422,4.043,3.8,0.461,1.62,2.333,3.255
508,43.731,No,Travel_Rarely,1294.869,Research & Development,10.183,2.686,Life Sciences,1.007,1514.51,3.958,Female,61.734,2.595,2.125,Manufacturing Director,1.76,Divorced,5885.612,32183.557,5.032,Y,No,12.519,2.806,4.228,80.235,2.097,11.693,3.124,2.745,9.576,5.01,0.746,4.947
509,33.524,No,Travel_Rarely,707.523,Sales,1.056,2.66,Technical Degree,1.261,866.905,4.429,Female,26.595,2.431,2.02,Sales Executive,3.316,Married,7253.776,24936.145,3.075,Y,No,13.696,2.911,1.453,80.24,0.448,8.077,1.427,2.834,7.654,8.858,4.909,3.682
510,32.13,No,Travel_Frequently,478.805,Human Resources,7.69,3.477,Technical Degree,0.828,1337.607,3.405,Female,67.523,3.054,2.194,Healthcare Representative,2.195,Single,4320.974,18434.215,4.209,Y,Yes,11.11,2.742,3.501,80.102,0.066,3.22,3.854,1.928,8.878,3.461,5.101,7.673
511,49.976,No,Non-Travel,739.839,Research & Development,27.852,3.292,Medical,1.079,968.276,1.067,Male,40.487,3.098,3.254,Manufacturing Director,2.106,Divorced,9761.044,17183.787,7.137,Y,Yes,10.877,2.791,1.941,80.109,0.268,19.55,0.832,2.715,4.218,1.376,0.109,2.446
512,40.623,No,Non-Travel,647.74,Research & Development,9.17,4.824,Life Sciences,0.699,1820.503,2.084,Male,37.405,3.474,0.744,Manufacturing Director,1.345,Married,4597.012,14082.268,3.218,Y,Yes,13.69,2.667,2.606,80.17,0.064,4.953,0.705,3.827,5.94,0.997,3.849,3.982
513,41.735,No,Travel_Rarely,483.374,Research & Development,-4.676,4.243,Medical,0.92,619.969,2.479,Male,84.562,1.964,1.638,Sales Representative,4.21,Married,5638.282,20058.957,2.328,Y,No,17.81,3.054,2.09,79.703,1.311,4.105,4.43,2.985,-0.344,0.82,6.004,-0.7
514,32.813,Yes,Travel_Frequently,1413.824,Research & Development,-5.808,3.077,Life Sciences,0.84,100.778,3.579,Male,61.787,3.586,1.669,Manufacturing Director,5.688,Divorced,4104.134,6638.926,8.019,Y,Yes,18.845,3.165,1.964,80.199,2.464,0.539,2.88,2.774,-0.988,0.486,-0.575,-1.645
515,43.366,No,Travel_Rarely,296.984,Sales,9.016,3.853,Marketing,0.851,119.357,2.275,Male,67.721,2.414,1.328,Sales Executive,2.021,Single,6229.223,24199.803,3.723,Y,No,16.64,3.459,4.193,80.06,0.276,16.014,3.882,2.084,5.532,5.579,4.007,3.49
516,38.242,No,Travel_Frequently,400.844,Research & Development,-4.119,2.481,Other,1.267,1069.396,1.977,Female,32.766,3.27,1.254,Research Scientist,2.524,Married,2317.708,15427.557,3.156,Y,No,19.822,3.182,1.534,80.079,1.084,6.485,2.777,3.034,3.59,2.998,0.919,4.28
517,42.035,No,Travel_Rarely,613.439,Research & Development,1.42,1.493,Medical,0.986,1249.101,3.74,Male,54.866,2.614,3.114,Laboratory Technician,4.678,Divorced,13264.524,8955.225,7.024,Y,No,14.859,3.07,3.693,80.032,1.821,12.592,1.811,3.588,4.41,3.723,2.809,2.463
518,43.2,No,Travel_Rarely,508.314,Sales,5.716,2.97,Life Sciences,1.243,-119.42,2.639,Male,52.578,2.128,3.009,Manager,1.776,Single,11187.148,7562.64,3.254,Y,Yes,10.208,2.812,2.565,79.417,-0.905,10.451,3.575,2.142,10.027,3.193,2.443,3.572
519,38.132,Yes,Travel_Rarely,707.453,Research & Development,3.657,3.436,Life Sciences,1.099,2629.428,2.29,Female,52.582,2.135,2.834,Human Resources,4.441,Married,12350.41,22589.576,4.171,Y,No,12.256,3.023,1.078,80.005,2.832,11.139,2.543,2.616,3.703,5.389,0.062,4.543
520,19.474,Yes,Travel_Rarely,520.798,Research & Development,9.609,0.813,Medical,1.039,583.628,1.411,Male,61.99,2.257,1.676,Sales Executive,4.642,Single,4212.591,17024.36,3.374,Y,No,14.865,3.198,2.59,80.201,0.646,3.878,2.5,3.846,6.536,7.506,0.742,5.685
521,28.212,No,Travel_Frequently,1092.949,Sales,9.291,2.472,Marketing,1.319,271.886,1.381,Female,84.204,2.246,1.733,Sales Representative,3.178,Married,7819.768,19662.91,2.162,Y,No,15.891,3.244,5.321,79.652,1.434,8.174,4.943,2.092,9.031,1.762,-2.467,5.756
522,48.901,Yes,Travel_Rarely,1296.367,Research & Development,21.17,4.345,Life Sciences,0.198,591.536,2.126,Male,51.663,3.944,1.557,Manufacturing Director,3.938,Married,5749.446,17124.215,4.878,Y,No,11.185,2.712,3.187,80.489,0.818,23.466,-1.039,1.879,14.362,11.609,8.501,10.144
523,29.064,No,Travel_Rarely,840.111,Research & Development,14.487,2.72,Other,0.555,838.806,0.944,Female,64.903,3.06,1.93,Healthcare Representative,3.487,Married,4393.326,16409.309,0.003,Y,Yes,22.771,3.542,1.668,80.087,1.696,5.163,0.879,3.343,7.973,2.807,2.481,4.361
524,36.294,No,Non-Travel,939.181,Sales,15.41,3.558,Medical,1.351,856.118,1.662,Female,74.657,2.41,2.689,Sales Executive,3.541,Single,5564.244,22334.613,1.458,Y,Yes,16.432,3.179,2.738,80.233,0.2,10.441,0.83,2.915,1.501,0.984,1.364,5.133
525,39.059,No,Travel_Rarely,100.846,Sales,9.572,2.81,Medical,1.061,797.873,2.802,Male,72.744,2.98,1.054,Research Scientist,1.104,Divorced,4903.531,14057.265,3.447,Y,No,20.552,3.225,1.586,80.147,-0.397,11.101,2.454,3.853,3.381,4.54,-1.256,1.405
526,18.085,No,Non-Travel,500.125,Research & Development,5.926,3.631,Medical,0.72,2220.944,3.019,Male,72.924,3.601,1.018,Manufacturing Director,3.932,Married,4611.122,28372.506,5.095,Y,Yes,16.068,2.717,2.314,79.954,1.15,2.956,2.282,2.627,3.455,2.864,2.722,2.899
527,32.637,No,Non-Travel,799.9,Research & Development,8.191,3.851,Marketing,1.356,1098.195,3.573,Female,60.253,2.78,1.305,Laboratory Technician,2.332,Divorced,7121.302,19071.004,3.18,Y,Yes,16.935,2.942,4.219,79.935,1.384,8.806,0.231,2.325,1.038,-1.3,2.708,1.999
