Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
376,32,No,Travel_Rarely,1330,Research & Development,1,3,Medical,1,3,Male,86,3,1,Research Scientist,4,Married,1935,3350,1,Y,No,17,3,3,80,1,0,2,3,1,0,0,1
377,25,No,Travel_Rarely,1314,Sales,9,4,Life Sciences,1,3,Male,90,3,3,Sales Executive,4,Married,7118,2386,1,Y,No,20,3,4,80,1,9,2,3,23,9,7,7
378,31,No,Travel_Rarely,772,Sales,11,4,Life Sciences,1,1,Male,76,3,2,Sales Executive,4,Single,3688,23093,1,Y,No,16,3,3,80,0,9,2,3,9,0,0,0
379,24,No,Travel_Rarely,102,Sales,7,3,Life Sciences,1,4,Male,69,3,1,Laboratory Technician,3,Single,3702,24475,1,Y,No,12,3,4,80,0,3,2,3,0,0,0,1
380,57,No,Travel_Rarely,1005,Research & Development,1,3,Medical,1,4,Male,36,3,3,Research Director,4,Single,10966,25217,3,Y,No,22,4,3,80,0,28,2,3,6,5,1,7
381,26,No,Travel_Rarely,1338,Sales,7,4,Life Sciences,1,3,Male,30,3,2,Sales Executive,4,Single,5412,3882,1,Y,No,13,3,4,80,0,6,2,3,11,7,8,7
382,50,No,Travel_Rarely,1133,Research & Development,8,4,Life Sciences,1,3,Male,37,3,2,Healthcare Representative,3,Married,4259,24811,2,Y,No,11,3,3,80,1,7,2,3,5,4,0,3
383,32,No,Travel_Rarely,201,Research & Development,6,3,Life Sciences,1,4,Male,49,3,2,Sales Executive,4,Married,4406,21959,1,Y,No,11,3,4,80,0,11,2,3,10,7,0,8
384,51,No,Travel_Rarely,1273,Research & Development,2,4,Life Sciences,1,4,Male,42,3,2,Healthcare Representative,4,Married,4783,2770,2,Y,No,23,4,2,80,1,11,3,3,5,2,1,2
385,33,No,Travel_Rarely,131,Sales,8,3,Life Sciences,1,3,Male,85,3,2,Sales Executive,4,Married,6142,3442,1,Y,No,11,3,3,80,0,9,2,3,5,3,0,0
386,51,No,Travel_Rarely,1325,Sales,10,3,Life Sciences,1,4,Male,45,3,3,Sales Executive,4,Married,9570,19724,2,Y,No,13,3,4,80,1,10,3,3,6,7,0,7
387,33,No,Travel_Rarely,226,Sales,2,3,Life Sciences,1,3,Male,84,3,2,Sales Executive,4,Married,3965,6338,1,Y,No,11,3,4,80,1,7,2,3,9,9,4,8
388,29,No,Travel_Rarely,1140,Research & Development,2,3,Medical,1,3,Male,41,3,1,Laboratory Technician,3,Single,6432,2094,0,Y,No,13,3,4,80,0,5,2,3,2,2,2,2
389,53,No,Travel_Rarely,1200,Research & Development,1,3,Life Sciences,1,4,Male,45,3,1,Research Scientist,3,Married,2494,24087,3,Y,No,11,3,3,80,1,9,2,3,7,6,0,7
390,30,No,Travel_Rarely,1239,Research & Development,6,3,Life Sciences,1,3,Male,89,3,1,Research Scientist,3,Married,1278,21193,1,Y,No,11,3,3,80,1,3,2,3,6,2,0,2
391,33,No,Travel_Rarely,478,Research & Development,6,4,Life Sciences,1,3,Male,50,3,2,Laboratory Technician,4,Single,4954,26999,1,Y,No,22,4,4,80,0,8,2,3,9,6,0,7
392,33,Yes,Travel_Rarely,1386,Sales,13,4,Marketing,1,3,Male,51,3,2,Sales Executive,3,Single,5325,6554,2,Y,No,12,3,4,80,0,5,2,3,1,2,0,2
393,26,No,Travel_Rarely,116,Sales,2,4,Life Sciences,1,3,Male,51,3,2,Sales Executive,4,Single,3804,4522,1,Y,No,14,3,4,80,0,10,3,3,5,7,1,7
394,24,Yes,Travel_Rarely,421,Sales,4,3,Life Sciences,1,3,Male,39,3,1,Sales Representative,2,Single,1843,24921,1,Y,No,13,3,4,80,0,2,2,3,0,0,0,0
395,27,No,Travel_Rarely,1325,Research & Development,3,3,Medical,1,3,Male,69,3,1,Research Scientist,3,Married,2303,24794,1,Y,No,14,3,4,80,0,8,2,3,1,0,0,0
396,21,No,Travel_Rarely,632,Sales,7,3,Medical,1,4,Male,37,3,2,Sales Executive,4,Single,6573,4910,1,Y,No,12,3,3,80,0,9,3,3,5,4,1,4
397,53,No,Travel_Rarely,1348,Research & Development,3,3,Medical,1,3,Male,48,3,5,Research Director,3,Single,15760,23204,7,Y,No,14,3,3,80,0,18,2,3,15,6,3,7
398,54,No,Travel_Rarely,1270,Research & Development,9,3,Life Sciences,1,4,Female,90,3,3,Manager,3,Divorced,11808,3268,2,Y,No,12,3,3,80,1,27,2,3,6,6,0,6
399,29,No,Travel_Rarely,1211,Research & Development,2,3,Life Sciences,1,3,Male,35,3,1,Research Scientist,4,Married,1120,6916,0,Y,No,19,3,4,80,0,5,2,3,2,2,2,2
400,54,No,Travel_Rarely,1473,Research & Development,1,4,Life Sciences,1,4,Male,76,3,2,Laboratory Technician,3,Married,4078,20882,4,Y,No,16,3,3,80,1,24,2,3,1,0,0,0
401,45,No,Travel_Rarely,1363,Sales,8,3,Life Sciences,1,4,Male,94,3,2,Sales Representative,3,Married,4967,7791,1,Y,No,11,3,1,80,1,9,3,3,9,7,6,7
402,33,No,Travel_Rarely,373,Research & Development,3,3,Life Sciences,1,3,Male,73,3,1,Research Scientist,3,Single,1900,24665,1,Y,No,15,3,4,80,0,3,2,3,0,0,0,0
403,55,No,Travel_Rarely,1333,Research & Development,7,3,Life Sciences,1,3,Male,83,3,4,Manager,3,Married,6138,4409,1,Y,No,12,3,4,80,1,15,2,3,20,11,14,9
404,33,No,Travel_Rarely,1327,Research & Development,4,3,Life Sciences,1,3,Male,39,3,2,Manufacturing Director,3,Married,5780,7261,4,Y,No,18,3,4,80,1,9,2,3,1,2,0,2
405,29,No,Travel_Rarely,1254,Research & Development,2,3,Life Sciences,1,3,Male,81,3,1,Laboratory Technician,4,Married,1922,3279,1,Y,No,19,3,4,80,1,6,2,3,2,2,0,2
406,31,No,Travel_Rarely,1425,Research & Development,4,3,Life Sciences,1,3,Male,93,3,1,Research Scientist,3,Married,3201,26672,1,Y,No,22,3,3,80,1,3,2,3,5,2,0,2
407,35,No,Travel_Rarely,1290,Research & Development,4,3,Life Sciences,1,3,Male,77,3,1,Laboratory Technician,3,Married,2484,5054,1,Y,No,17,3,2,80,1,1,2,3,0,0,0,0
408,53,No,Travel_Rarely,597,Research & Development,5,3,Life Sciences,1,4,Male,66,3,2,Manufacturing Director,3,Single,4015,22211,3,Y,No,14,3,3,80,0,10,2,3,8,0,0,0
409,43,No,Travel_Rarely,1209,Research & Development,1,3,Life Sciences,1,3,Male,83,3,2,Manufacturing Director,4,Married,6597,22509,3,Y,No,24,4,2,80,1,9,3,3,5,5,0,3
410,57,No,Travel_Rarely,700,Research & Development,5,3,Life Sciences,1,4,Male,40,3,4,Research Director,4,Single,16849,24562,3,Y,No,13,3,3,80,0,28,2,3,8,7,0,7
411,26,Yes,Travel_Rarely,1455,Research & Development,7,3,Life Sciences,1,4,Male,91,3,1,Research Scientist,3,Single,2597,22961,1,Y,No,13,3,3,80,0,2,2,3,5,0,0,2
412,58,No,Travel_Rarely,913,Sales,5,4,Marketing,1,3,Male,81,3,2,Sales Executive,4,Married,7644,19321,2,Y,No,12,3,3,80,1,10,2,3,1,2,0,2
413,39,No,Travel_Rarely,1499,Research & Development,6,3,Life Sciences,1,3,Male,73,3,1,Laboratory Technician,3,Divorced,1945,21843,4,Y,No,17,3,3,80,1,7,2,3,2,0,0,0
414,34,No,Travel_Rarely,1232,Research & Development,10,3,Medical,1,3,Male,81,3,2,Laboratory Technician,4,Married,4535,6055,1,Y,No,12,3,3,80,0,5,3,3,5,4,0,3
415,51,No,Travel_Rarely,808,Research & Development,1,4,Life Sciences,1,1,Male,45,3,3,Research Director,4,Single,19519,19235,4,Y,No,18,3,3,80,0,11,2,3,2,0,0,0
416,55,No,Travel_Rarely,1263,Sales,6,3,Marketing,1,4,Male,33,3,4,Sales Executive,3,Married,8302,16477,2,Y,No,12,3,4,80,1,31,2,3,17,7,6,7
417,34,No,Travel_Rarely,239,Research & Development,9,3,Life Sciences,1,3,Male,33,3,2,Sales Executive,3,Single,5778,22294,2,Y,No,11,3,3,80,0,17,2,3,7,0,0,0
418,38,No,Travel_Rarely,454,Research & Development,1,3,Life Sciences,1,3,Male,77,3,1,Research Scientist,3,Married,3073,22565,3,Y,No,21,4,4,80,1,4,2,3,4,2,0,2
419,21,Yes,Travel_Rarely,102,Sales,6,3,Life Sciences,1,4,Female,32,3,1,Sales Representative,3,Single,2806,22237,1,Y,No,13,3,4,80,0,1,3,3,0,0,0,0
420,39,No,Travel_Rarely,1264,Sales,7,3,Life Sciences,1,4,Male,94,3,2,Sales Executive,4,Married,6424,22065,1,Y,No,11,3,4,80,1,11,3,3,12,8,6,7
421,28,No,Travel_Rarely,1361,Research & Development,1,4,Life Sciences,1,3,Male,50,3,2,Laboratory Technician,3,Married,6095,4478,2,Y,No,13,3,3,80,1,8,2,3,3,2,0,2
422,33,No,Travel_Rarely,1301,Sales,11,3,Life Sciences,1,3,Male,36,3,1,Sales Representative,3,Married,2841,4978,0,Y,No,20,3,4,80,1,0,3,3,3,2,2,2
423,39,No,Travel_Rarely,1430,Research & Development,3,3,Life Sciences,1,4,Male,42,3,2,Sales Executive,4,Married,4667,6306,1,Y,No,11,3,4,80,1,10,3,3,8,13,6,7
424,28,No,Travel_Rarely,1330,Research & Development,3,3,Medical,1,3,Male,47,3,1,Research Scientist,3,Married,4089,4419,1,Y,No,11,3,4,80,0,9,3,3,3,4,1,4
425,30,No,Travel_Rarely,1499,Sales,7,1,Life Sciences,1,4,Male,84,3,2,Sales Executive,4,Married,6113,24680,1,Y,No,19,3,1,80,1,6,3,3,8,4,1,3
426,28,No,Travel_Rarely,1239,Research & Development,2,3,Life Sciences,1,4,Male,86,3,1,Research Scientist,3,Married,3203,24348,1,Y,No,14,3,4,80,1,9,3,3,4,3,1,3
427,55,No,Travel_Rarely,1304,Sales,6,4,Marketing,1,1,Male,67,3,3,Sales Executive,4,Single,11413,25814,2,Y,No,18,3,3,80,0,20,2,3,1,0,0,1
428,31,No,Travel_Rarely,1286,Sales,8,3,Life Sciences,1,4,Male,91,3,2,Sales Executive,4,Married,5336,22530,1,Y,No,12,3,1,80,1,4,3,3,8,2,1,3
429,41,No,Travel_Rarely,664,Research & Development,1,4,Life Sciences,1,1,Male,30,3,1,Research Scientist,3,Single,4833,24428,3,Y,No,14,3,3,80,0,6,2,3,3,0,0,0
430,32,No,Travel_Rarely,1335,Research & Development,6,3,Life Sciences,1,3,Male,100,3,1,Sales Representative,3,Married,2602,24792,1,Y,No,11,3,3,80,1,0,2,3,1,4,0,3
431,33,No,Travel_Rarely,324,Research & Development,1,3,Life Sciences,1,4,Male,49,3,3,Manufacturing Director,4,Married,10067,26999,1,Y,No,20,4,3,80,0,11,2,3,12,5,1,6
432,41,No,Travel_Rarely,1276,Sales,8,4,Marketing,1,1,Male,36,3,3,Sales Executive,4,Single,6972,22000,3,Y,No,13,3,3,80,0,10,2,3,3,7,0,7
433,52,No,Travel_Rarely,1258,Sales,7,4,Marketing,1,3,Male,30,3,3,Sales Executive,4,Married,7371,24154,3,Y,No,18,3,3,80,0,26,3,3,7,7,0,7
434,46,No,Travel_Rarely,344,Research & Development,2,3,Medical,1,4,Female,40,3,3,Research Director,4,Single,12337,23811,3,Y,No,17,3,4,80,0,20,2,3,5,0,0,0
435,45,No,Travel_Rarely,1408,Research & Development,9,3,Life Sciences,1,4,Male,96,3,1,Research Scientist,3,Divorced,3231,5774,1,Y,No,14,3,3,80,1,8,3,3,7,2,1,2
436,47,No,Travel_Rarely,1347,Research & Development,5,3,Medical,1,3,Male,84,3,5,Manager,3,Married,19999,23493,3,Y,No,17,3,3,80,1,32,2,3,14,7,0,8
437,51,No,Travel_Rarely,1382,Research & Development,7,3,Life Sciences,1,3,Male,36,3,2,Healthcare Representative,4,Married,4003,4239,2,Y,No,11,3,3,80,1,8,3,3,7,4,1,4
438,31,No,Travel_Rarely,240,Research & Development,7,3,Life Sciences,1,3,Male,90,3,2,Laboratory Technician,4,Married,5391,24231,1,Y,No,17,3,3,80,1,10,2,3,9,6,0,6
439,32,No,Travel_Rarely,1202,Sales,4,3,Marketing,1,3,Male,35,3,2,Sales Executive,4,Married,4834,26303,1,Y,No,11,3,1,80,1,3,3,3,7,4,1,4
440,59,No,Travel_Rarely,1372,Research & Development,5,4,Medical,1,4,Male,34,3,3,Research Director,3,Married,15668,23107,4,Y,No,13,3,3,80,0,26,2,3,6,2,0,0
441,30,No,Travel_Rarely,1301,Sales,5,3,Life Sciences,1,3,Male,37,3,3,Sales Executive,4,Married,11240,2582,1,Y,No,23,3,4,80,1,15,2,3,25,8,11,8
442,41,No,Travel_Rarely,1024,Research & Development,5,4,Life Sciences,1,4,Male,77,3,2,Sales Executive,4,Single,5331,22664,3,Y,No,21,3,3,80,0,12,2,3,8,1,0,1
443,27,No,Travel_Rarely,1499,Sales,7,1,Life Sciences,1,4,Male,43,3,1,Sales Representative,4,Married,2147,23327,1,Y,No,11,3,4,80,0,1,3,3,4,2,1,2
444,55,No,Travel_Rarely,1276,Research & Development,7,4,Life Sciences,1,4,Male,45,3,3,Healthcare Representative,3,Married,4976,19442,2,Y,No,12,3,3,80,1,9,2,3,4,3,0,4
445,18,No,Travel_Rarely,1304,Research & Development,2,3,Life Sciences,1,3,Male,84,3,1,Laboratory Technician,4,Married,3337,7068,1,Y,No,15,3,3,80,1,1,2,3,2,2,2,2
446,58,No,Travel_Rarely,1369,Research & Development,1,4,Life Sciences,1,4,Male,49,3,3,Healthcare Representative,3,Married,12896,21905,2,Y,No,14,3,3,80,1,21,2,3,3,2,0,2
447,27,No,Travel_Rarely,1345,Sales,9,3,Marketing,1,3,Male,35,3,2,Sales Executive,4,Married,5590,3242,1,Y,No,12,3,1,80,1,2,3,3,5,4,0,2
448,21,No,Travel_Rarely,1260,Research & Development,8,3,Life Sciences,1,3,Male,80,3,1,Research Scientist,3,Married,2047,4136,1,Y,No,19,3,3,80,1,2,2,3,1,0,0,2
449,32,Yes,Travel_Rarely,160,Sales,9,4,Marketing,1,3,Male,31,3,2,Sales Executive,4,Single,4955,23769,1,Y,No,18,3,3,80,0,11,3,3,6,2,0,0
450,26,No,Travel_Rarely,1267,Sales,5,1,Life Sciences,1,3,Male,31,3,1,Sales Representative,4,Single,3139,23715,1,Y,No,24,4,3,80,0,4,2,3,6,3,1,2
451,34,No,Travel_Rarely,1217,Research & Development,1,3,Life Sciences,1,4,Female,83,3,2,Manufacturing Director,3,Married,4311,22498,3,Y,No,21,3,2,80,1,10,3,3,5,3,1,4
452,39,No,Travel_Rarely,1305,Research & Development,5,3,Life Sciences,1,3,Male,45,3,2,Sales Executive,4,Single,3997,6092,1,Y,No,14,3,4,80,0,9,2,3,11,6,6,7
453,49,No,Travel_Rarely,1499,Research & Development,9,3,Life Sciences,1,4,Male,31,3,3,Healthcare Representative,4,Married,8923,21915,3,Y,No,18,3,3,80,0,25,3,3,8,8,1,7
454,55,No,Travel_Rarely,1343,Research & Development,7,4,Life Sciences,1,4,Male,50,3,3,Healthcare Representative,3,Married,12039,23177,2,Y,No,13,3,4,80,1,14,2,3,5,2,0,4
455,41,No,Travel_Rarely,1363,Research & Development,7,3,Life Sciences,1,4,Male,38,3,3,Manufacturing Director,4,Married,7610,25699,1,Y,No,19,3,3,80,0,10,3,3,11,7,1,8
456,52,No,Travel_Rarely,1285,Research & Development,2,3,Medical,1,3,Male,31,3,3,Healthcare Representative,3,Married,9854,6578,2,Y,No,11,3,4,80,1,25,2,3,5,7,1,4
457,28,Yes,Travel_Rarely,1235,Human Resources,1,3,Medical,1,1,Male,50,3,1,Human Resources,3,Single,2965,5687,1,Y,No,15,3,4,80,0,1,2,3,5,2,1,2
458,31,No,Travel_Rarely,416,Sales,9,3,Life Sciences,1,3,Male,73,3,2,Sales Executive,3,Married,4438,22838,1,Y,No,12,3,3,80,1,6,2,3,5,2,0,2
459,54,No,Travel_Rarely,436,Sales,6,3,Marketing,1,3,Male,32,3,4,Manager,4,Single,16029,23376,3,Y,No,11,3,4,80,0,39,2,3,19,7,13,10
460,50,No,Travel_Rarely,1095,Research & Development,1,3,Life Sciences,1,3,Male,77,3,1,Research Scientist,4,Married,2071,4445,4,Y,No,17,3,2,80,1,6,2,3,1,2,2,2
461,22,No,Travel_Rarely,1463,Sales,5,1,Medical,1,4,Male,55,3,1,Sales Representative,3,Married,2511,24262,1,Y,No,12,3,3,80,1,2,3,3,5,3,1,2
462,41,No,Travel_Rarely,1275,Sales,8,3,Marketing,1,3,Male,38,3,2,Sales Executive,3,Married,3696,26032,1,Y,No,11,3,1,80,0,0,3,3,6,2,0,2
463,55,No,Travel_Rarely,1261,Research & Development,3,4,Life Sciences,1,3,Male,81,3,3,Healthcare Representative,1,Married,11909,5710,1,Y,No,12,3,4,80,1,24,2,3,15,15,8,11
464,18,Yes,Travel_Rarely,1428,Sales,9,4,Marketing,1,4,Male,33,3,2,Sales Executive,3,Married,5032,19150,1,Y,No,15,3,4,80,0,9,3,3,5,2,0,3
465,31,No,Travel_Rarely,671,Sales,10,4,Life Sciences,1,4,Male,32,3,3,Sales Executive,4,Single,11335,21761,3,Y,No,11,3,3,80,0,12,2,3,6,4,0,3
466,34,No,Travel_Rarely,808,Research & Development,3,3,Life Sciences,1,1,Male,79,3,2,Healthcare Representative,4,Married,7568,22701,3,Y,No,11,3,3,80,1,9,2,3,6,2,0,2
467,27,No,Travel_Rarely,1405,Research & Development,1,3,Life Sciences,1,3,Male,89,3,1,Research Scientist,3,Married,2098,5080,1,Y,No,14,3,3,80,1,1,2,3,0,2,0,2
468,36,No,Travel_Rarely,624,Research & Development,2,3,Medical,1,3,Male,48,3,1,Laboratory Technician,3,Married,5006,2094,1,Y,No,11,3,3,80,1,2,2,3,6,2,0,2
469,51,No,Travel_Rarely,342,Sales,7,4,Marketing,1,1,Male,53,3,3,Sales Executive,4,Single,8474,21023,2,Y,No,13,3,3,80,0,12,2,3,4,0,0,1
470,35,No,Travel_Rarely,294,Sales,8,3,Marketing,1,3,Male,39,3,3,Sales Executive,4,Married,7700,23959,2,Y,No,11,3,4,80,1,11,2,3,5,3,0,4
471,36,No,Travel_Rarely,1274,Sales,4,3,Marketing,1,3,Male,86,3,2,Sales Executive,4,Married,5498,2094,1,Y,No,11,3,3,80,1,10,2,3,8,7,0,7
472,31,No,Travel_Rarely,102,Research & Development,6,3,Life Sciences,1,3,Female,77,3,2,Healthcare Representative,4,Married,4051,24570,3,Y,No,21,3,3,80,1,5,2,3,0,0,0,0
473,39,No,Travel_Rarely,1303,Research & Development,1,3,Medical,1,3,Male,97,3,1,Research Scientist,3,Married,2756,5660,1,Y,No,11,3,4,80,1,3,3,3,5,2,1,2
474,42,No,Travel_Rarely,507,Research & Development,2,4,Life Sciences,1,1,Male,74,3,1,Research Scientist,4,Married,2530,22693,4,Y,No,18,4,2,80,0,9,2,3,1,2,0,2
475,56,No,Travel_Rarely,1312,Research & Development,3,4,Life Sciences,1,1,Male,73,3,1,Research Scientist,4,Single,4373,20231,3,Y,No,22,3,3,80,0,7,2,3,1,2,0,2
476,57,No,Travel_Rarely,1369,Sales,9,3,Life Sciences,1,3,Male,83,3,3,Sales Executive,4,Married,8254,20856,4,Y,No,13,3,3,80,1,36,2,3,8,8,0,8
477,37,No,Travel_Rarely,1306,Research & Development,2,3,Life Sciences,1,4,Male,96,3,1,Research Scientist,3,Married,3126,3836,1,Y,No,11,3,4,80,0,7,3,3,3,4,1,3
478,29,No,Travel_Rarely,1224,Research & Development,8,4,Life Sciences,1,3,Male,80,3,1,Laboratory Technician,4,Single,3198,21689,1,Y,No,15,3,3,80,0,8,2,3,9,7,0,7
479,44,No,Travel_Rarely,956,Research & Development,2,4,Life Sciences,1,3,Male,95,3,1,Research Scientist,4,Married,2737,5879,2,Y,No,13,3,3,80,1,7,2,3,2,2,0,2
480,47,No,Travel_Rarely,251,Research & Development,12,3,Medical,1,1,Male,78,3,2,Manufacturing Director,4,Single,8057,24329,3,Y,No,25,4,3,80,0,13,2,3,8,7,0,0
481,28,No,Travel_Rarely,1431,Research & Development,8,3,Medical,1,4,Male,100,3,1,Research Scientist,3,Married,3280,7531,1,Y,No,11,3,3,80,1,7,2,3,4,3,1,3
482,40,No,Travel_Rarely,1499,Research & Development,2,3,Medical,1,4,Male,42,3,1,Research Scientist,3,Married,1863,2340,1,Y,No,13,3,4,80,1,5,3,3,5,3,1,3
483,53,No,Travel_Rarely,1443,Research & Development,3,3,Medical,1,4,Male,90,3,3,Research Director,3,Married,19999,19812,3,Y,No,22,3,2,80,1,23,2,3,5,2,0,3
484,27,No,Travel_Rarely,1282,Research & Development,4,3,Medical,1,3,Male,50,3,2,Laboratory Technician,4,Single,4203,5757,1,Y,No,11,3,4,80,0,6,3,3,5,4,1,4
485,33,No,Travel_Rarely,1271,Research & Development,4,3,Life Sciences,1,4,Male,87,3,1,Research Scientist,3,Single,2381,24346,1,Y,No,12,3,3,80,0,6,3,3,2,0,0,0
486,30,No,Travel_Rarely,1312,Sales,7,3,Life Sciences,1,4,Male,44,3,2,Sales Executive,4,Married,4216,23428,1,Y,No,11,3,4,80,0,11,3,3,10,7,6,7
487,48,No,Travel_Rarely,1389,Research & Development,2,4,Life Sciences,1,4,Male,87,3,2,Human Resources,3,Married,4663,26058,3,Y,No,13,3,3,80,0,12,2,3,5,3,0,3
488,36,No,Travel_Rarely,1170,Sales,9,3,Life Sciences,1,3,Male,66,3,2,Sales Representative,3,Married,3392,4967,1,Y,No,11,3,3,80,1,7,3,3,3,4,0,2
489,25,No,Travel_Rarely,1358,Sales,9,3,Medical,1,3,Male,45,3,1,Sales Representative,4,Single,2635,24074,1,Y,No,11,3,3,80,0,4,2,3,5,3,0,3
490,35,No,Travel_Rarely,1381,Research & Development,7,3,Life Sciences,1,3,Male,96,3,2,Healthcare Representative,3,Married,4912,2229,1,Y,No,18,3,2,80,1,14,2,3,19,7,0,7
491,34,No,Travel_Rarely,1196,Research & Development,2,3,Life Sciences,1,3,Male,39,3,1,Research Scientist,3,Married,1935,3326,2,Y,No,15,3,4,80,1,1,2,3,3,2,2,2
492,27,No,Travel_Rarely,1199,Research & Development,8,3,Life Sciences,1,3,Male,90,3,1,Research Scientist,3,Married,2628,6521,1,Y,No,18,3,4,80,1,2,2,3,4,2,0,2
493,25,Yes,Travel_Rarely,102,Research & Development,4,3,Life Sciences,1,4,Female,41,3,1,Laboratory Technician,4,Single,2859,23482,1,Y,No,24,3,3,80,0,4,3,3,1,0,0,0
494,39,Yes,Travel_Rarely,1499,Research & Development,1,3,Life Sciences,1,3,Male,69,3,1,Laboratory Technician,3,Married,1528,4386,1,Y,No,19,3,4,80,1,0,2,3,1,1,0,0
495,20,No,Travel_Rarely,1234,Sales,8,3,Life Sciences,1,3,Male,78,3,1,Sales Representative,4,Married,5755,7502,1,Y,No,21,3,3,80,1,5,2,3,5,2,0,2
496,50,No,Travel_Rarely,608,Research & Development,5,4,Life Sciences,1,4,Male,30,3,3,Healthcare Representative,3,Single,8304,23493,2,Y,No,15,3,3,80,0,10,2,3,4,2,0,2
497,34,No,Travel_Rarely,1479,Sales,7,4,Marketing,1,1,Male,39,3,2,Sales Executive,4,Single,6569,6399,4,Y,No,17,3,3,80,0,10,2,3,5,2,0,0
498,30,No,Travel_Rarely,1431,Research & Development,14,3,Life Sciences,1,4,Male,83,3,1,Laboratory Technician,3,Married,1608,20586,1,Y,No,12,3,3,80,1,4,3,3,2,0,0,0
499,33,No,Travel_Rarely,1254,Research & Development,3,3,Medical,1,3,Male,74,3,2,Research Scientist,3,Married,4960,9513,1,Y,No,21,3,3,80,0,10,3,3,6,4,0,3
500,30,No,Travel_Rarely,1207,Sales,4,3,Marketing,1,3,Male,47,3,3,Sales Executive,4,Married,11847,26043,2,Y,No,11,3,3,80,1,9,3,3,5,6,0,7
501,31,No,Travel_Rarely,1086,Research & Development,5,3,Life Sciences,1,3,Female,69,3,2,Laboratory Technician,4,Married,5684,25735,1,Y,No,12,3,3,80,0,9,2,3,8,7,7,7
502,30,No,Travel_Rarely,1244,Research & Development,7,3,Life Sciences,1,4,Male,40,3,2,Manufacturing Director,4,Married,6409,20410,1,Y,No,19,3,3,80,1,9,3,3,10,7,1,7
503,29,No,Travel_Rarely,1332,Research & Development,7,4,Medical,1,3,Male,41,3,1,Research Scientist,4,Single,2248,4715,1,Y,No,13,3,4,80,0,9,2,3,10,8,4,9
504,60,No,Travel_Rarely,1342,Research & Development,8,4,Life Sciences,1,3,Male,60,3,2,Healthcare Representative,4,Married,4804,8613,1,Y,No,19,4,4,80,1,12,2,3,8,10,7,7
505,58,No,Travel_Rarely,1499,Research & Development,10,3,Life Sciences,1,4,Male,47,3,3,Healthcare Representative,3,Married,12936,7353,1,Y,No,13,3,4,80,1,27,3,3,27,16,14,12
506,28,No,Travel_Rarely,1245,Research & Development,9,3,Life Sciences,1,3,Male,47,3,2,Sales Executive,3,Single,5392,25289,1,Y,No,11,3,3,80,0,14,2,3,8,7,0,7
507,56,No,Travel_Rarely,214,Research & Development,9,3,Life Sciences,1,3,Male,91,3,4,Manager,3,Married,15718,23378,1,Y,No,15,3,4,80,1,21,2,3,17,14,15,14
508,41,No,Travel_Rarely,186,Sales,3,3,Life Sciences,1,2,Male,39,3,2,Sales Executive,4,Married,5383,6935,2,Y,No,12,3,4,80,1,12,2,3,4,3,0,3
509,29,No,Travel_Rarely,1409,Research & Development,5,3,Medical,1,3,Male,43,3,1,Research Scientist,4,Single,3131,3898,1,Y,No,12,3,3,80,0,3,2,3,5,3,1,3
510,45,No,Travel_Rarely,298,Sales,10,3,Marketing,1,2,Male,42,3,3,Sales Executive,4,Married,12150,3313,2,Y,No,12,3,4,80,1,10,2,3,14,7,0,4
511,37,No,Travel_Rarely,1170,Research & Development,1,3,Medical,1,3,Male,79,3,1,Research Scientist,3,Single,1638,3374,1,Y,No,14,3,3,80,0,4,3,3,1,0,0,0
512,45,No,Travel_Rarely,657,Research & Development,10,3,Life Sciences,1,4,Male,43,3,3,Manufacturing Director,4,Married,13216,21988,1,Y,No,14,3,3,80,0,9,2,3,11,7,7,7
513,27,No,Travel_Rarely,1446,Sales,9,3,Life Sciences,1,3,Male,42,3,2,Sales Executive,4,Married,4692,22426,1,Y,No,11,3,1,80,0,8,3,3,8,7,0,7
514,37,No,Travel_Rarely,1182,Sales,2,3,Life Sciences,1,3,Male,43,3,2,Sales Executive,4,Married,6323,7560,1,Y,No,13,3,2,80,1,6,2,3,4,4,0,4
515,32,No,Travel_Rarely,1347,Sales,9,4,Life Sciences,1,3,Male,84,3,2,Sales Executive,4,Married,6813,6047,4,Y,No,22,3,3,80,0,10,2,3,6,2,0,1
516,29,No,Travel_Rarely,1454,Research & Development,7,3,Life Sciences,1,3,Male,77,3,1,Research Scientist,4,Married,2544,5422,1,Y,No,20,4,4,80,1,3,2,3,4,2,0,2
517,52,No,Travel_Rarely,181,Sales,8,4,Life Sciences,1,1,Male,36,3,3,Sales Executive,4,Single,8059,24297,3,Y,No,24,4,3,80,0,11,2,3,1,2,0,1
518,25,No,Travel_Rarely,1499,Sales,10,3,Life Sciences,1,3,Male,90,3,2,Sales Executive,3,Married,4806,23500,1,Y,No,12,3,3,80,1,5,2,3,0,0,0,0
