Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,Yes,Non-Travel,926,Research & Development,1,4,Human Resources,1,2,Female,49,4,5,Sales Executive,2,Married,3402,16445,2,Y,No,22,4,1,80,1,9,1970-01-01,2,16,15,9,2
58,Yes,Travel_Rarely,844,Human Resources,8,2,Marketing,1,2,Female,58,3,2,Laboratory Technician,4,Single,2583,20067,3,Y,No,17,4,1,80,0,16,1970-01-01,1,33,13,5,14
41,Yes,Travel_Rarely,952,Human Resources,1,1,Human Resources,1,1,Male,42,2,5,Manager,4,Married,4370,19240,8,Y,No,14,3,1,80,1,20,1970-01-01,2,1,8,5,13
25,Yes,Non-Travel,166,Human Resources,27,4,Other,1,1,Male,78,4,5,Research Scientist,3,Divorced,14139,19775,2,Y,No,11,4,3,80,0,23,1970-01-01,1,3,16,8,17
38,Yes,Non-Travel,234,Human Resources,20,5,Marketing,1,2,Female,41,4,1,Human Resources,4,Married,6584,3586,6,Y,No,21,3,4,80,3,23,1970-01-01,1,13,3,1,16
33,Yes,Non-Travel,1312,Sales,22,4,Life Sciences,1,1,Male,31,1,1,Healthcare Representative,1,Married,1126,2357,0,Y,No,16,4,4,80,1,22,1970-01-01,2,17,13,5,16
60,Yes,Non-Travel,529,Research & Development,17,5,Other,1,2,Male,85,1,4,Human Resources,4,Married,11477,16908,9,Y,Yes,12,3,1,80,1,29,1970-01-01,2,8,15,7,9
35,Yes,Travel_Rarely,151,Human Resources,24,3,Human Resources,1,3,Female,44,4,2,Manager,4,Single,7358,22376,5,Y,Yes,15,4,2,80,3,7,1970-01-01,2,2,8,1,6
46,No,Travel_Frequently,256,Research & Development,21,5,Technical Degree,1,3,Male,86,3,4,Research Director,4,Divorced,7786,26653,3,Y,No,25,4,4,80,1,25,1970-01-01,4,26,6,8,6
48,Yes,Non-Travel,321,Research & Development,12,5,Technical Degree,1,2,Male,68,2,4,Sales Representative,3,Married,1420,3188,8,Y,Yes,16,4,4,80,0,40,1970-01-01,2,19,5,8,13
46,No,Non-Travel,1418,Research & Development,27,2,Marketing,1,4,Female,52,4,2,Manager,3,Married,7455,17630,3,Y,No,12,3,2,80,3,29,1970-01-01,2,39,18,0,12
30,No,Non-Travel,1394,Sales,12,5,Technical Degree,1,3,Male,51,3,3,Sales Executive,4,Single,9234,9847,3,Y,No,18,3,2,80,2,10,1970-01-01,2,0,13,9,12
22,No,Travel_Rarely,1025,Human Resources,2,2,Technical Degree,1,1,Male,57,3,4,Manufacturing Director,1,Single,9022,25421,2,Y,No,23,4,1,80,3,31,1970-01-01,3,20,16,4,6
34,Yes,Travel_Rarely,524,Sales,1,1,Technical Degree,1,4,Male,50,2,2,Research Scientist,1,Divorced,10324,14139,0,Y,No,15,4,3,80,0,12,1970-01-01,2,28,6,15,0
37,Yes,Travel_Rarely,577,Sales,15,1,Life Sciences,1,2,Male,94,4,1,Human Resources,3,Married,7745,11436,1,Y,No,11,3,4,80,1,34,1970-01-01,4,36,16,2,2
34,Yes,Travel_Frequently,226,Human Resources,17,2,Other,1,2,Male,68,3,1,Manufacturing Director,4,Divorced,12747,9686,4,Y,Yes,22,3,3,80,1,16,1970-01-01,1,40,11,0,14
25,No,Travel_Rarely,887,Sales,21,4,Medical,1,2,Male,33,4,4,Research Scientist,2,Single,12691,18607,5,Y,No,22,4,3,80,2,34,1970-01-01,2,17,1,1,6
26,Yes,Non-Travel,1200,Human Resources,2,2,Other,1,1,Male,74,1,1,Research Scientist,3,Single,15146,24763,5,Y,Yes,17,4,1,80,3,4,1970-01-01,4,18,7,12,16
36,Yes,Travel_Rarely,289,Sales,22,1,Other,1,2,Male,89,1,3,Sales Representative,3,Single,15903,13007,9,Y,No,20,3,3,80,0,13,1970-01-01,4,11,9,8,2
33,No,Non-Travel,947,Sales,15,4,Medical,1,3,Female,42,3,1,Manager,2,Married,12866,16351,1,Y,No,14,4,1,80,1,14,1970-01-01,3,16,18,2,7
38,Yes,Non-Travel,1403,Research & Development,18,3,Technical Degree,1,3,Male,49,4,4,Sales Representative,2,Single,15575,2546,2,Y,No,11,3,4,80,1,19,1970-01-01,2,27,6,4,14
40,Yes,Travel_Frequently,408,Human Resources,23,5,Other,1,3,Male,34,1,3,Research Director,1,Divorced,11441,4867,8,Y,Yes,15,4,4,80,1,30,1970-01-01,2,38,9,9,0
47,No,Non-Travel,717,Sales,2,4,Other,1,4,Female,79,1,4,Manufacturing Director,1,Divorced,13150,14695,2,Y,No,11,3,1,80,0,3,1970-01-01,4,40,12,7,4
59,No,Non-Travel,780,Research & Development,4,3,Life Sciences,1,2,Male,94,4,5,Manager,1,Married,12900,9138,4,Y,Yes,22,3,2,80,1,8,1970-01-01,1,21,17,15,7
22,Yes,Non-Travel,1192,Human Resources,16,4,Human Resources,1,1,Male,84,4,2,Manufacturing Director,4,Married,3615,2497,1,Y,No,22,3,2,80,1,3,1970-01-01,3,12,8,11,4
52,Yes,Travel_Frequently,989,Sales,4,5,Medical,1,2,Female,47,4,2,Research Director,4,Married,6427,25757,0,Y,Yes,23,4,4,80,1,13,1970-01-01,3,32,12,9,13
38,No,Non-Travel,341,Human Resources,2,5,Marketing,1,2,Female,62,1,5,Manufacturing Director,4,Single,4214,2571,9,Y,Yes,15,4,3,80,3,29,1970-01-01,4,4,2,11,9
47,Yes,Travel_Frequently,1280,Sales,18,1,Other,1,3,Female,68,4,3,Manufacturing Director,3,Divorced,5100,25211,8,Y,Yes,13,4,2,80,1,8,1970-01-01,3,37,15,2,15
46,No,Non-Travel,1049,Research & Development,23,5,Other,1,3,Male,82,3,5,Sales Representative,1,Married,8736,14777,9,Y,Yes,13,3,3,80,2,5,1970-01-01,2,26,2,15,10
53,Yes,Travel_Frequently,267,Research & Development,11,2,Technical Degree,1,1,Female,99,1,4,Human Resources,1,Divorced,4526,24006,4,Y,Yes,18,4,1,80,3,9,1970-01-01,3,19,18,0,13
19,No,Non-Travel,202,Human Resources,29,1,Technical Degree,1,1,Female,93,2,3,Sales Representative,4,Single,17651,21673,1,Y,No,19,4,1,80,3,37,1970-01-01,3,13,5,0,4
36,Yes,Travel_Frequently,973,Research & Development,9,2,Medical,1,3,Male,76,3,3,Human Resources,4,Single,17695,9387,8,Y,No,17,4,1,80,2,4,1970-01-01,3,24,1,7,7
21,No,Non-Travel,257,Research & Development,14,1,Marketing,1,2,Female,38,1,1,Sales Representative,1,Married,6337,5637,3,Y,No,21,3,1,80,2,23,1970-01-01,4,24,12,7,12
36,No,Non-Travel,1497,Sales,21,1,Marketing,1,2,Female,38,1,4,Sales Executive,4,Divorced,6904,19762,2,Y,No,19,3,3,80,3,16,1970-01-01,3,1,13,10,6
54,No,Non-Travel,753,Research & Development,25,3,Other,1,4,Female,53,1,3,Human Resources,1,Single,8338,7439,2,Y,No,11,4,1,80,3,23,1970-01-01,1,23,15,2,14
58,No,Non-Travel,1316,Human Resources,22,1,Medical,1,3,Male,89,3,1,Manufacturing Director,2,Single,19251,15122,2,Y,No,13,3,3,80,2,32,1970-01-01,1,11,17,6,15
46,Yes,Non-Travel,202,Research & Development,22,1,Life Sciences,1,3,Male,80,2,2,Manufacturing Director,1,Divorced,4357,6655,1,Y,Yes,22,3,1,80,2,25,1970-01-01,2,38,11,14,7
18,Yes,Non-Travel,1368,Human Resources,21,5,Medical,1,1,Female,61,4,5,Sales Executive,3,Married,3554,17203,7,Y,No,18,4,1,80,3,9,1970-01-01,2,33,12,2,8
44,No,Travel_Rarely,889,Sales,7,3,Other,1,3,Male,38,1,2,Manager,3,Single,17696,21206,9,Y,No,16,4,4,80,0,2,1970-01-01,2,5,7,12,1
59,Yes,Travel_Rarely,194,Human Resources,20,3,Medical,1,1,Female,97,1,5,Sales Representative,2,Married,7323,18458,2,Y,No,24,4,1,80,1,33,1970-01-01,3,32,15,1,0
55,Yes,Travel_Frequently,275,Human Resources,23,3,Marketing,1,1,Male,41,1,1,Healthcare Representative,2,Single,19500,13910,1,Y,Yes,17,4,3,80,1,26,1970-01-01,4,20,8,4,3
52,No,Travel_Frequently,286,Research & Development,15,4,Technical Degree,1,1,Female,58,2,1,Sales Executive,2,Single,15701,24830,2,Y,Yes,17,4,3,80,3,28,1970-01-01,3,18,10,14,10
35,No,Travel_Rarely,1259,Research & Development,11,1,Life Sciences,1,3,Female,41,1,1,Research Scientist,4,Divorced,14684,23994,7,Y,No,22,4,3,80,0,17,1970-01-01,4,32,6,0,15
41,Yes,Non-Travel,1102,Research & Development,1,2,Life Sciences,1,2,Male,38,1,5,Laboratory Technician,2,Divorced,13062,26877,5,Y,No,12,4,3,80,1,16,1970-01-01,2,6,10,6,15
35,Yes,Travel_Frequently,1135,Sales,7,1,Human Resources,1,4,Female,64,3,1,Laboratory Technician,2,Married,3255,7829,1,Y,Yes,16,3,1,80,3,13,1970-01-01,4,11,7,9,6
22,Yes,Travel_Frequently,1498,Sales,22,4,Marketing,1,4,Female,61,4,3,Sales Executive,1,Divorced,19013,18983,2,Y,Yes,18,3,4,80,1,12,1970-01-01,1,21,2,14,7
30,No,Travel_Rarely,798,Research & Development,5,2,Other,1,3,Male,98,4,3,Manufacturing Director,3,Married,7101,18940,5,Y,Yes,13,4,3,80,3,6,1970-01-01,3,7,1,15,14
49,Yes,Non-Travel,1056,Research & Development,4,3,Medical,1,3,Male,66,4,3,Human Resources,2,Divorced,7517,7830,9,Y,No,23,3,1,80,0,34,1970-01-01,4,21,3,5,4
56,No,Non-Travel,812,Human Resources,13,2,Life Sciences,1,3,Female,90,4,1,Research Director,1,Divorced,10193,17514,7,Y,No,18,3,3,80,3,9,1970-01-01,4,21,4,9,6
33,Yes,Non-Travel,329,Sales,15,2,Marketing,1,1,Female,99,3,5,Healthcare Representative,1,Single,14828,9875,3,Y,Yes,15,3,4,80,0,14,1970-01-01,4,19,9,13,13
41,No,Travel_Rarely,929,Human Resources,13,1,Life Sciences,1,4,Female,76,3,1,Research Scientist,1,Divorced,12043,14561,3,Y,No,24,4,1,80,3,38,1970-01-01,1,21,4,14,9
49,Yes,Non-Travel,293,Human Resources,17,3,Life Sciences,1,3,Male,58,3,5,Research Director,1,Divorced,3883,25965,8,Y,Yes,16,3,4,80,3,32,1970-01-01,1,9,7,13,5
60,Yes,Non-Travel,1290,Human Resources,22,3,Technical Degree,1,1,Female,50,4,5,Sales Executive,2,Single,11536,25983,5,Y,No,13,4,3,80,2,19,1970-01-01,3,23,0,2,4
46,Yes,Travel_Rarely,578,Sales,21,4,Medical,1,2,Female,94,1,2,Healthcare Representative,1,Single,13074,12382,2,Y,Yes,13,3,2,80,0,4,1970-01-01,1,20,9,15,3
19,Yes,Travel_Frequently,322,Human Resources,16,4,Technical Degree,1,2,Male,85,3,2,Research Scientist,1,Married,12825,24077,4,Y,Yes,18,4,2,80,1,20,1970-01-01,1,18,11,9,14
32,Yes,Travel_Frequently,453,Sales,5,3,Life Sciences,1,4,Male,62,2,3,Laboratory Technician,2,Married,15457,19592,5,Y,Yes,23,4,2,80,2,37,1970-01-01,4,18,2,5,17
22,No,Travel_Rarely,1149,Research & Development,23,3,Marketing,1,1,Female,56,1,2,Sales Representative,1,Divorced,11270,18308,2,Y,Yes,23,3,3,80,2,11,1970-01-01,4,10,1,11,15
35,Yes,Non-Travel,137,Research & Development,23,2,Human Resources,1,2,Female,62,4,5,Research Scientist,4,Single,15819,11242,3,Y,Yes,20,4,3,80,0,33,1970-01-01,1,2,17,10,0
29,Yes,Non-Travel,136,Human Resources,5,2,Technical Degree,1,4,Female,85,1,4,Healthcare Representative,2,Married,8251,5180,2,Y,No,21,3,4,80,2,3,1970-01-01,4,19,4,0,13
52,No,Travel_Rarely,523,Sales,15,4,Medical,1,1,Female,72,2,2,Research Director,2,Single,18555,16649,4,Y,Yes,25,3,2,80,3,20,1970-01-01,4,17,4,8,10
20,Yes,Travel_Rarely,440,Research & Development,15,5,Medical,1,4,Female,75,1,2,Research Scientist,4,Divorced,7362,12751,9,Y,No,20,3,4,80,2,32,1970-01-01,2,16,5,4,11
35,Yes,Travel_Frequently,705,Human Resources,14,3,Life Sciences,1,3,Male,83,4,5,Research Scientist,3,Single,14433,10127,4,Y,No,18,4,4,80,0,28,1970-01-01,3,1,12,8,9
45,Yes,Travel_Frequently,484,Human Resources,12,5,Other,1,4,Female,84,3,1,Research Scientist,1,Divorced,18180,8630,2,Y,No,20,3,4,80,0,13,1970-01-01,2,32,1,5,0
19,No,Travel_Rarely,523,Research & Development,7,2,Technical Degree,1,3,Male,56,4,4,Sales Representative,3,Married,5014,7783,9,Y,Yes,11,3,2,80,2,6,1970-01-01,4,8,17,4,17
51,Yes,Travel_Rarely,940,Human Resources,10,4,Marketing,1,4,Male,58,1,2,Sales Representative,3,Married,1980,9599,5,Y,Yes,13,4,4,80,2,33,1970-01-01,2,13,8,9,12
23,No,Non-Travel,1278,Human Resources,6,5,Human Resources,1,2,Female,59,4,3,Human Resources,3,Single,4457,7074,0,Y,Yes,13,3,2,80,1,40,1970-01-01,2,16,15,4,14
49,No,Travel_Frequently,1317,Human Resources,9,4,Life Sciences,1,3,Female,67,1,1,Manager,3,Married,11469,16852,7,Y,Yes,17,3,4,80,0,27,1970-01-01,3,19,13,1,3
53,Yes,Travel_Rarely,1364,Human Resources,9,1,Medical,1,4,Male,74,1,1,Research Scientist,3,Divorced,14775,17578,2,Y,No,17,4,4,80,2,15,1970-01-01,4,11,5,3,10
38,Yes,Non-Travel,137,Human Resources,1,3,Other,1,4,Male,31,1,3,Manager,3,Married,19176,16485,8,Y,No,17,4,3,80,0,0,1970-01-01,2,3,14,2,3
41,No,Travel_Rarely,1043,Human Resources,18,1,Marketing,1,4,Male,85,1,4,Manufacturing Director,1,Married,17804,25338,4,Y,No,11,3,4,80,2,10,1970-01-01,2,37,0,15,8
38,Yes,Non-Travel,1305,Human Resources,16,2,Technical Degree,1,3,Female,84,3,3,Manufacturing Director,2,Single,18745,17916,0,Y,No,17,3,2,80,3,33,1970-01-01,4,8,3,5,1
50,Yes,Travel_Frequently,912,Human Resources,11,3,Life Sciences,1,1,Male,91,3,2,Manager,3,Married,11328,19243,6,Y,Yes,20,4,2,80,3,36,1970-01-01,4,7,0,11,11
60,Yes,Travel_Frequently,330,Research & Development,10,3,Human Resources,1,1,Male,87,1,4,Manager,4,Married,7434,13478,7,Y,Yes,25,3,3,80,2,9,1970-01-01,2,1,7,0,10
56,Yes,Travel_Frequently,589,Human Resources,12,4,Life Sciences,1,4,Female,35,1,4,Research Scientist,2,Married,12181,5579,6,Y,No,23,4,3,80,2,7,1970-01-01,4,19,6,12,13
29,No,Travel_Frequently,1024,Research & Development,22,1,Medical,1,3,Female,60,3,1,Sales Executive,2,Divorced,1451,20868,9,Y,Yes,18,3,3,80,0,38,1970-01-01,2,35,9,3,5
36,Yes,Non-Travel,522,Sales,4,4,Human Resources,1,4,Female,94,4,2,Manufacturing Director,4,Divorced,10520,23439,0,Y,Yes,13,3,3,80,1,22,1970-01-01,1,16,15,6,11
39,Yes,Non-Travel,177,Sales,29,1,Technical Degree,1,4,Female,96,3,2,Research Director,2,Married,12433,10133,9,Y,Yes,20,4,2,80,2,30,1970-01-01,4,23,6,15,9
45,Yes,Travel_Rarely,1083,Research & Development,18,3,Other,1,4,Female,71,4,5,Sales Executive,4,Divorced,5027,4321,4,Y,Yes,25,4,4,80,2,8,1970-01-01,3,39,7,7,9
18,No,Travel_Frequently,1492,Research & Development,13,5,Technical Degree,1,3,Male,66,2,4,Manufacturing Director,2,Single,5030,10153,8,Y,No,23,4,1,80,1,5,1970-01-01,2,4,1,11,11
26,No,Travel_Frequently,1004,Sales,21,1,Medical,1,2,Male,30,3,3,Sales Executive,3,Married,14169,20383,7,Y,Yes,25,4,4,80,3,4,1970-01-01,3,29,1,9,6
26,No,Travel_Rarely,828,Human Resources,14,4,Life Sciences,1,3,Female,78,1,4,Laboratory Technician,4,Married,18580,23448,8,Y,Yes,25,3,2,80,0,4,1970-01-01,3,36,3,3,9
27,Yes,Non-Travel,215,Sales,14,2,Technical Degree,1,4,Male,53,4,1,Sales Executive,1,Single,2132,9281,7,Y,No,13,4,4,80,3,16,1970-01-01,3,31,6,8,6
35,Yes,Travel_Rarely,305,Research & Development,5,3,Human Resources,1,4,Female,74,1,4,Research Scientist,2,Single,7522,17740,6,Y,No,15,4,1,80,2,1,1970-01-01,3,19,6,6,2
43,Yes,Non-Travel,413,Research & Development,1,3,Marketing,1,2,Female,75,4,1,Sales Executive,4,Single,12484,6383,0,Y,Yes,15,4,4,80,1,14,1970-01-01,2,38,18,1,13
27,Yes,Non-Travel,1366,Human Resources,21,2,Medical,1,1,Male,79,1,3,Laboratory Technician,4,Married,12941,13521,3,Y,Yes,16,4,4,80,0,7,1970-01-01,2,13,0,0,2
44,No,Travel_Rarely,384,Sales,16,1,Life Sciences,1,3,Female,77,2,5,Sales Representative,3,Single,11495,7602,5,Y,No,13,4,3,80,1,20,1970-01-01,4,16,3,7,2
41,No,Travel_Frequently,615,Sales,25,3,Marketing,1,3,Male,73,1,4,Sales Executive,2,Married,1319,4677,9,Y,Yes,23,3,4,80,0,7,1970-01-01,2,20,4,11,10
42,No,Non-Travel,688,Human Resources,5,4,Medical,1,4,Female,100,3,3,Research Scientist,1,Married,4322,13594,9,Y,No,16,3,2,80,3,19,1970-01-01,4,37,17,4,17
45,Yes,Travel_Rarely,367,Sales,3,4,Technical Degree,1,2,Female,68,2,1,Research Scientist,3,Married,1659,21409,2,Y,Yes,15,4,2,80,3,15,1970-01-01,1,30,14,8,13
48,No,Travel_Frequently,1117,Research & Development,16,2,Human Resources,1,1,Female,73,4,2,Sales Representative,3,Single,14849,24885,2,Y,No,11,4,4,80,1,22,1970-01-01,4,36,12,9,3
59,No,Travel_Rarely,806,Human Resources,3,3,Medical,1,1,Female,93,2,3,Research Scientist,2,Married,9762,12851,9,Y,Yes,12,3,4,80,0,13,1970-01-01,2,21,15,14,8
45,No,Non-Travel,1190,Research & Development,9,5,Medical,1,2,Male,83,3,1,Sales Representative,4,Divorced,14415,7476,9,Y,Yes,19,4,3,80,2,15,1970-01-01,2,31,18,5,8
51,No,Travel_Rarely,1386,Sales,14,5,Other,1,1,Male,71,3,2,Sales Representative,2,Divorced,3908,8139,6,Y,No,12,4,3,80,0,25,1970-01-01,2,13,16,3,12
30,No,Travel_Rarely,315,Sales,21,4,Medical,1,4,Female,81,3,2,Human Resources,4,Married,5162,11444,8,Y,Yes,21,3,2,80,1,9,1970-01-01,3,8,16,4,11
38,No,Travel_Frequently,674,Human Resources,3,5,Human Resources,1,4,Female,63,2,4,Research Director,2,Married,17885,20678,4,Y,No,20,3,2,80,0,1,1970-01-01,3,15,18,15,8
35,No,Travel_Rarely,562,Research & Development,2,4,Other,1,2,Female,86,1,1,Healthcare Representative,1,Single,7150,21595,5,Y,Yes,24,4,4,80,2,32,1970-01-01,4,23,12,13,7
53,Yes,Travel_Frequently,1212,Sales,17,2,Other,1,2,Male,66,1,3,Sales Representative,1,Single,8614,21240,3,Y,No,15,4,2,80,2,18,1970-01-01,2,33,5,2,13
39,Yes,Travel_Frequently,1353,Research & Development,4,3,Human Resources,1,3,Male,100,2,5,Human Resources,4,Single,7715,4671,3,Y,No,12,3,1,80,3,6,1970-01-01,1,20,18,6,3
60,Yes,Travel_Rarely,356,Research & Development,3,1,Marketing,1,1,Male,67,4,3,Manufacturing Director,1,Divorced,19539,2964,2,Y,Yes,12,3,1,80,3,26,1970-01-01,2,5,2,11,11
36,Yes,Travel_Rarely,1260,Sales,7,4,Medical,1,1,Male,47,2,1,Healthcare Representative,2,Divorced,17594,18445,6,Y,No,20,3,4,80,3,1,1970-01-01,2,12,7,9,4
19,No,Travel_Frequently,1491,Research & Development,10,1,Technical Degree,1,2,Male,82,4,2,Research Scientist,1,Divorced,4230,7215,0,Y,No,23,4,4,80,0,28,1970-01-01,4,31,7,2,6
56,Yes,Non-Travel,281,Sales,4,3,Human Resources,1,2,Female,58,3,4,Sales Executive,3,Divorced,5515,19414,7,Y,Yes,15,3,4,80,0,36,1970-01-01,3,11,8,10,13
55,Yes,Travel_Rarely,985,Human Resources,26,1,Medical,1,2,Female,48,4,5,Manufacturing Director,3,Married,11080,4660,0,Y,Yes,19,4,1,80,0,12,1970-01-01,4,21,18,13,5
40,No,Travel_Frequently,1274,Research & Development,26,2,Medical,1,2,Female,66,3,4,Laboratory Technician,4,Married,3666,3326,7,Y,Yes,24,3,2,80,0,18,1970-01-01,4,30,9,3,17
59,No,Travel_Rarely,983,Sales,2,5,Medical,1,1,Female,43,4,5,Healthcare Representative,1,Single,16830,8099,4,Y,Yes,12,4,2,80,1,3,1970-01-01,3,17,2,7,3
43,No,Travel_Rarely,1288,Sales,10,4,Human Resources,1,1,Female,70,2,3,Sales Representative,2,Single,4673,9010,8,Y,Yes,13,4,4,80,2,18,1970-01-01,3,5,15,6,6
46,Yes,Travel_Rarely,1408,Sales,15,4,Technical Degree,1,1,Male,65,4,2,Healthcare Representative,3,Single,10741,6559,4,Y,Yes,21,4,3,80,0,36,1970-01-01,2,39,1,9,10
29,No,Non-Travel,766,Research & Development,8,3,Marketing,1,3,Male,61,1,2,Laboratory Technician,2,Divorced,11372,8070,5,Y,No,14,4,4,80,3,4,1970-01-01,3,33,18,11,15
52,Yes,Travel_Frequently,199,Human Resources,20,2,Other,1,3,Male,38,1,4,Human Resources,3,Divorced,5910,20761,5,Y,No,25,3,3,80,2,5,1970-01-01,4,7,11,11,3
59,Yes,Travel_Frequently,909,Research & Development,17,5,Other,1,2,Female,73,2,2,Sales Executive,1,Married,17830,26673,3,Y,Yes,23,3,4,80,0,35,1970-01-01,2,26,7,6,3
46,Yes,Travel_Frequently,1075,Human Resources,28,2,Marketing,1,1,Male,75,1,5,Manufacturing Director,4,Married,6708,4780,5,Y,No,17,4,1,80,1,18,1970-01-01,2,27,18,5,1
58,Yes,Travel_Rarely,105,Sales,23,3,Life Sciences,1,3,Male,42,4,1,Healthcare Representative,1,Divorced,15041,15855,2,Y,Yes,14,3,2,80,1,0,1970-01-01,3,38,13,14,17
40,Yes,Non-Travel,850,Sales,2,3,Human Resources,1,4,Female,45,2,2,Manager,1,Divorced,18209,12345,8,Y,No,13,3,2,80,2,17,1970-01-01,4,13,15,10,2
53,No,Travel_Frequently,379,Human Resources,18,2,Marketing,1,3,Female,83,3,4,Healthcare Representative,2,Single,3420,10692,2,Y,No,13,3,2,80,1,2,1970-01-01,1,4,5,10,14
30,No,Non-Travel,1241,Research & Development,13,4,Other,1,2,Female,79,3,1,Manager,4,Divorced,8326,22707,4,Y,Yes,12,3,1,80,2,30,1970-01-01,1,3,8,11,4
22,No,Travel_Rarely,479,Research & Development,6,3,Medical,1,4,Male,81,1,3,Research Director,3,Single,14863,6654,8,Y,Yes,20,3,4,80,2,40,1970-01-01,4,18,0,4,7
25,No,Travel_Rarely,364,Human Resources,28,3,Marketing,1,2,Female,73,4,3,Sales Executive,1,Single,8324,18408,7,Y,Yes,23,4,1,80,3,40,1970-01-01,2,1,3,1,13
49,Yes,Non-Travel,1389,Sales,28,1,Human Resources,1,4,Female,69,3,5,Sales Representative,4,Divorced,10534,12221,8,Y,Yes,25,4,1,80,0,14,1970-01-01,3,7,0,10,16
27,No,Travel_Frequently,1427,Research & Development,16,2,Technical Degree,1,3,Male,53,4,5,Research Director,3,Divorced,9555,26933,7,Y,Yes,14,4,2,80,2,7,1970-01-01,4,39,10,13,17
26,No,Non-Travel,389,Sales,28,2,Human Resources,1,4,Male,70,2,3,Healthcare Representative,2,Single,10045,2425,1,Y,No,18,3,1,80,3,31,1970-01-01,3,17,14,9,0
24,Yes,Non-Travel,633,Human Resources,4,2,Technical Degree,1,3,Female,44,3,2,Human Resources,2,Divorced,3704,3631,5,Y,Yes,22,3,4,80,1,25,1970-01-01,4,9,11,14,13
40,Yes,Travel_Frequently,438,Human Resources,12,5,Human Resources,1,3,Female,70,4,3,Manager,1,Married,14140,2995,9,Y,No,16,4,2,80,1,33,1970-01-01,1,7,15,6,15
22,Yes,Non-Travel,1381,Sales,5,4,Other,1,3,Female,94,3,1,Research Director,3,Married,3047,11082,4,Y,No,18,3,1,80,3,24,1970-01-01,1,19,2,6,3
36,Yes,Travel_Rarely,581,Sales,29,1,Other,1,3,Male,57,1,4,Manufacturing Director,1,Married,18124,10766,1,Y,No,19,4,1,80,3,27,1970-01-01,3,12,6,10,2
31,Yes,Travel_Frequently,897,Research & Development,4,1,Life Sciences,1,1,Female,32,2,5,Manager,3,Married,9116,16130,0,Y,Yes,15,4,1,80,0,34,1970-01-01,1,21,2,13,4
55,Yes,Non-Travel,1321,Sales,11,2,Medical,1,3,Female,31,1,2,Human Resources,3,Single,10898,22601,2,Y,Yes,14,4,2,80,3,12,1970-01-01,3,18,1,14,12
46,Yes,Travel_Rarely,1290,Sales,10,4,Medical,1,3,Male,98,4,4,Healthcare Representative,1,Single,1468,15578,1,Y,Yes,25,3,4,80,0,24,1970-01-01,2,5,11,13,10
47,Yes,Non-Travel,1225,Sales,29,2,Human Resources,1,3,Male,48,2,2,Human Resources,2,Single,2101,3606,3,Y,No,23,4,4,80,0,16,1970-01-01,2,24,16,4,12
34,No,Travel_Frequently,1261,Human Resources,12,1,Technical Degree,1,1,Female,63,2,1,Laboratory Technician,2,Divorced,19056,18516,7,Y,No,21,4,4,80,1,17,1970-01-01,3,38,12,3,9
22,Yes,Travel_Frequently,1017,Research & Development,1,3,Technical Degree,1,1,Male,72,2,2,Manufacturing Director,3,Married,5495,17394,7,Y,No,25,4,1,80,0,33,1970-01-01,1,18,0,15,12
37,No,Non-Travel,402,Sales,1,1,Human Resources,1,2,Female,66,3,1,Human Resources,2,Single,1949,12215,6,Y,Yes,11,3,1,80,1,37,1970-01-01,2,35,1,15,8
60,No,Non-Travel,527,Human Resources,17,4,Technical Degree,1,2,Female,33,4,4,Research Scientist,2,Single,11941,7281,4,Y,Yes,15,4,4,80,1,27,1970-01-01,3,10,10,13,1
60,Yes,Travel_Rarely,565,Sales,5,3,Other,1,4,Male,36,3,1,Research Scientist,2,Divorced,12009,4467,0,Y,No,22,3,1,80,1,15,1970-01-01,1,38,17,8,2
22,No,Travel_Rarely,1489,Human Resources,14,3,Life Sciences,1,1,Male,35,1,3,Healthcare Representative,2,Married,8473,12911,0,Y,No,16,4,1,80,1,27,1970-01-01,2,14,17,0,11
40,Yes,Travel_Rarely,1312,Human Resources,28,5,Other,1,1,Male,33,2,3,Sales Executive,3,Married,18911,8927,6,Y,Yes,15,4,3,80,2,0,1970-01-01,2,35,6,11,6
29,No,Non-Travel,1085,Human Resources,17,4,Human Resources,1,3,Male,51,4,2,Laboratory Technician,4,Single,13873,8628,7,Y,No,15,3,2,80,2,10,1970-01-01,1,25,3,5,10
52,No,Travel_Frequently,1453,Human Resources,15,4,Technical Degree,1,1,Male,30,1,5,Manufacturing Director,3,Single,13887,9667,8,Y,No,12,3,4,80,2,5,1970-01-01,3,14,7,1,0
39,No,Non-Travel,268,Research & Development,23,2,Human Resources,1,2,Female,52,3,2,Sales Executive,4,Married,12457,8790,9,Y,Yes,18,3,1,80,2,5,1970-01-01,4,11,9,3,15
