Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
376,35,No,Travel_Rarely,950,Sales,3,5,Human Resources,1,3,Female,45,2,1,Sales Executive,3,Divorced,3057,17015,2,Y,No,17,3,4,80,2,8,3,2,3,1,1,1
377,30,No,Travel_Rarely,866,Research & Development,23,5,Human Resources,1,2,Male,85,3,2,Laboratory Technician,3,Married,4254,17631,1,Y,No,13,3,4,80,2,10,2,3,10,9,1,7
378,29,No,Travel_Rarely,665,Research & Development,10,5,Medical,1,3,Female,84,3,1,Research Scientist,3,Single,2927,6502,7,Y,No,13,3,3,80,0,6,3,2,4,2,0,2
379,41,No,Travel_Rarely,318,Human Resources,7,5,Human Resources,1,1,Male,55,2,3,Sales Executive,3,Married,10026,15232,4,Y,No,20,4,2,80,0,17,3,4,8,7,5,7
380,39,No,Travel_Rarely,450,Research & Development,2,5,Human Resources,1,1,Male,48,4,2,Research Scientist,4,Married,4457,8423,5,Y,No,22,4,2,80,0,17,2,3,3,2,0,2
381,30,No,Non-Travel,1329,Research & Development,11,5,Human Resources,1,4,Male,77,3,1,Laboratory Technician,2,Married,3073,6274,3,Y,No,13,3,3,80,3,8,3,4,4,2,0,3
382,35,No,Travel_Rarely,1017,Research & Development,8,4,Medical,1,3,Female,43,3,1,Manufacturing Director,1,Single,3870,26999,2,Y,No,13,3,4,80,0,10,2,3,5,4,1,4
383,40,Yes,Travel_Rarely,450,Human Resources,23,3,Human Resources,1,4,Male,78,3,2,Human Resources,1,Divorced,5688,9946,2,Y,Yes,13,3,2,80,2,12,3,3,2,2,2,2
384,40,No,Travel_Rarely,319,Human Resources,10,5,Human Resources,1,1,Male,49,3,3,Research Director,3,Divorced,11081,14291,1,Y,Yes,21,4,3,80,1,9,2,3,6,3,0,2
385,37,No,Travel_Rarely,940,Research & Development,8,5,Life Sciences,1,1,Male,83,3,2,Research Scientist,3,Single,4579,14211,1,Y,No,18,3,4,80,0,9,4,3,9,3,1,2
386,37,No,Travel_Rarely,1022,Research & Development,4,4,Human Resources,1,3,Male,94,3,2,Manufacturing Director,1,Married,5998,9525,2,Y,No,16,3,2,80,2,14,4,3,4,1,1,2
387,29,No,Travel_Rarely,1152,Research & Development,17,5,Human Resources,1,4,Male,65,3,2,Healthcare Representative,3,Married,5569,8151,0,Y,No,18,3,1,80,1,8,5,3,4,2,0,2
388,30,No,Travel_Rarely,1167,Human Resources,1,5,Human Resources,1,1,Female,44,2,2,Manufacturing Director,4,Married,7220,16492,1,Y,No,18,3,2,80,1,8,3,3,4,2,0,2
389,39,No,Travel_Rarely,974,Research & Development,19,5,Human Resources,1,4,Male,65,2,2,Research Director,3,Divorced,10341,18407,3,Y,No,14,3,2,80,2,12,2,3,8,7,0,6
390,33,No,Travel_Frequently,680,Research & Development,2,5,Marketing,1,2,Female,38,3,1,Laboratory Technician,4,Single,2863,21533,1,Y,No,13,3,3,80,0,10,2,2,9,7,0,8
391,21,No,Travel_Rarely,206,Research & Development,7,5,Medical,1,2,Male,74,3,1,Laboratory Technician,4,Single,2875,12774,1,Y,No,14,3,3,80,0,3,3,3,3,2,1,2
392,31,No,Travel_Rarely,1083,Human Resources,6,5,Human Resources,1,3,Male,84,3,2,Sales Executive,4,Divorced,5608,6613,5,Y,Yes,13,3,4,80,2,9,2,2,4,2,1,3
393,38,No,Travel_Frequently,666,Human Resources,14,5,Human Resources,1,2,Female,58,3,2,Sales Executive,4,Divorced,5882,10992,2,Y,Yes,13,3,3,80,3,16,4,3,5,3,1,3
394,34,No,Travel_Rarely,675,Research & Development,11,5,Human Resources,1,4,Male,45,3,1,Research Scientist,3,Divorced,2829,13282,3,Y,No,13,3,2,80,1,9,4,3,6,2,0,6
395,34,No,Travel_Rarely,899,Human Resources,10,2,Medical,1,3,Male,94,2,3,Sales Executive,1,Single,8147,20197,1,Y,No,18,3,3,80,0,8,2,3,5,4,1,4
396,33,Yes,Travel_Rarely,720,Research & Development,7,5,Human Resources,1,3,Male,58,3,1,Research Scientist,4,Married,2517,8948,1,Y,No,13,3,3,80,1,9,3,3,9,7,4,7
397,36,No,Travel_Frequently,974,Human Resources,22,4,Marketing,1,4,Male,50,2,2,Sales Executive,1,Single,5219,13998,6,Y,No,13,3,2,80,0,11,4,3,9,8,7,7
398,35,No,Travel_Rarely,184,Human Resources,4,5,Human Resources,1,2,Male,70,3,2,Laboratory Technician,4,Married,5422,14040,4,Y,No,12,3,4,80,1,9,6,3,4,2,2,1
399,44,No,Travel_Rarely,791,Research & Development,4,5,Technical Degree,1,1,Male,62,1,1,Research Scientist,4,Married,2981,13374,2,Y,No,16,3,2,80,1,6,3,3,3,1,0,2
400,39,Yes,Travel_Rarely,485,Sales,2,2,Human Resources,1,1,Female,62,4,1,Sales Executive,1,Married,2893,17521,6,Y,Yes,12,3,1,80,0,8,2,3,3,2,2,2
401,45,No,Travel_Frequently,1169,Human Resources,8,5,Human Resources,1,1,Male,62,3,2,Sales Executive,3,Married,5552,13661,1,Y,Yes,12,3,4,80,2,10,2,3,10,8,4,8
402,44,No,Travel_Rarely,889,Research & Development,10,4,Human Resources,1,4,Female,53,3,1,Manufacturing Director,1,Divorced,3994,5294,9,Y,No,12,3,4,80,3,7,3,3,4,2,0,2
403,37,No,Travel_Rarely,508,Human Resources,4,5,Medical,1,4,Female,69,2,3,Manufacturing Director,4,Single,8143,21854,0,Y,Yes,13,3,3,80,0,9,1,2,5,3,0,2
404,41,No,Travel_Rarely,479,Research & Development,11,5,Marketing,1,2,Female,83,3,1,Laboratory Technician,2,Single,3961,19068,3,Y,Yes,20,4,1,80,0,13,2,2,8,7,7,8
405,39,No,Travel_Rarely,839,Research & Development,3,3,Human Resources,1,3,Male,76,4,1,Laboratory Technician,1,Divorced,3952,16558,2,Y,No,16,3,2,80,1,10,2,3,3,2,0,2
406,52,No,Travel_Rarely,693,Human Resources,3,5,Human Resources,1,4,Male,74,4,2,Sales Executive,4,Divorced,6355,20548,4,Y,Yes,18,3,3,80,1,15,3,3,8,7,0,7
407,37,No,Travel_Rarely,1153,Research & Development,3,5,Human Resources,1,4,Male,45,2,1,Laboratory Technician,3,Married,2616,6455,0,Y,Yes,17,3,4,80,1,4,5,3,2,0,1,0
408,43,No,Travel_Rarely,1249,Research & Development,2,2,Life Sciences,1,1,Male,57,3,1,Research Scientist,1,Single,2847,23518,1,Y,No,12,3,2,80,0,10,3,4,10,7,8,7
409,41,No,Travel_Rarely,1155,Human Resources,10,5,Life Sciences,1,3,Male,48,3,5,Research Scientist,4,Single,5136,17439,8,Y,No,16,3,1,80,0,9,1,2,3,2,1,2
410,44,No,Travel_Frequently,1204,Human Resources,2,3,Life Sciences,1,4,Male,82,2,3,Healthcare Representative,1,Single,9342,12139,1,Y,No,12,3,4,80,0,9,3,2,7,6,3,2
411,33,No,Travel_Rarely,469,Human Resources,8,5,Human Resources,1,3,Male,49,3,2,Sales Executive,3,Divorced,5113,22520,0,Y,No,11,3,4,80,3,5,6,4,5,2,1,3
412,34,No,Travel_Rarely,649,Research & Development,1,5,Human Resources,1,1,Male,42,2,1,Sales Executive,4,Married,4109,8475,1,Y,No,22,4,4,80,1,11,4,2,11,4,8,8
413,46,No,Non-Travel,1216,Human Resources,2,5,Human Resources,1,4,Male,55,4,4,Healthcare Representative,4,Married,12376,11046,4,Y,No,16,3,4,80,0,19,3,3,10,8,5,4
414,33,No,Non-Travel,434,Sales,3,2,Human Resources,1,2,Male,75,3,1,Sales Executive,1,Married,4280,16234,4,Y,No,13,3,2,80,1,8,2,3,5,4,3,1
415,46,No,Travel_Rarely,648,Research & Development,5,5,Life Sciences,1,1,Male,53,3,1,Research Scientist,4,Single,3316,4562,0,Y,No,11,3,3,80,0,12,2,3,10,7,3,7
416,49,No,Travel_Rarely,486,Human Resources,6,3,Human Resources,1,4,Male,89,2,3,Healthcare Representative,1,Married,9046,20381,2,Y,Yes,14,3,4,80,1,25,4,3,19,9,13,10
417,29,No,Travel_Rarely,294,Research & Development,2,5,Human Resources,1,1,Male,97,1,1,Laboratory Technician,4,Married,2572,16161,1,Y,No,16,3,4,80,0,3,3,3,3,2,1,2
418,35,Yes,Travel_Rarely,615,Human Resources,7,4,Human Resources,1,3,Male,63,3,2,Sales Executive,2,Married,5098,22073,1,Y,No,13,3,4,80,1,6,3,3,5,3,1,3
419,32,No,Non-Travel,1207,Human Resources,10,3,Human Resources,1,4,Male,80,2,3,Sales Executive,1,Divorced,9119,4979,0,Y,Yes,13,3,4,80,1,8,3,3,4,3,2,2
420,44,No,Non-Travel,1299,Human Resources,2,5,Medical,1,1,Male,57,4,2,Sales Executive,3,Single,5685,13950,2,Y,No,14,3,3,80,0,11,5,3,8,7,0,8
421,29,Yes,Travel_Rarely,345,Sales,24,3,Technical Degree,1,2,Male,48,2,1,Sales Executive,1,Married,3874,17275,0,Y,No,12,3,2,80,1,7,2,3,5,4,1,4
422,33,No,Travel_Rarely,709,Sales,3,5,Marketing,1,4,Male,87,1,1,Sales Representative,2,Single,3297,6970,7,Y,No,12,3,1,80,0,5,2,3,4,3,1,1
423,44,No,Travel_Rarely,973,Research & Development,7,3,Human Resources,1,3,Female,65,3,1,Manufacturing Director,1,Married,3416,17571,0,Y,No,16,3,3,80,0,7,2,3,4,2,0,3
424,32,No,Travel_Rarely,410,Research & Development,2,5,Medical,1,3,Female,64,3,1,Laboratory Technician,4,Single,2463,14959,0,Y,No,22,4,3,80,0,6,0,3,3,2,0,2
425,47,No,Travel_Rarely,406,Research & Development,4,5,Human Resources,1,4,Female,54,3,1,Research Scientist,4,Married,2655,6498,1,Y,No,15,3,4,80,3,6,2,3,5,2,0,4
426,34,No,Travel_Rarely,535,Human Resources,10,5,Human Resources,1,4,Male,65,3,2,Manufacturing Director,4,Married,5725,17264,7,Y,No,15,3,3,80,2,8,3,4,5,4,1,4
427,39,No,Travel_Rarely,1344,Research & Development,3,5,Human Resources,1,1,Male,45,3,1,Research Scientist,3,Married,2430,5637,4,Y,No,17,3,2,80,0,7,2,3,1,0,0,0
428,32,No,Travel_Rarely,654,Sales,10,5,Human Resources,1,2,Male,60,3,1,Sales Executive,4,Married,3762,18523,3,Y,Yes,12,3,1,80,1,7,2,1,3,2,1,2
429,36,No,Travel_Rarely,192,Human Resources,12,5,Life Sciences,1,4,Female,65,3,1,Sales Executive,2,Single,2695,9359,1,Y,No,12,3,3,80,0,3,2,3,3,2,1,1
430,32,No,Travel_Rarely,1193,Research & Development,7,4,Other,1,2,Male,48,3,1,Research Scientist,2,Single,2853,13765,0,Y,No,12,3,3,80,0,4,3,3,3,2,1,2
431,29,No,Travel_Rarely,1084,Human Resources,2,5,Human Resources,1,2,Male,86,2,2,Laboratory Technician,4,Married,3678,13489,1,Y,No,14,3,2,80,3,10,3,2,9,7,4,4
432,32,No,Travel_Frequently,364,Human Resources,2,1,Human Resources,1,3,Male,80,1,2,Sales Executive,1,Divorced,4602,14822,0,Y,No,17,3,1,80,1,6,3,3,3,2,1,2
433,48,No,Travel_Rarely,362,Human Resources,14,3,Marketing,1,3,Female,94,2,2,Sales Executive,2,Married,6162,10826,2,Y,No,12,3,4,80,1,16,1,4,5,4,1,4
434,43,No,Travel_Frequently,1116,Human Resources,23,5,Human Resources,1,3,Female,91,3,4,Manager,1,Married,16924,11468,3,Y,No,17,3,2,80,1,22,0,3,5,4,1,1
435,33,No,Travel_Frequently,1082,Research & Development,16,5,Medical,1,1,Male,71,3,1,Laboratory Technician,4,Single,2511,11862,0,Y,No,13,3,4,80,0,5,3,2,3,2,2,2
436,28,No,Travel_Frequently,1188,Research & Development,3,5,Human Resources,1,1,Female,78,3,1,Healthcare Representative,4,Divorced,4136,5019,1,Y,Yes,14,3,2,80,2,8,2,3,7,2,6,7
437,28,No,Travel_Frequently,778,Research & Development,5,5,Human Resources,1,2,Female,77,3,1,Sales Executive,3,Divorced,2810,9433,0,Y,No,19,3,4,80,1,4,0,3,3,2,1,2
438,30,No,Travel_Rarely,531,Human Resources,2,5,Medical,1,1,Female,38,1,2,Research Scientist,4,Single,4951,18983,0,Y,No,14,3,2,80,0,8,2,2,7,4,1,2
439,20,Yes,Travel_Frequently,499,Research & Development,3,3,Medical,1,2,Male,56,2,1,Laboratory Technician,1,Single,2456,20758,1,Y,No,22,4,2,80,0,1,3,3,1,1,1,0
440,27,No,Travel_Frequently,563,Research & Development,10,5,Human Resources,1,3,Male,76,3,1,Research Scientist,3,Married,2457,6047,0,Y,No,14,3,2,80,2,5,4,1,4,2,1,2
441,47,No,Travel_Rarely,229,Human Resources,2,2,Human Resources,1,1,Female,33,3,2,Manufacturing Director,1,Married,5059,5136,0,Y,Yes,13,3,1,80,1,12,3,3,8,7,0,7
442,40,No,Travel_Rarely,419,Sales,1,2,Human Resources,1,4,Male,59,3,1,Sales Executive,1,Married,7188,7619,4,Y,No,14,3,4,80,1,14,2,3,1,0,0,0
443,30,No,Non-Travel,812,Sales,5,5,Human Resources,1,3,Female,63,3,1,Sales Executive,4,Divorced,2724,11550,1,Y,No,22,4,3,80,2,8,5,3,8,5,1,6
444,33,No,Travel_Frequently,1150,Human Resources,19,5,Human Resources,1,4,Male,79,3,3,Healthcare Representative,2,Divorced,9513,14826,1,Y,Yes,24,4,4,80,1,8,0,1,6,3,0,3
445,31,No,Travel_Rarely,1050,Research & Development,9,5,Human Resources,1,2,Female,70,3,1,Research Director,4,Divorced,14581,10944,1,Y,No,15,3,1,80,2,11,2,3,10,3,1,7
446,33,No,Travel_Frequently,578,Human Resources,10,2,Human Resources,1,4,Male,37,3,2,Healthcare Representative,1,Married,5104,19612,0,Y,Yes,13,3,4,80,1,8,3,3,5,3,1,3
447,28,No,Travel_Rarely,935,Research & Development,7,5,Human Resources,1,1,Male,41,3,2,Healthcare Representative,4,Married,5708,3300,0,Y,No,17,3,3,80,1,7,2,3,3,1,1,2
448,29,No,Travel_Frequently,1143,Human Resources,9,5,Medical,1,3,Female,89,2,2,Manufacturing Director,4,Single,5805,23267,5,Y,No,22,4,1,80,0,8,1,2,3,2,1,2
449,39,No,Travel_Rarely,425,Human Resources,9,4,Life Sciences,1,4,Female,65,3,2,Sales Representative,1,Single,4906,7179,3,Y,No,15,3,2,80,0,13,3,3,3,2,0,0
450,41,No,Travel_Rarely,1044,Research & Development,10,5,Life Sciences,1,3,Male,96,3,2,Laboratory Technician,4,Single,4659,10229,2,Y,No,14,3,2,80,0,17,2,2,5,3,1,4
451,45,No,Travel_Rarely,830,Human Resources,2,5,Human Resources,1,4,Female,64,3,5,Manager,3,Married,19241,19406,0,Y,No,14,3,2,80,1,23,5,3,22,8,2,9
452,37,No,Travel_Rarely,410,Sales,8,5,Human Resources,1,4,Female,88,2,1,Sales Representative,3,Divorced,2612,12130,6,Y,No,21,4,2,80,1,5,2,3,3,3,1,2
453,30,No,Non-Travel,248,Human Resources,7,5,Medical,1,3,Male,46,2,2,Sales Executive,3,Single,8152,12379,0,Y,No,13,3,4,80,0,10,2,3,8,7,5,7
454,34,Yes,Travel_Frequently,545,Sales,8,5,Marketing,1,4,Male,60,3,1,Sales Representative,4,Single,2757,8473,1,Y,No,14,3,4,80,0,2,4,4,3,1,1,1
455,28,Yes,Travel_Rarely,1103,Human Resources,4,5,Technical Degree,1,2,Female,55,2,1,Research Scientist,2,Single,3777,5173,1,Y,Yes,15,3,3,80,0,7,2,3,8,5,1,7
456,44,No,Travel_Frequently,1031,Sales,8,3,Technical Degree,1,2,Male,93,2,1,Sales Representative,1,Single,4496,8663,7,Y,No,16,3,4,80,0,6,3,3,4,3,1,2
457,35,No,Non-Travel,1181,Human Resources,8,5,Human Resources,1,2,Female,68,3,3,Manufacturing Director,3,Married,9646,16912,2,Y,No,13,3,1,80,0,14,2,2,3,2,0,2
458,29,No,Travel_Rarely,1309,Human Resources,15,1,Human Resources,1,3,Male,88,3,2,Laboratory Technician,1,Divorced,4445,24065,1,Y,No,13,3,3,80,1,9,0,3,8,7,0,5
459,34,No,Travel_Rarely,925,Human Resources,2,5,Life Sciences,1,3,Female,60,3,3,Research Director,4,Single,11814,19050,1,Y,Yes,12,3,3,80,0,10,3,3,10,9,4,8
460,31,No,Travel_Frequently,1110,Human Resources,27,5,Human Resources,1,3,Female,53,3,2,Sales Executive,4,Married,5802,19116,1,Y,No,13,3,4,80,1,10,5,2,10,7,4,7
461,32,No,Non-Travel,604,Research & Development,12,5,Human Resources,1,2,Male,58,3,2,Laboratory Technician,3,Married,3983,13830,1,Y,No,17,3,3,80,1,5,5,3,4,2,1,2
462,35,Yes,Travel_Rarely,267,Research & Development,2,5,Human Resources,1,3,Male,47,3,1,Laboratory Technician,3,Married,2806,22140,7,Y,No,13,3,3,80,0,8,0,2,5,3,1,4
463,36,No,Travel_Rarely,922,Human Resources,4,4,Human Resources,1,1,Female,41,2,3,Healthcare Representative,1,Married,7705,23150,4,Y,No,13,3,4,80,1,13,2,3,9,7,0,8
464,34,No,Travel_Rarely,1154,Research & Development,19,1,Human Resources,1,1,Male,80,3,1,Laboratory Technician,1,Married,3341,5941,2,Y,No,11,3,2,80,1,7,2,1,3,2,0,2
465,27,No,Travel_Rarely,510,Human Resources,9,5,Life Sciences,1,3,Female,72,2,2,Sales Executive,4,Single,5637,23744,1,Y,No,11,3,3,80,0,5,1,3,4,2,1,2
466,36,Yes,Travel_Rarely,621,Human Resources,9,5,Human Resources,1,1,Female,60,3,2,Manufacturing Director,3,Married,5673,15315,3,Y,Yes,21,4,4,80,0,10,2,3,4,3,1,3
467,35,No,Travel_Rarely,530,Sales,13,3,Human Resources,1,1,Female,87,3,1,Sales Executive,2,Divorced,5159,5276,1,Y,No,12,3,3,80,1,9,5,2,10,8,0,4
468,29,No,Travel_Rarely,957,Human Resources,10,5,Human Resources,1,4,Female,62,3,2,Sales Executive,3,Divorced,4878,7422,1,Y,No,13,3,3,80,1,6,3,3,6,5,2,2
469,36,No,Travel_Rarely,467,Human Resources,10,5,Human Resources,1,3,Male,56,3,3,Healthcare Representative,4,Married,9059,10055,1,Y,Yes,12,3,1,80,1,10,2,2,10,9,7,8
470,29,No,Travel_Rarely,923,Research & Development,2,5,Human Resources,1,2,Male,59,3,2,Research Scientist,3,Married,4437,9458,0,Y,No,14,3,3,80,1,8,2,4,3,1,0,2
471,39,Yes,Travel_Rarely,303,Human Resources,18,4,Human Resources,1,2,Male,75,3,2,Sales Executive,1,Married,5033,11178,0,Y,No,12,3,4,80,1,9,3,2,8,7,3,8
472,30,No,Travel_Rarely,1184,Human Resources,5,5,Human Resources,1,3,Male,85,1,2,Sales Executive,3,Married,6254,19362,0,Y,Yes,13,3,4,80,0,6,2,2,3,2,1,2
473,33,No,Travel_Rarely,518,Human Resources,10,5,Human Resources,1,4,Female,79,3,3,Healthcare Representative,4,Married,8856,13097,1,Y,No,12,3,1,80,1,9,6,4,9,7,6,1
474,33,Yes,Travel_Rarely,686,Human Resources,7,5,Medical,1,2,Male,86,1,2,Sales Executive,3,Single,5033,18169,0,Y,No,17,3,4,80,0,6,5,2,5,3,1,4
475,35,No,Travel_Rarely,263,Research & Development,12,5,Human Resources,1,3,Female,38,3,1,Laboratory Technician,2,Divorced,2721,10087,0,Y,No,14,3,1,80,1,7,3,3,6,5,3,4
476,28,No,Travel_Frequently,941,Research & Development,20,3,Human Resources,1,1,Male,84,3,2,Laboratory Technician,1,Married,4769,20879,0,Y,No,15,3,4,80,3,6,2,3,3,2,0,2
477,51,No,Travel_Rarely,715,Human Resources,2,5,Life Sciences,1,4,Female,57,3,4,Manager,3,Single,17288,8556,0,Y,No,14,3,4,80,0,30,3,2,10,7,4,7
478,43,No,Travel_Rarely,686,Research & Development,9,5,Human Resources,1,3,Male,83,2,1,Healthcare Representative,4,Married,4437,11085,0,Y,No,18,3,4,80,1,10,2,3,9,8,1,5
479,38,No,Travel_Rarely,608,Research & Development,10,5,Human Resources,1,2,Female,84,3,1,Research Scientist,4,Married,2803,10259,2,Y,Yes,15,3,1,80,2,16,2,3,7,3,7,6
480,24,No,Travel_Rarely,1200,Research & Development,19,5,Medical,1,1,Male,58,4,1,Research Scientist,4,Married,2539,15608,0,Y,No,21,4,3,80,1,5,2,3,3,2,0,2
481,35,No,Travel_Frequently,626,Human Resources,9,5,Human Resources,1,2,Male,75,3,2,Sales Executive,2,Single,6014,11383,1,Y,No,15,3,4,80,0,9,2,4,9,7,0,7
482,44,Yes,Travel_Rarely,817,Human Resources,4,4,Medical,1,4,Male,72,2,2,Sales Executive,2,Single,5395,19134,6,Y,No,21,4,3,80,0,9,3,4,2,2,1,0
483,35,No,Travel_Rarely,1304,Research & Development,7,5,Human Resources,1,2,Male,61,1,1,Laboratory Technician,2,Divorced,3050,23395,0,Y,No,13,3,3,80,3,9,4,1,8,7,1,7
484,37,No,Travel_Rarely,1173,Research & Development,6,5,Human Resources,1,3,Male,81,3,2,Laboratory Technician,3,Divorced,4313,11850,1,Y,No,12,3,3,80,1,15,6,3,15,10,3,7
485,37,Yes,Travel_Frequently,278,Human Resources,10,3,Marketing,1,1,Female,68,3,2,Sales Executive,2,Married,4974,10506,5,Y,Yes,14,3,4,80,0,9,3,4,5,3,1,2
486,32,No,Travel_Rarely,1097,Research & Development,2,5,Medical,1,4,Male,67,2,1,Sales Executive,4,Single,7337,12608,1,Y,No,15,3,2,80,0,10,2,3,9,5,5,4
487,37,No,Travel_Rarely,523,Research & Development,2,4,Life Sciences,1,2,Female,36,3,1,Manufacturing Director,2,Single,3037,14583,9,Y,No,12,3,4,80,0,15,0,3,8,6,6,7
488,33,No,Travel_Rarely,932,Research & Development,19,5,Human Resources,1,1,Female,87,3,1,Laboratory Technician,3,Divorced,2601,9668,1,Y,No,13,3,4,80,3,4,2,2,4,2,0,2
489,31,No,Travel_Rarely,1211,Human Resources,9,5,Life Sciences,1,4,Female,66,2,3,Research Director,3,Single,11685,20651,9,Y,No,15,3,4,80,0,9,3,3,3,3,1,1
490,32,Yes,Non-Travel,777,Research & Development,2,5,Life Sciences,1,1,Male,75,2,1,Research Scientist,3,Single,2523,9236,6,Y,No,16,3,2,80,0,7,2,2,3,2,0,2
491,44,No,Travel_Rarely,449,Human Resources,24,5,Human Resources,1,3,Male,52,3,3,Laboratory Technician,4,Married,5774,19033,5,Y,No,17,3,3,80,1,11,3,3,9,5,1,7
492,31,No,Travel_Rarely,982,Research & Development,2,3,Human Resources,1,4,Male,79,4,1,Manufacturing Director,2,Divorced,3003,19585,1,Y,No,15,3,3,80,1,2,0,2,3,2,2,2
493,36,No,Travel_Rarely,1037,Human Resources,6,5,Human Resources,1,2,Female,46,3,3,Healthcare Representative,2,Married,8416,12001,1,Y,Yes,14,3,1,80,1,10,3,1,9,7,0,6
494,34,No,Travel_Rarely,1080,Research & Development,11,5,Human Resources,1,3,Male,35,1,1,Research Scientist,3,Divorced,2841,10702,3,Y,Yes,17,3,4,80,3,5,2,3,3,2,1,2
495,37,No,Travel_Frequently,567,Research & Development,3,5,Human Resources,1,1,Male,85,3,1,Laboratory Technician,4,Married,3682,8835,5,Y,No,22,4,3,80,1,10,4,4,0,0,0,0
496,37,Yes,Non-Travel,1151,Human Resources,25,5,Human Resources,1,3,Female,57,2,2,Sales Executive,3,Married,5929,22287,0,Y,No,15,3,3,80,1,10,3,3,9,7,4,7
497,42,No,Travel_Rarely,496,Human Resources,2,5,Human Resources,1,3,Female,94,3,4,Manager,2,Married,16978,15291,1,Y,No,13,3,3,80,0,24,3,3,24,9,3,8
498,42,No,Travel_Rarely,1012,Research & Development,4,5,Life Sciences,1,4,Male,93,3,2,Healthcare Representative,3,Single,5440,20463,2,Y,No,15,3,2,80,0,9,3,3,5,3,0,3
499,39,No,Travel_Rarely,972,Research & Development,18,2,Human Resources,1,4,Female,46,2,2,Healthcare Representative,2,Married,5866,16459,0,Y,Yes,18,3,3,80,1,14,2,3,11,7,7,9
500,39,No,Travel_Frequently,709,Human Resources,12,5,Human Resources,1,1,Female,81,2,5,Research Director,4,Married,18842,5938,1,Y,No,14,3,4,80,2,20,3,2,21,9,4,9
501,38,Yes,Travel_Rarely,299,Human Resources,10,5,Life Sciences,1,4,Male,67,3,2,Laboratory Technician,3,Single,5266,8707,4,Y,Yes,14,3,3,80,0,12,3,2,1,0,0,0
502,25,Yes,Travel_Rarely,415,Human Resources,22,5,Human Resources,1,3,Male,49,2,2,Human Resources,3,Single,5300,19855,1,Y,Yes,22,4,4,80,0,6,1,2,5,2,0,2
503,24,No,Travel_Rarely,164,Research & Development,8,3,Life Sciences,1,4,Male,79,2,1,Research Scientist,2,Single,3004,7626,1,Y,No,13,3,4,80,0,2,3,3,2,2,0,1
504,29,No,Travel_Rarely,819,Human Resources,8,3,Life Sciences,1,3,Male,77,3,2,Healthcare Representative,1,Single,5024,5090,1,Y,No,11,3,3,80,0,7,2,3,8,7,0,5
505,34,No,Travel_Frequently,1252,Research & Development,4,5,Human Resources,1,4,Male,81,3,2,Manufacturing Director,2,Divorced,5285,20914,5,Y,No,14,3,4,80,1,9,2,2,4,2,1,2
506,31,No,Travel_Rarely,1267,Research & Development,9,5,Human Resources,1,2,Male,77,3,2,Healthcare Representative,3,Divorced,5213,20577,1,Y,No,14,3,1,80,2,9,3,2,8,4,6,7
507,34,No,Travel_Rarely,645,Human Resources,4,2,Human Resources,1,1,Male,38,4,3,Healthcare Representative,1,Married,7363,21257,0,Y,No,13,3,1,80,3,11,3,3,10,9,6,7
508,24,No,Non-Travel,840,Sales,2,5,Human Resources,1,4,Male,75,2,1,Sales Executive,4,Married,2363,17730,1,Y,Yes,12,3,2,80,0,1,2,3,1,0,0,0
509,37,No,Non-Travel,514,Human Resources,9,5,Marketing,1,4,Male,52,3,2,Sales Executive,3,Married,5701,14110,0,Y,No,16,3,1,80,1,7,1,3,6,3,0,5
510,33,No,Travel_Frequently,358,Research & Development,10,5,Life Sciences,1,2,Male,54,2,1,Laboratory Technician,4,Single,2686,9825,1,Y,No,14,3,3,80,0,5,3,2,5,2,1,2
511,33,No,Travel_Frequently,1349,Human Resources,8,3,Human Resources,1,3,Female,51,3,2,Sales Executive,1,Married,6868,14864,1,Y,No,24,4,3,80,1,6,3,3,5,3,1,3
512,35,No,Travel_Rarely,823,Research & Development,2,2,Human Resources,1,4,Female,44,2,1,Laboratory Technician,1,Divorced,3394,18260,1,Y,No,12,3,1,80,0,10,2,3,10,6,7,8
513,46,No,Travel_Rarely,1251,Human Resources,2,5,Human Resources,1,3,Female,84,3,3,Healthcare Representative,4,Divorced,10329,24729,1,Y,Yes,12,3,1,80,1,26,1,3,23,8,4,7
514,31,No,Travel_Rarely,987,Human Resources,18,2,Human Resources,1,4,Female,81,3,2,Healthcare Representative,1,Married,5208,19369,1,Y,Yes,13,3,4,80,0,6,2,4,5,3,1,3
515,33,No,Travel_Rarely,1216,Human Resources,5,1,Human Resources,1,2,Male,61,3,3,Sales Executive,1,Divorced,8153,15762,3,Y,No,13,3,3,80,3,10,3,3,8,7,0,7
516,49,No,Travel_Rarely,1185,Sales,14,5,Human Resources,1,1,Male,95,3,1,Sales Executive,4,Divorced,2716,25445,4,Y,No,14,3,4,80,1,14,3,2,5,5,1,2
