Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,Yes,Non-Travel,650,Sales,5,1,Other,1,3,Male,61,4,2,Healthcare Representative,4,Single,10389,21162,2,Y,No,21,3,4,80,1,9,1970-01-01,3,7,18,12,14
27,Yes,Travel_Frequently,916,Sales,28,5,Medical,1,4,Male,90,3,3,Manager,3,Single,11984,14161,6,Y,Yes,12,3,4,80,0,20,1970-01-01,4,34,15,6,4
30,Yes,Travel_Rarely,1091,Human Resources,9,2,Human Resources,1,2,Female,58,3,3,Research Director,3,Married,6726,16780,8,Y,No,15,4,3,80,2,34,1970-01-01,4,20,9,10,15
42,Yes,Non-Travel,1179,Research & Development,4,1,Human Resources,1,2,Female,95,1,4,Research Director,4,Married,17269,17641,8,Y,No,13,4,3,80,1,8,1970-01-01,2,2,2,1,13
59,No,Travel_Rarely,502,Human Resources,25,2,Technical Degree,1,2,Male,56,3,2,Laboratory Technician,1,Single,2241,20874,8,Y,Yes,16,4,3,80,0,9,1970-01-01,1,32,1,5,17
19,No,Travel_Rarely,1303,Research & Development,7,5,Human Resources,1,3,Male,36,3,2,Manufacturing Director,3,Divorced,7546,13126,2,Y,Yes,13,3,3,80,1,13,1970-01-01,4,20,13,15,9
37,No,Travel_Rarely,465,Human Resources,23,4,Medical,1,3,Male,83,1,3,Manufacturing Director,4,Divorced,3724,15302,7,Y,No,21,3,3,80,2,21,1970-01-01,2,19,11,3,3
52,Yes,Travel_Rarely,788,Sales,11,3,Technical Degree,1,2,Female,57,3,1,Human Resources,1,Single,12289,10241,0,Y,Yes,23,3,4,80,1,28,1970-01-01,1,14,3,4,12
21,Yes,Non-Travel,1176,Sales,26,2,Marketing,1,4,Male,39,2,4,Sales Representative,2,Married,15774,15156,9,Y,Yes,23,4,3,80,3,24,1970-01-01,1,14,8,3,1
59,Yes,Travel_Frequently,1043,Sales,5,2,Other,1,3,Female,35,3,2,Sales Executive,1,Divorced,9748,9474,6,Y,Yes,18,4,1,80,3,7,1970-01-01,1,35,17,1,13
56,No,Travel_Frequently,145,Sales,18,1,Human Resources,1,2,Male,58,1,5,Research Scientist,2,Divorced,9294,22812,4,Y,No,17,4,1,80,2,30,1970-01-01,3,30,12,1,10
53,Yes,Non-Travel,408,Human Resources,7,4,Other,1,2,Male,54,1,1,Sales Representative,1,Single,11619,11864,9,Y,No,22,3,3,80,1,40,1970-01-01,2,34,7,1,14
33,No,Travel_Frequently,1442,Research & Development,3,3,Marketing,1,1,Female,41,3,4,Manufacturing Director,3,Divorced,17600,19952,4,Y,Yes,22,4,3,80,2,6,1970-01-01,1,33,4,3,11
40,Yes,Travel_Frequently,1131,Human Resources,17,1,Medical,1,1,Female,33,2,3,Healthcare Representative,4,Married,2576,18408,8,Y,No,13,3,3,80,0,34,1970-01-01,4,17,3,8,11
59,Yes,Non-Travel,1267,Sales,25,2,Medical,1,4,Male,96,3,5,Laboratory Technician,3,Married,15483,16724,0,Y,No,14,3,4,80,1,18,1970-01-01,3,3,12,11,8
59,No,Travel_Rarely,290,Sales,19,4,Marketing,1,3,Male,88,2,2,Research Scientist,1,Married,7351,16148,7,Y,Yes,16,4,2,80,3,18,1970-01-01,4,32,9,4,15
19,Yes,Travel_Rarely,1109,Human Resources,3,5,Human Resources,1,3,Female,97,2,3,Laboratory Technician,3,Single,16111,16805,1,Y,Yes,24,3,4,80,1,0,1970-01-01,1,38,1,3,11
27,No,Travel_Rarely,205,Research & Development,20,2,Human Resources,1,1,Male,77,1,2,Manufacturing Director,4,Single,16885,22264,0,Y,Yes,16,4,1,80,3,39,1970-01-01,1,19,18,0,5
21,Yes,Travel_Rarely,314,Human Resources,13,4,Human Resources,1,1,Female,57,2,4,Sales Representative,2,Divorced,7987,9255,7,Y,Yes,17,3,2,80,1,4,1970-01-01,3,35,1,15,6
50,No,Travel_Frequently,206,Research & Development,19,3,Marketing,1,1,Female,87,4,4,Manufacturing Director,3,Married,11304,17567,3,Y,Yes,16,4,2,80,3,9,1970-01-01,3,23,8,10,13
51,Yes,Travel_Frequently,905,Sales,23,4,Marketing,1,3,Male,79,1,2,Sales Representative,4,Divorced,4439,25447,4,Y,Yes,11,3,2,80,0,2,1970-01-01,4,6,14,2,15
37,Yes,Travel_Rarely,141,Sales,26,5,Technical Degree,1,1,Male,84,3,1,Manufacturing Director,1,Married,2391,14133,5,Y,Yes,18,3,1,80,1,16,1970-01-01,2,27,10,11,3
27,No,Travel_Frequently,1063,Human Resources,25,3,Medical,1,3,Female,53,1,4,Sales Representative,3,Married,16874,23917,3,Y,No,17,4,1,80,0,27,1970-01-01,1,1,13,6,17
48,No,Non-Travel,194,Research & Development,13,1,Other,1,3,Female,31,2,3,Manager,1,Single,3472,8910,0,Y,Yes,25,4,1,80,0,27,1970-01-01,2,14,2,8,7
54,No,Non-Travel,1383,Research & Development,7,1,Medical,1,4,Female,75,2,4,Manager,4,Divorced,1462,3948,3,Y,Yes,11,3,1,80,3,19,1970-01-01,3,4,0,8,12
46,Yes,Non-Travel,707,Human Resources,12,3,Technical Degree,1,3,Male,56,3,2,Healthcare Representative,1,Divorced,9520,23577,8,Y,Yes,20,3,2,80,0,35,1970-01-01,3,22,16,4,17
29,Yes,Non-Travel,170,Human Resources,2,3,Life Sciences,1,3,Female,32,2,3,Sales Representative,2,Married,14023,24636,1,Y,No,13,4,1,80,1,24,1970-01-01,2,39,7,4,5
25,No,Travel_Rarely,1021,Research & Development,19,5,Life Sciences,1,1,Male,84,2,5,Manufacturing Director,3,Divorced,9773,5023,7,Y,No,15,3,4,80,3,5,1970-01-01,1,19,13,1,8
26,Yes,Travel_Rarely,1435,Research & Development,5,3,Medical,1,2,Female,44,1,3,Manufacturing Director,2,Divorced,4187,22644,4,Y,Yes,15,3,3,80,2,39,1970-01-01,2,33,16,3,6
42,No,Travel_Rarely,1267,Research & Development,12,1,Medical,1,4,Male,31,4,1,Healthcare Representative,4,Married,12102,3511,9,Y,Yes,16,3,1,80,1,11,1970-01-01,4,38,13,13,11
59,Yes,Non-Travel,1332,Human Resources,29,3,Technical Degree,1,1,Male,56,4,2,Human Resources,3,Married,8751,18384,2,Y,No,14,3,1,80,2,28,1970-01-01,1,22,14,4,7
44,No,Travel_Frequently,972,Sales,4,2,Human Resources,1,4,Male,97,4,2,Laboratory Technician,2,Single,5957,9525,4,Y,No,19,3,2,80,3,21,1970-01-01,2,19,11,13,4
36,No,Travel_Rarely,1499,Sales,6,4,Technical Degree,1,2,Female,65,2,4,Laboratory Technician,2,Single,12024,2233,1,Y,No,25,3,4,80,0,32,1970-01-01,1,21,6,11,12
26,No,Non-Travel,221,Sales,1,5,Other,1,4,Female,45,4,3,Research Scientist,3,Married,19052,5088,6,Y,Yes,18,3,4,80,1,18,1970-01-01,1,15,5,10,16
23,No,Non-Travel,1260,Human Resources,15,2,Human Resources,1,3,Male,81,1,3,Sales Representative,2,Divorced,6828,7147,7,Y,Yes,15,3,4,80,1,3,1970-01-01,1,26,13,15,4
55,No,Travel_Rarely,302,Human Resources,16,2,Human Resources,1,4,Female,67,3,1,Laboratory Technician,3,Married,17268,20154,0,Y,Yes,22,4,1,80,1,9,1970-01-01,3,6,1,13,10
46,No,Non-Travel,884,Human Resources,5,4,Medical,1,3,Female,88,1,3,Healthcare Representative,2,Divorced,1475,10801,6,Y,No,13,3,1,80,3,13,1970-01-01,1,35,5,1,7
27,No,Non-Travel,730,Human Resources,12,5,Marketing,1,2,Female,39,4,2,Laboratory Technician,4,Divorced,6615,14040,3,Y,Yes,12,4,4,80,1,37,1970-01-01,4,10,12,0,16
21,Yes,Travel_Frequently,1248,Sales,7,4,Marketing,1,1,Female,91,4,5,Human Resources,1,Divorced,13913,16151,6,Y,No,18,4,1,80,2,19,1970-01-01,3,7,5,15,11
59,No,Non-Travel,1149,Sales,4,4,Medical,1,4,Male,86,2,1,Sales Executive,2,Married,18378,6872,9,Y,Yes,19,4,4,80,2,40,1970-01-01,1,10,15,8,5
60,No,Non-Travel,327,Research & Development,1,2,Other,1,3,Male,33,1,5,Laboratory Technician,1,Divorced,13674,23869,0,Y,Yes,14,4,4,80,3,0,1970-01-01,2,31,5,3,14
22,No,Travel_Rarely,379,Sales,1,2,Human Resources,1,1,Female,93,1,4,Manufacturing Director,2,Married,12186,13984,2,Y,Yes,23,3,2,80,1,4,1970-01-01,4,37,3,11,16
30,No,Travel_Frequently,167,Sales,14,4,Technical Degree,1,4,Male,90,4,1,Manufacturing Director,1,Single,17663,7199,7,Y,No,19,4,2,80,1,22,1970-01-01,3,15,6,8,11
28,Yes,Non-Travel,1497,Human Resources,15,1,Marketing,1,2,Male,35,2,2,Research Director,2,Married,1397,26562,0,Y,Yes,22,4,1,80,1,30,1970-01-01,2,0,2,10,15
38,No,Travel_Frequently,183,Research & Development,15,5,Medical,1,4,Male,40,1,4,Manager,1,Divorced,11067,14731,2,Y,No,25,4,1,80,1,15,1970-01-01,4,30,17,7,7
56,Yes,Non-Travel,261,Research & Development,27,5,Other,1,1,Male,48,4,4,Research Scientist,4,Single,18081,3226,8,Y,No,19,4,4,80,2,16,1970-01-01,4,0,5,13,14
55,No,Travel_Rarely,740,Sales,13,1,Human Resources,1,1,Female,70,3,2,Manufacturing Director,4,Single,15381,6246,5,Y,Yes,19,4,4,80,2,32,1970-01-01,2,12,17,9,6
46,No,Travel_Frequently,1176,Research & Development,18,5,Other,1,3,Male,100,3,5,Research Scientist,2,Single,12132,11866,8,Y,No,16,4,1,80,0,9,1970-01-01,2,35,5,8,5
38,No,Non-Travel,1329,Human Resources,4,2,Other,1,3,Female,61,4,3,Healthcare Representative,4,Single,14456,26160,6,Y,Yes,20,4,1,80,3,34,1970-01-01,2,22,5,4,8
24,No,Non-Travel,497,Research & Development,14,1,Life Sciences,1,4,Male,37,4,3,Manager,3,Divorced,19617,20334,9,Y,No,23,4,1,80,1,26,1970-01-01,1,12,7,4,7
30,Yes,Travel_Rarely,365,Human Resources,27,5,Life Sciences,1,3,Female,87,2,1,Manager,2,Married,13772,16092,0,Y,No,19,4,3,80,0,30,1970-01-01,4,18,3,10,3
51,No,Travel_Frequently,1270,Sales,7,5,Other,1,4,Female,92,4,3,Laboratory Technician,3,Married,17219,12097,5,Y,Yes,11,3,4,80,0,6,1970-01-01,4,5,6,1,5
52,Yes,Non-Travel,1450,Human Resources,6,5,Life Sciences,1,1,Male,46,1,5,Research Director,2,Single,6766,26101,0,Y,No,15,3,2,80,1,8,1970-01-01,2,30,9,10,16
41,No,Non-Travel,449,Human Resources,17,1,Marketing,1,1,Male,72,1,3,Human Resources,1,Single,10969,4089,0,Y,No,21,4,2,80,2,11,1970-01-01,3,2,4,8,12
34,No,Travel_Rarely,1250,Human Resources,24,3,Technical Degree,1,1,Male,38,4,2,Healthcare Representative,4,Divorced,18648,3301,2,Y,No,15,3,4,80,2,4,1970-01-01,1,31,6,12,11
34,Yes,Travel_Frequently,780,Research & Development,12,5,Technical Degree,1,3,Female,66,2,2,Sales Representative,1,Single,11562,23878,5,Y,Yes,16,4,4,80,0,24,1970-01-01,3,31,3,2,10
58,Yes,Non-Travel,739,Human Resources,18,5,Human Resources,1,3,Male,42,2,1,Sales Executive,3,Married,12290,11310,4,Y,Yes,16,3,3,80,2,38,1970-01-01,3,37,13,2,5
27,No,Travel_Frequently,1145,Human Resources,2,3,Medical,1,2,Male,51,4,2,Sales Representative,4,Divorced,6922,7565,5,Y,No,22,4,4,80,3,21,1970-01-01,2,23,13,9,2
33,Yes,Travel_Frequently,822,Sales,29,5,Marketing,1,3,Male,68,1,5,Sales Representative,4,Single,1284,10227,1,Y,Yes,22,3,1,80,3,35,1970-01-01,4,10,12,1,2
24,Yes,Non-Travel,954,Human Resources,22,5,Human Resources,1,1,Female,82,4,4,Manufacturing Director,4,Single,7766,14492,3,Y,Yes,12,3,2,80,2,34,1970-01-01,2,11,1,3,8
24,Yes,Travel_Rarely,1020,Sales,24,1,Other,1,2,Female,69,2,1,Laboratory Technician,2,Divorced,9354,15276,9,Y,No,24,4,3,80,2,4,1970-01-01,1,5,10,8,7
28,No,Travel_Rarely,205,Human Resources,3,3,Other,1,1,Female,100,2,2,Laboratory Technician,4,Married,2748,16963,7,Y,Yes,14,3,1,80,0,32,1970-01-01,4,39,6,2,7
39,Yes,Travel_Rarely,1084,Research & Development,15,5,Other,1,1,Female,57,2,3,Laboratory Technician,1,Married,15563,2317,1,Y,Yes,18,4,3,80,0,20,1970-01-01,1,20,9,5,7
55,Yes,Travel_Rarely,1127,Sales,5,1,Technical Degree,1,1,Female,46,4,4,Sales Executive,1,Divorced,9157,18946,8,Y,No,25,4,2,80,1,4,1970-01-01,1,35,0,1,12
49,Yes,Travel_Rarely,850,Sales,13,4,Human Resources,1,2,Male,48,2,5,Research Scientist,2,Married,14598,23936,1,Y,No,12,4,1,80,3,24,1970-01-01,3,38,10,12,8
30,No,Travel_Rarely,1211,Human Resources,1,3,Other,1,4,Female,41,3,3,Research Director,1,Married,18465,2730,5,Y,Yes,11,4,4,80,2,10,1970-01-01,2,19,8,9,0
22,Yes,Travel_Frequently,354,Sales,26,4,Life Sciences,1,1,Female,50,1,1,Human Resources,1,Married,5121,5343,8,Y,Yes,15,4,3,80,3,24,1970-01-01,4,1,8,0,8
20,Yes,Non-Travel,814,Sales,24,5,Medical,1,2,Female,85,3,4,Manager,1,Married,13663,8459,0,Y,No,18,4,2,80,2,12,1970-01-01,1,37,8,5,14
21,No,Travel_Rarely,455,Human Resources,12,4,Medical,1,4,Male,33,2,3,Research Scientist,1,Married,8076,12734,9,Y,Yes,15,4,1,80,1,2,1970-01-01,3,24,11,14,11
37,Yes,Travel_Rarely,1170,Sales,6,4,Medical,1,3,Male,64,2,5,Human Resources,2,Divorced,8128,4336,4,Y,Yes,21,4,1,80,3,29,1970-01-01,3,24,14,7,2
45,Yes,Travel_Frequently,320,Sales,26,1,Marketing,1,1,Female,94,3,2,Sales Executive,4,Divorced,12091,16431,4,Y,No,25,3,2,80,0,20,1970-01-01,2,15,13,14,9
46,No,Travel_Rarely,1214,Human Resources,28,5,Life Sciences,1,3,Male,100,4,2,Human Resources,3,Married,9918,8439,9,Y,No,22,4,4,80,1,39,1970-01-01,2,38,14,1,0
30,No,Travel_Rarely,276,Human Resources,21,2,Marketing,1,1,Female,66,4,3,Human Resources,1,Married,15226,6734,5,Y,No,12,3,4,80,2,8,1970-01-01,4,3,2,12,5
41,No,Travel_Rarely,783,Human Resources,1,1,Medical,1,2,Male,81,1,4,Manufacturing Director,3,Divorced,3506,7431,9,Y,No,23,3,3,80,3,23,1970-01-01,2,40,8,6,1
18,Yes,Travel_Frequently,480,Research & Development,19,1,Other,1,3,Male,79,2,2,Human Resources,4,Divorced,10385,3801,2,Y,Yes,16,4,4,80,0,0,1970-01-01,4,20,0,5,15
23,Yes,Travel_Rarely,1021,Research & Development,28,4,Marketing,1,2,Male,98,4,1,Healthcare Representative,3,Married,13287,19574,8,Y,No,14,3,4,80,1,13,1970-01-01,1,9,2,5,17
47,Yes,Travel_Frequently,400,Research & Development,2,3,Human Resources,1,4,Male,30,3,4,Human Resources,2,Single,10392,21181,1,Y,Yes,14,4,3,80,0,33,1970-01-01,3,39,10,8,4
55,Yes,Travel_Frequently,304,Research & Development,22,5,Medical,1,2,Male,30,3,5,Healthcare Representative,3,Divorced,14236,23184,9,Y,Yes,21,3,2,80,2,10,1970-01-01,2,10,12,0,1
55,No,Travel_Rarely,914,Sales,5,1,Other,1,3,Female,69,3,5,Manufacturing Director,1,Single,14303,17905,0,Y,Yes,24,4,1,80,3,26,1970-01-01,4,10,9,7,2
36,No,Travel_Frequently,435,Human Resources,1,1,Marketing,1,4,Female,67,2,1,Sales Executive,4,Single,14714,26746,5,Y,No,19,4,4,80,1,14,1970-01-01,2,12,11,2,9
25,Yes,Non-Travel,1165,Sales,27,5,Marketing,1,4,Female,70,4,1,Sales Representative,1,Divorced,10010,18303,0,Y,No,15,3,2,80,3,39,1970-01-01,2,26,0,1,9
20,No,Travel_Rarely,421,Research & Development,4,4,Medical,1,4,Female,74,3,2,Research Director,2,Married,4472,19686,0,Y,No,20,3,3,80,3,5,1970-01-01,3,5,8,3,7
28,No,Travel_Rarely,200,Human Resources,3,4,Medical,1,1,Male,89,2,3,Human Resources,3,Married,19529,20675,3,Y,No,18,4,4,80,3,32,1970-01-01,3,35,6,6,13
60,No,Travel_Rarely,1337,Human Resources,10,3,Life Sciences,1,2,Female,57,1,5,Sales Executive,2,Married,8999,26795,0,Y,No,19,4,1,80,1,34,1970-01-01,2,26,18,4,2
37,Yes,Travel_Rarely,136,Research & Development,4,5,Marketing,1,2,Male,52,2,4,Sales Executive,1,Divorced,10450,7175,5,Y,Yes,11,4,4,80,0,9,1970-01-01,3,35,5,7,6
49,Yes,Travel_Frequently,1021,Human Resources,10,3,Other,1,4,Male,37,1,2,Manager,1,Single,8856,10089,9,Y,Yes,23,4,3,80,2,19,1970-01-01,3,30,7,6,17
40,Yes,Travel_Rarely,598,Research & Development,29,3,Other,1,4,Male,36,3,5,Human Resources,1,Divorced,11855,13026,4,Y,Yes,23,3,1,80,3,22,1970-01-01,3,23,7,10,7
37,Yes,Travel_Frequently,1069,Human Resources,21,4,Marketing,1,4,Female,85,3,1,Human Resources,3,Divorced,3318,7538,0,Y,No,22,4,1,80,1,15,1970-01-01,1,18,1,11,7
36,Yes,Travel_Frequently,300,Research & Development,4,3,Human Resources,1,4,Male,57,3,4,Manufacturing Director,1,Single,3682,19493,0,Y,Yes,22,4,1,80,2,12,1970-01-01,4,35,16,0,10
27,No,Travel_Frequently,523,Sales,8,3,Medical,1,2,Female,81,1,5,Research Director,4,Divorced,8073,24435,5,Y,Yes,18,4,4,80,0,9,1970-01-01,1,36,15,14,11
42,Yes,Non-Travel,1164,Sales,23,5,Marketing,1,2,Female,34,2,3,Healthcare Representative,2,Divorced,3850,13302,9,Y,Yes,12,3,4,80,1,9,1970-01-01,4,40,0,3,15
58,Yes,Non-Travel,1143,Sales,8,5,Technical Degree,1,2,Female,43,4,4,Sales Representative,1,Divorced,6096,4471,5,Y,Yes,22,3,1,80,3,27,1970-01-01,1,16,12,11,6
49,Yes,Travel_Frequently,634,Human Resources,16,1,Marketing,1,3,Female,90,1,5,Human Resources,2,Married,10028,20826,2,Y,Yes,13,4,3,80,1,24,1970-01-01,3,0,13,0,0
31,Yes,Non-Travel,190,Research & Development,6,3,Medical,1,1,Male,57,1,3,Research Director,4,Married,14871,7049,1,Y,No,11,4,4,80,3,14,1970-01-01,4,17,10,9,17
35,Yes,Travel_Frequently,969,Sales,22,1,Marketing,1,1,Female,71,4,3,Laboratory Technician,4,Single,18285,22388,9,Y,Yes,11,3,1,80,0,24,1970-01-01,3,35,15,13,3
27,No,Non-Travel,1157,Sales,17,5,Medical,1,1,Male,38,1,4,Sales Executive,1,Divorced,1608,4971,3,Y,Yes,11,3,4,80,1,17,1970-01-01,2,1,13,6,5
19,Yes,Non-Travel,608,Sales,4,2,Human Resources,1,2,Female,95,4,2,Healthcare Representative,1,Married,7892,5325,7,Y,Yes,14,3,2,80,3,5,1970-01-01,1,24,14,12,12
20,No,Travel_Frequently,430,Sales,13,2,Other,1,3,Male,45,2,4,Sales Representative,1,Divorced,16042,15167,7,Y,No,20,4,2,80,0,28,1970-01-01,2,39,15,12,0
33,Yes,Travel_Rarely,794,Research & Development,24,4,Marketing,1,1,Male,82,2,4,Manufacturing Director,4,Married,10371,3483,0,Y,Yes,12,4,3,80,3,32,1970-01-01,2,17,10,12,8
59,Yes,Travel_Frequently,1433,Sales,6,3,Medical,1,4,Female,52,1,5,Manager,4,Married,11510,8757,7,Y,No,18,4,1,80,1,5,1970-01-01,1,1,5,0,0
50,Yes,Non-Travel,386,Research & Development,15,2,Technical Degree,1,3,Female,62,1,4,Healthcare Representative,2,Divorced,9555,3312,5,Y,Yes,14,3,2,80,0,14,1970-01-01,2,24,14,13,17
46,No,Travel_Rarely,777,Research & Development,1,4,Life Sciences,1,3,Male,94,4,2,Laboratory Technician,3,Married,12595,5722,0,Y,No,25,4,2,80,3,1,1970-01-01,4,28,3,6,15
41,No,Travel_Rarely,1295,Sales,21,4,Marketing,1,1,Female,81,1,4,Research Scientist,1,Divorced,17082,25832,7,Y,No,11,4,3,80,2,0,1970-01-01,1,40,16,12,17
31,No,Non-Travel,1066,Human Resources,25,1,Life Sciences,1,2,Female,48,3,2,Manufacturing Director,1,Married,18093,25142,1,Y,No,13,4,3,80,3,18,1970-01-01,2,1,14,12,12
49,No,Travel_Rarely,214,Sales,23,4,Other,1,1,Female,67,2,2,Sales Executive,2,Married,12201,16272,3,Y,Yes,19,4,4,80,1,21,1970-01-01,2,9,17,12,16
51,No,Non-Travel,927,Human Resources,9,1,Medical,1,1,Female,80,4,4,Healthcare Representative,2,Married,10045,4809,3,Y,No,22,3,2,80,1,9,1970-01-01,4,16,10,11,2
22,No,Non-Travel,709,Human Resources,10,3,Human Resources,1,1,Female,52,1,4,Laboratory Technician,2,Single,5988,24762,3,Y,No,13,4,1,80,2,14,1970-01-01,4,12,8,1,16
60,Yes,Travel_Rarely,1115,Sales,16,2,Medical,1,4,Female,75,1,5,Human Resources,2,Single,7423,15894,4,Y,No,18,4,4,80,3,7,1970-01-01,1,8,3,8,0
25,Yes,Travel_Rarely,332,Research & Development,1,5,Technical Degree,1,2,Female,72,1,2,Sales Executive,4,Divorced,9323,23594,9,Y,No,15,4,3,80,0,33,1970-01-01,1,32,0,9,16
43,Yes,Non-Travel,1083,Human Resources,7,5,Other,1,2,Female,37,3,3,Sales Representative,2,Divorced,9555,2609,2,Y,Yes,23,4,3,80,2,5,1970-01-01,2,17,15,5,1
56,Yes,Non-Travel,515,Research & Development,16,4,Medical,1,1,Female,100,1,1,Human Resources,3,Divorced,19326,15504,6,Y,No,21,4,2,80,3,3,1970-01-01,3,3,6,6,9
38,Yes,Travel_Frequently,307,Sales,21,4,Medical,1,4,Female,39,3,4,Human Resources,1,Single,9174,15414,7,Y,Yes,20,3,2,80,1,31,1970-01-01,4,15,8,12,10
39,Yes,Travel_Frequently,1024,Sales,11,5,Life Sciences,1,1,Female,54,3,4,Manager,3,Single,2094,18004,6,Y,No,25,3,2,80,1,23,1970-01-01,4,24,6,2,6
29,Yes,Non-Travel,978,Human Resources,18,3,Human Resources,1,3,Female,98,2,1,Manufacturing Director,1,Married,19177,22401,5,Y,No,11,4,3,80,1,27,1970-01-01,4,5,13,1,8
42,No,Travel_Frequently,529,Research & Development,7,5,Technical Degree,1,3,Female,32,3,2,Manager,3,Divorced,11812,2337,5,Y,Yes,20,4,4,80,1,12,1970-01-01,1,40,4,12,10
48,Yes,Travel_Rarely,490,Sales,25,1,Medical,1,4,Female,73,3,2,Healthcare Representative,2,Divorced,15772,14282,0,Y,Yes,20,3,4,80,2,11,1970-01-01,4,2,12,0,17
44,Yes,Non-Travel,1486,Research & Development,7,1,Human Resources,1,2,Male,53,3,1,Manager,3,Married,13999,25974,5,Y,Yes,12,3,4,80,3,28,1970-01-01,3,7,11,6,2
24,Yes,Travel_Rarely,408,Human Resources,2,1,Human Resources,1,1,Male,67,1,1,Manufacturing Director,4,Divorced,8238,3096,0,Y,Yes,15,4,1,80,2,15,1970-01-01,2,33,5,7,17
18,Yes,Non-Travel,779,Sales,26,1,Human Resources,1,3,Female,93,2,5,Research Scientist,4,Married,8520,5531,9,Y,No,18,4,2,80,1,38,1970-01-01,2,37,6,5,17
28,Yes,Travel_Rarely,1389,Sales,24,1,Technical Degree,1,2,Female,52,2,1,Human Resources,2,Single,14459,23993,1,Y,Yes,18,3,4,80,2,33,1970-01-01,2,23,7,12,0
20,Yes,Travel_Rarely,1097,Human Resources,4,2,Medical,1,2,Male,66,1,4,Healthcare Representative,4,Married,11906,10679,3,Y,No,15,3,4,80,1,23,1970-01-01,1,2,3,12,17
59,No,Non-Travel,1181,Human Resources,1,3,Marketing,1,3,Female,56,1,3,Research Director,3,Married,4643,3108,3,Y,No,16,4,3,80,0,18,1970-01-01,4,5,12,3,9
50,Yes,Non-Travel,1405,Human Resources,11,1,Marketing,1,3,Female,56,2,4,Sales Executive,2,Divorced,6985,4331,0,Y,No,17,3,1,80,2,3,1970-01-01,2,30,5,7,16
43,Yes,Non-Travel,1327,Sales,22,4,Marketing,1,2,Female,59,2,5,Healthcare Representative,3,Single,19201,3780,0,Y,No,13,3,2,80,3,33,1970-01-01,2,27,15,4,6
43,No,Travel_Frequently,1289,Sales,24,4,Life Sciences,1,3,Male,76,2,2,Manufacturing Director,3,Divorced,1715,10438,1,Y,Yes,17,3,1,80,0,35,1970-01-01,1,19,10,2,13
26,Yes,Travel_Frequently,962,Research & Development,25,4,Technical Degree,1,4,Female,73,1,1,Research Scientist,4,Divorced,15379,21347,7,Y,No,20,4,2,80,3,29,1970-01-01,1,15,6,15,6
56,No,Travel_Rarely,1495,Human Resources,15,4,Life Sciences,1,2,Male,53,2,4,Healthcare Representative,3,Divorced,5101,6450,4,Y,Yes,23,3,4,80,1,20,1970-01-01,4,37,11,10,12
23,No,Travel_Frequently,1187,Sales,1,4,Marketing,1,2,Female,97,4,1,Research Director,2,Single,14319,3292,5,Y,Yes,13,3,3,80,2,0,1970-01-01,4,37,9,1,1
45,Yes,Non-Travel,1252,Sales,27,2,Other,1,3,Male,96,4,3,Sales Representative,2,Married,18533,24604,7,Y,No,23,4,4,80,3,12,1970-01-01,3,5,14,10,10
59,No,Travel_Rarely,1231,Research & Development,29,1,Technical Degree,1,3,Male,66,4,4,Human Resources,4,Married,13030,26343,1,Y,Yes,11,3,2,80,3,16,1970-01-01,4,7,6,8,14
52,Yes,Travel_Rarely,545,Research & Development,1,5,Marketing,1,2,Male,79,1,5,Research Scientist,1,Divorced,6541,24220,1,Y,No,19,4,2,80,2,5,1970-01-01,2,7,14,6,8
59,Yes,Non-Travel,728,Sales,3,2,Medical,1,2,Male,39,4,5,Healthcare Representative,2,Single,19347,16482,7,Y,Yes,11,4,3,80,3,19,1970-01-01,1,38,4,8,8
23,No,Travel_Frequently,634,Research & Development,1,4,Medical,1,1,Male,58,3,4,Research Director,1,Divorced,4044,12377,7,Y,Yes,19,3,1,80,0,4,1970-01-01,1,31,16,13,7
34,Yes,Travel_Rarely,451,Human Resources,6,2,Other,1,3,Male,43,2,4,Sales Executive,2,Divorced,1679,18591,0,Y,Yes,19,3,1,80,0,24,1970-01-01,3,0,1,3,0
49,No,Travel_Rarely,126,Human Resources,5,3,Marketing,1,1,Female,88,1,3,Sales Executive,3,Married,10292,19872,5,Y,No,18,4,2,80,1,40,1970-01-01,4,36,9,3,2
35,No,Travel_Frequently,588,Research & Development,23,1,Marketing,1,4,Female,62,4,1,Research Scientist,4,Married,4429,19793,1,Y,Yes,24,3,4,80,1,2,1970-01-01,2,40,6,0,6
38,No,Travel_Rarely,1430,Human Resources,26,3,Medical,1,2,Male,84,3,1,Manager,4,Single,15165,6330,6,Y,No,11,4,2,80,2,14,1970-01-01,1,25,12,13,7
33,Yes,Travel_Rarely,775,Human Resources,4,4,Life Sciences,1,4,Male,56,1,3,Human Resources,2,Married,2852,14428,5,Y,Yes,12,4,4,80,0,23,1970-01-01,1,36,5,15,9
