Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Non-Travel,328,Research & Development,29,4,Life Sciences,1,2,Male,30,1,1,Research Scientist,4,Single,18191,26933,8,Y,No,22,4,3,80,2,38,1970-01-01,2,32,11,12,16
26,No,Travel_Rarely,760,Sales,11,1,Other,1,2,Female,46,2,3,Laboratory Technician,1,Single,18074,21470,7,Y,No,13,3,3,80,3,8,1970-01-01,4,24,8,6,17
57,No,Travel_Frequently,970,Sales,18,3,Marketing,1,1,Female,42,2,5,Human Resources,4,Single,11608,25749,9,Y,No,17,3,2,80,1,7,1970-01-01,3,24,16,1,10
39,Yes,Travel_Frequently,1203,Sales,11,3,Life Sciences,1,4,Female,60,2,2,Manufacturing Director,1,Single,11690,25209,6,Y,Yes,24,4,4,80,1,27,1970-01-01,1,37,10,12,3
38,No,Non-Travel,185,Human Resources,2,4,Other,1,2,Female,60,2,4,Laboratory Technician,2,Divorced,8136,18449,3,Y,No,17,3,4,80,3,0,1970-01-01,1,7,1,13,0
47,No,Travel_Frequently,1061,Research & Development,10,2,Technical Degree,1,2,Female,70,1,2,Research Scientist,1,Married,3939,13226,8,Y,No,19,4,2,80,0,1,1970-01-01,3,16,15,14,13
54,Yes,Travel_Rarely,687,Sales,15,5,Technical Degree,1,2,Male,83,1,4,Research Director,3,Single,5642,8064,0,Y,Yes,16,4,3,80,0,10,1970-01-01,1,7,14,3,12
48,Yes,Travel_Rarely,1083,Sales,19,2,Human Resources,1,1,Male,33,2,2,Healthcare Representative,3,Single,15785,16068,2,Y,Yes,17,4,1,80,3,17,1970-01-01,4,19,0,5,10
58,No,Travel_Frequently,878,Sales,9,5,Medical,1,3,Female,69,2,3,Sales Executive,2,Single,10956,19666,7,Y,Yes,18,4,3,80,2,5,1970-01-01,1,10,4,6,6
32,Yes,Travel_Frequently,484,Research & Development,5,1,Technical Degree,1,2,Male,100,2,4,Sales Executive,4,Divorced,12280,7719,6,Y,No,25,3,2,80,1,32,1970-01-01,2,11,18,11,9
23,No,Non-Travel,1366,Human Resources,12,5,Technical Degree,1,2,Female,59,1,2,Research Scientist,2,Married,15797,4008,1,Y,Yes,22,4,3,80,1,18,1970-01-01,1,23,11,3,3
40,No,Non-Travel,1338,Human Resources,11,1,Life Sciences,1,4,Male,90,4,4,Sales Executive,4,Married,16530,14821,0,Y,Yes,24,4,2,80,3,1,1970-01-01,2,4,4,6,9
29,Yes,Travel_Rarely,834,Research & Development,18,3,Life Sciences,1,3,Female,93,1,5,Manufacturing Director,1,Married,19190,24988,9,Y,Yes,13,4,2,80,1,26,1970-01-01,2,28,6,4,11
18,No,Travel_Rarely,270,Research & Development,19,1,Human Resources,1,3,Female,82,2,3,Manufacturing Director,1,Married,4011,19090,4,Y,Yes,20,3,2,80,3,9,1970-01-01,2,21,15,15,14
27,Yes,Non-Travel,585,Sales,22,5,Other,1,2,Female,83,2,1,Sales Representative,4,Divorced,16740,6645,6,Y,No,17,4,2,80,3,24,1970-01-01,4,26,17,3,12
56,No,Non-Travel,1199,Research & Development,21,4,Life Sciences,1,2,Male,49,4,5,Sales Executive,4,Single,15235,26221,1,Y,Yes,21,3,3,80,3,12,1970-01-01,2,27,15,10,10
20,No,Non-Travel,1221,Research & Development,5,5,Medical,1,2,Female,61,4,3,Laboratory Technician,3,Married,14444,25286,6,Y,Yes,20,3,3,80,0,24,1970-01-01,3,21,1,13,13
28,No,Travel_Rarely,666,Research & Development,12,5,Other,1,3,Male,96,4,4,Human Resources,1,Married,18207,2230,4,Y,No,21,4,3,80,1,0,1970-01-01,2,2,3,6,13
39,Yes,Travel_Frequently,279,Human Resources,22,5,Technical Degree,1,1,Female,60,1,5,Research Director,1,Divorced,2339,23501,4,Y,No,21,3,1,80,2,9,1970-01-01,3,24,16,1,0
25,Yes,Non-Travel,1490,Human Resources,6,3,Marketing,1,1,Female,75,2,5,Manager,3,Divorced,6245,18520,9,Y,No,17,3,2,80,3,40,1970-01-01,1,1,15,3,11
54,Yes,Non-Travel,444,Human Resources,26,5,Marketing,1,2,Female,96,3,4,Manufacturing Director,2,Divorced,19501,8322,0,Y,No,16,4,3,80,1,35,1970-01-01,3,3,13,5,9
20,No,Travel_Rarely,401,Human Resources,11,1,Life Sciences,1,1,Female,73,2,4,Manager,3,Married,17121,3213,6,Y,Yes,14,4,4,80,1,6,1970-01-01,3,7,7,5,0
47,No,Travel_Rarely,179,Human Resources,29,1,Life Sciences,1,2,Male,85,2,5,Laboratory Technician,2,Single,15100,22511,0,Y,No,21,4,1,80,2,7,1970-01-01,3,34,17,6,8
39,No,Travel_Rarely,933,Sales,7,4,Life Sciences,1,4,Female,66,2,5,Manufacturing Director,4,Single,10180,11803,7,Y,Yes,11,3,4,80,2,16,1970-01-01,1,30,3,7,1
42,Yes,Travel_Frequently,1201,Research & Development,5,3,Technical Degree,1,4,Male,95,4,1,Sales Executive,3,Married,14578,7135,7,Y,Yes,13,4,1,80,0,21,1970-01-01,2,38,4,11,2
46,No,Travel_Rarely,862,Sales,24,5,Other,1,4,Female,59,1,1,Healthcare Representative,2,Married,7580,7127,6,Y,No,24,4,1,80,3,0,1970-01-01,1,40,14,8,5
39,Yes,Travel_Rarely,848,Human Resources,18,2,Marketing,1,2,Male,40,4,2,Sales Executive,1,Married,5060,21875,4,Y,No,22,3,4,80,3,16,1970-01-01,3,10,16,1,5
46,Yes,Travel_Frequently,985,Research & Development,16,4,Marketing,1,1,Female,53,4,4,Manufacturing Director,3,Single,12773,13964,3,Y,No,14,3,2,80,2,4,1970-01-01,3,31,8,8,2
46,No,Non-Travel,256,Human Resources,21,1,Technical Degree,1,2,Male,86,2,5,Human Resources,1,Married,7786,26653,7,Y,No,25,4,4,80,0,25,1970-01-01,4,26,6,8,6
27,No,Travel_Rarely,385,Human Resources,2,2,Life Sciences,1,3,Male,55,3,1,Healthcare Representative,3,Married,11420,10036,4,Y,No,12,4,2,80,1,3,1970-01-01,2,37,1,15,11
54,No,Travel_Frequently,1011,Human Resources,17,1,Medical,1,4,Female,94,2,2,Healthcare Representative,1,Single,7625,24425,0,Y,No,21,4,3,80,3,39,1970-01-01,2,13,11,5,11
37,Yes,Travel_Rarely,121,Sales,12,2,Medical,1,3,Female,86,4,3,Manufacturing Director,4,Single,9633,3845,9,Y,No,20,4,2,80,2,11,1970-01-01,4,12,2,10,9
46,Yes,Travel_Frequently,1440,Research & Development,20,5,Medical,1,1,Female,93,4,2,Manager,2,Divorced,13521,18710,5,Y,Yes,13,3,1,80,3,4,1970-01-01,4,30,0,13,17
30,Yes,Travel_Rarely,623,Human Resources,9,4,Life Sciences,1,3,Female,61,2,3,Laboratory Technician,1,Single,3493,15609,9,Y,Yes,17,3,2,80,1,21,1970-01-01,2,2,2,6,2
31,No,Travel_Rarely,1054,Sales,11,4,Marketing,1,4,Male,57,4,2,Human Resources,4,Married,13747,15009,9,Y,No,22,3,2,80,1,17,1970-01-01,3,0,9,12,16
39,No,Travel_Frequently,252,Sales,28,4,Technical Degree,1,3,Female,92,4,3,Manager,3,Divorced,19205,10012,2,Y,No,25,3,2,80,1,30,1970-01-01,1,21,13,7,4
22,No,Non-Travel,268,Human Resources,9,3,Human Resources,1,4,Male,55,4,1,Research Scientist,3,Single,19931,17757,8,Y,No,22,4,4,80,0,9,1970-01-01,3,26,13,1,10
40,Yes,Travel_Frequently,185,Research & Development,21,5,Medical,1,3,Female,73,1,4,Sales Representative,1,Single,9498,20136,2,Y,No,20,3,3,80,1,4,1970-01-01,3,36,14,6,6
26,Yes,Travel_Rarely,1200,Sales,2,4,Human Resources,1,4,Male,74,4,3,Research Director,2,Single,15146,24763,2,Y,Yes,17,4,2,80,2,4,1970-01-01,4,18,7,12,16
28,No,Non-Travel,945,Research & Development,11,5,Life Sciences,1,3,Male,40,1,3,Manufacturing Director,3,Married,16797,26598,1,Y,No,14,4,4,80,2,28,1970-01-01,4,13,3,5,16
29,No,Non-Travel,1482,Sales,8,1,Other,1,3,Female,95,1,1,Research Director,3,Divorced,3578,14744,4,Y,Yes,14,4,2,80,1,2,1970-01-01,2,25,10,8,17
40,Yes,Non-Travel,431,Human Resources,6,5,Human Resources,1,2,Female,83,3,3,Research Director,1,Divorced,12492,2283,4,Y,Yes,20,4,1,80,3,27,1970-01-01,4,11,13,7,13
29,No,Non-Travel,1140,Research & Development,14,5,Medical,1,4,Male,52,1,3,Sales Representative,4,Single,9244,22599,6,Y,No,23,3,4,80,3,21,1970-01-01,2,36,15,5,7
42,Yes,Travel_Rarely,1055,Human Resources,18,4,Marketing,1,4,Female,59,4,3,Human Resources,2,Divorced,17269,17075,5,Y,Yes,25,3,1,80,3,35,1970-01-01,4,17,10,10,11
22,No,Travel_Rarely,1041,Sales,19,5,Life Sciences,1,4,Female,83,2,3,Manager,1,Divorced,7028,9807,1,Y,No,25,3,1,80,1,38,1970-01-01,2,39,3,10,3
26,Yes,Non-Travel,518,Human Resources,29,1,Life Sciences,1,2,Female,67,4,4,Laboratory Technician,2,Married,11336,11584,8,Y,No,15,4,4,80,3,28,1970-01-01,2,37,1,3,0
58,No,Non-Travel,1027,Research & Development,1,5,Medical,1,1,Male,65,4,3,Laboratory Technician,4,Married,7023,13749,1,Y,Yes,22,3,3,80,3,0,1970-01-01,4,11,7,14,1
29,Yes,Travel_Frequently,1490,Research & Development,19,4,Life Sciences,1,1,Male,50,4,2,Laboratory Technician,4,Single,15850,23733,7,Y,Yes,14,4,4,80,3,24,1970-01-01,4,28,0,14,3
38,No,Travel_Rarely,341,Sales,2,1,Other,1,3,Female,62,4,1,Healthcare Representative,1,Single,4214,2571,5,Y,Yes,15,4,3,80,2,29,1970-01-01,4,4,2,11,9
28,Yes,Non-Travel,326,Sales,23,2,Life Sciences,1,4,Female,50,1,3,Laboratory Technician,2,Divorced,11432,15364,1,Y,No,13,3,2,80,0,3,1970-01-01,2,23,17,3,7
58,Yes,Travel_Frequently,1408,Human Resources,17,5,Other,1,1,Male,57,3,2,Research Director,1,Single,8853,21364,7,Y,Yes,11,3,1,80,1,9,1970-01-01,4,16,9,12,8
20,Yes,Non-Travel,420,Research & Development,14,3,Marketing,1,3,Female,45,1,5,Sales Representative,3,Single,8051,21809,2,Y,Yes,21,3,3,80,2,39,1970-01-01,4,40,14,9,3
43,No,Travel_Rarely,910,Sales,15,3,Medical,1,1,Male,81,2,1,Research Director,1,Divorced,12802,6200,0,Y,Yes,22,4,2,80,3,1,1970-01-01,1,27,18,1,16
18,Yes,Travel_Rarely,1115,Research & Development,13,1,Medical,1,1,Male,73,3,4,Human Resources,4,Single,3579,21006,5,Y,Yes,13,3,1,80,1,13,1970-01-01,1,8,14,6,4
23,Yes,Travel_Frequently,1150,Human Resources,3,5,Human Resources,1,1,Male,62,4,5,Research Director,4,Single,19156,19475,6,Y,No,14,4,1,80,0,28,1970-01-01,3,30,16,9,9
32,No,Non-Travel,355,Research & Development,17,5,Technical Degree,1,4,Female,72,1,5,Sales Representative,2,Single,17373,12928,4,Y,Yes,23,3,3,80,3,28,1970-01-01,3,26,14,0,0
38,No,Travel_Rarely,151,Research & Development,21,4,Technical Degree,1,1,Male,63,3,1,Laboratory Technician,4,Divorced,1564,20061,1,Y,Yes,20,4,4,80,0,23,1970-01-01,2,34,14,15,9
48,Yes,Non-Travel,1401,Research & Development,27,2,Life Sciences,1,4,Female,57,2,4,Research Director,2,Divorced,3185,9419,6,Y,Yes,18,3,1,80,0,6,1970-01-01,4,18,5,2,7
58,No,Travel_Rarely,1316,Sales,22,3,Marketing,1,2,Male,89,2,3,Healthcare Representative,3,Single,19251,15122,0,Y,No,13,3,3,80,3,32,1970-01-01,2,11,17,6,15
36,No,Non-Travel,523,Research & Development,21,2,Marketing,1,1,Male,75,1,3,Sales Representative,2,Married,14395,10937,0,Y,No,25,3,2,80,1,23,1970-01-01,3,8,12,9,12
55,Yes,Non-Travel,1115,Research & Development,23,5,Other,1,2,Male,84,4,3,Manager,1,Single,13815,19694,7,Y,Yes,22,4,3,80,3,9,1970-01-01,3,5,11,3,13
48,Yes,Travel_Frequently,148,Research & Development,2,1,Medical,1,4,Female,68,3,4,Manager,1,Single,10553,8605,1,Y,No,14,4,2,80,1,31,1970-01-01,3,4,14,15,1
49,No,Travel_Frequently,750,Research & Development,20,2,Technical Degree,1,3,Male,51,4,5,Research Scientist,4,Married,18636,6125,6,Y,Yes,21,3,3,80,2,39,1970-01-01,2,30,12,9,0
22,Yes,Travel_Frequently,838,Sales,19,3,Medical,1,3,Male,84,3,2,Manager,3,Divorced,12848,24991,9,Y,No,23,3,2,80,2,26,1970-01-01,4,4,9,13,7
45,No,Travel_Rarely,1246,Human Resources,14,1,Life Sciences,1,2,Male,100,4,2,Laboratory Technician,1,Single,1047,25083,2,Y,No,12,4,1,80,3,7,1970-01-01,3,13,4,15,3
60,Yes,Travel_Rarely,952,Human Resources,9,2,Human Resources,1,4,Male,61,1,4,Sales Executive,2,Divorced,17837,8871,7,Y,Yes,21,3,3,80,3,36,1970-01-01,2,17,18,4,4
25,No,Travel_Rarely,159,Sales,26,1,Technical Degree,1,4,Female,53,2,5,Research Director,1,Divorced,15842,10533,8,Y,No,20,4,1,80,0,31,1970-01-01,1,29,18,3,10
59,No,Travel_Rarely,792,Research & Development,28,1,Human Resources,1,3,Male,75,4,4,Manufacturing Director,2,Single,5885,24785,7,Y,No,17,3,2,80,3,16,1970-01-01,4,12,6,0,13
35,Yes,Non-Travel,1135,Research & Development,7,3,Life Sciences,1,1,Female,64,2,3,Laboratory Technician,3,Divorced,3255,7829,6,Y,Yes,16,3,2,80,2,13,1970-01-01,4,11,7,9,6
60,No,Non-Travel,372,Human Resources,21,3,Life Sciences,1,4,Female,42,1,5,Sales Executive,1,Single,9462,16771,1,Y,No,24,3,4,80,3,39,1970-01-01,3,37,15,4,0
51,Yes,Travel_Frequently,607,Research & Development,12,2,Other,1,1,Male,83,3,1,Sales Executive,2,Divorced,9027,6224,0,Y,Yes,11,3,4,80,3,26,1970-01-01,4,13,12,13,1
27,No,Non-Travel,1306,Human Resources,27,1,Human Resources,1,2,Male,84,3,3,Human Resources,3,Single,2727,2733,5,Y,Yes,17,4,1,80,1,29,1970-01-01,2,21,13,10,2
30,Yes,Non-Travel,1404,Human Resources,25,4,Other,1,4,Male,32,4,3,Sales Representative,3,Single,13642,3882,7,Y,No,24,4,4,80,0,36,1970-01-01,1,32,8,13,12
42,Yes,Travel_Frequently,672,Human Resources,4,2,Other,1,3,Female,51,1,3,Sales Executive,2,Married,5838,6439,4,Y,Yes,14,3,4,80,3,8,1970-01-01,2,36,3,5,2
33,No,Non-Travel,628,Human Resources,16,4,Medical,1,1,Male,56,1,4,Research Scientist,4,Divorced,3766,4497,7,Y,Yes,12,3,4,80,3,8,1970-01-01,1,10,1,5,17
33,No,Non-Travel,1250,Research & Development,14,4,Life Sciences,1,4,Male,67,3,4,Manufacturing Director,1,Divorced,2705,21534,7,Y,Yes,22,3,1,80,2,32,1970-01-01,2,35,6,0,8
31,Yes,Non-Travel,549,Research & Development,28,3,Life Sciences,1,3,Male,93,3,2,Manager,1,Married,5408,12242,2,Y,Yes,22,3,3,80,3,19,1970-01-01,1,28,16,12,5
48,No,Non-Travel,1129,Research & Development,19,1,Other,1,3,Female,69,4,4,Research Director,2,Single,5785,16479,4,Y,Yes,25,4,1,80,1,7,1970-01-01,2,1,11,15,10
46,Yes,Travel_Frequently,578,Research & Development,21,5,Marketing,1,3,Female,94,4,4,Sales Executive,4,Single,13074,12382,0,Y,Yes,13,3,1,80,1,4,1970-01-01,2,20,9,15,3
43,Yes,Non-Travel,158,Human Resources,5,3,Human Resources,1,1,Male,89,1,5,Healthcare Representative,3,Married,15941,4763,2,Y,No,25,3,1,80,0,5,1970-01-01,3,27,17,7,3
23,No,Travel_Frequently,503,Research & Development,19,5,Life Sciences,1,3,Male,55,1,1,Laboratory Technician,4,Married,7257,5586,1,Y,No,21,3,3,80,2,31,1970-01-01,3,31,13,13,7
58,Yes,Travel_Rarely,1046,Human Resources,11,1,Other,1,2,Male,33,2,3,Research Scientist,2,Single,4478,15927,8,Y,No,14,4,1,80,0,25,1970-01-01,1,15,17,15,12
39,No,Travel_Frequently,1287,Research & Development,15,2,Other,1,3,Male,60,2,1,Sales Representative,4,Single,7294,10095,8,Y,Yes,19,3,1,80,1,16,1970-01-01,3,17,14,13,4
46,Yes,Travel_Frequently,790,Sales,13,4,Other,1,1,Male,78,4,3,Sales Representative,4,Divorced,15554,11011,3,Y,No,15,4,3,80,2,28,1970-01-01,3,0,1,4,0
21,No,Non-Travel,1319,Human Resources,7,3,Medical,1,4,Male,78,2,2,Research Scientist,4,Married,8611,19403,2,Y,Yes,25,3,3,80,0,11,1970-01-01,1,31,9,11,9
25,Yes,Non-Travel,473,Sales,11,5,Technical Degree,1,1,Male,59,2,5,Sales Executive,2,Divorced,13255,3462,0,Y,No,20,3,1,80,0,0,1970-01-01,4,9,13,14,13
57,No,Travel_Rarely,171,Human Resources,13,2,Technical Degree,1,1,Male,85,1,2,Sales Executive,1,Divorced,8602,8978,9,Y,No,16,3,2,80,0,17,1970-01-01,1,38,13,10,7
48,No,Travel_Frequently,720,Sales,18,1,Medical,1,2,Female,80,3,3,Healthcare Representative,1,Single,16804,3787,1,Y,Yes,24,3,2,80,3,22,1970-01-01,1,39,14,15,5
45,Yes,Non-Travel,484,Sales,12,1,Human Resources,1,1,Female,84,2,3,Research Director,4,Married,18180,8630,0,Y,No,20,3,4,80,1,13,1970-01-01,1,32,1,5,0
39,Yes,Travel_Rarely,794,Sales,20,3,Medical,1,2,Male,60,2,4,Healthcare Representative,2,Married,8050,18808,6,Y,No,11,4,2,80,1,31,1970-01-01,2,30,9,2,13
32,Yes,Travel_Rarely,1267,Human Resources,13,2,Other,1,4,Female,45,1,2,Manager,2,Divorced,17807,10428,6,Y,No,20,3,3,80,0,36,1970-01-01,4,2,5,13,6
39,Yes,Travel_Rarely,516,Research & Development,28,1,Other,1,4,Male,96,3,4,Manufacturing Director,2,Single,17418,26062,3,Y,No,16,4,4,80,1,15,1970-01-01,3,16,12,10,3
51,Yes,Non-Travel,805,Research & Development,4,2,Human Resources,1,2,Female,72,2,1,Manufacturing Director,4,Divorced,2661,17389,0,Y,Yes,25,3,1,80,2,29,1970-01-01,4,33,5,7,12
23,Yes,Travel_Rarely,1301,Sales,11,1,Technical Degree,1,1,Male,45,4,4,Healthcare Representative,2,Single,3135,22239,2,Y,Yes,13,4,2,80,3,13,1970-01-01,3,16,5,13,7
33,No,Travel_Frequently,586,Research & Development,9,1,Other,1,1,Male,95,3,5,Research Scientist,4,Married,4131,25391,6,Y,Yes,17,4,2,80,0,27,1970-01-01,2,30,7,3,9
18,No,Travel_Rarely,994,Human Resources,1,3,Other,1,1,Male,35,4,3,Manager,3,Single,19908,17673,0,Y,No,23,3,2,80,3,39,1970-01-01,1,4,6,10,2
41,No,Non-Travel,754,Sales,28,3,Technical Degree,1,2,Male,96,1,1,Sales Executive,2,Married,18322,3266,0,Y,Yes,11,4,2,80,2,9,1970-01-01,4,2,13,11,5
56,No,Travel_Frequently,989,Sales,1,2,Technical Degree,1,3,Female,96,1,2,Manufacturing Director,3,Divorced,10930,14103,2,Y,No,16,4,2,80,1,15,1970-01-01,2,13,4,3,6
50,Yes,Non-Travel,912,Sales,11,2,Medical,1,4,Male,91,2,4,Research Scientist,2,Divorced,11328,19243,4,Y,Yes,20,4,1,80,2,36,1970-01-01,4,7,0,11,11
23,Yes,Travel_Rarely,939,Human Resources,24,4,Marketing,1,1,Male,55,3,2,Human Resources,4,Divorced,16488,25802,6,Y,Yes,21,3,3,80,2,12,1970-01-01,3,18,13,3,11
54,No,Travel_Rarely,719,Human Resources,22,4,Medical,1,4,Female,97,4,4,Manager,4,Divorced,16156,11863,4,Y,No,19,4,2,80,0,16,1970-01-01,4,24,2,7,11
34,No,Travel_Rarely,300,Sales,13,5,Other,1,1,Male,83,4,4,Laboratory Technician,3,Married,9417,26806,9,Y,No,22,4,1,80,0,4,1970-01-01,2,17,3,0,8
45,No,Travel_Frequently,551,Research & Development,4,4,Life Sciences,1,2,Male,99,3,2,Human Resources,1,Single,13755,14974,9,Y,Yes,19,3,2,80,1,17,1970-01-01,2,11,2,8,3
34,No,Non-Travel,826,Human Resources,11,4,Marketing,1,3,Female,64,2,5,Human Resources,1,Married,8593,24708,8,Y,No,12,3,1,80,0,10,1970-01-01,2,23,1,8,7
50,No,Travel_Frequently,768,Human Resources,10,4,Other,1,1,Male,59,1,5,Sales Representative,2,Married,7447,10023,2,Y,No,18,4,3,80,3,28,1970-01-01,1,13,1,11,14
26,Yes,Non-Travel,1392,Sales,17,1,Human Resources,1,4,Female,98,3,5,Manufacturing Director,2,Married,1867,20460,9,Y,No,16,4,2,80,2,8,1970-01-01,3,27,18,0,1
39,No,Travel_Frequently,1327,Research & Development,10,3,Medical,1,4,Female,41,4,3,Sales Executive,1,Married,3107,3912,5,Y,No,12,4,4,80,1,24,1970-01-01,3,14,9,3,7
19,Yes,Travel_Frequently,528,Research & Development,1,2,Human Resources,1,2,Male,79,1,1,Manager,4,Divorced,19677,9732,3,Y,Yes,15,4,1,80,1,24,1970-01-01,3,22,13,4,3
26,No,Travel_Frequently,828,Sales,14,5,Medical,1,2,Female,78,4,5,Laboratory Technician,1,Divorced,18580,23448,8,Y,Yes,25,3,1,80,1,4,1970-01-01,3,36,3,3,9
18,No,Non-Travel,342,Sales,21,1,Marketing,1,3,Male,38,3,4,Healthcare Representative,1,Married,7243,17350,3,Y,No,22,4,2,80,2,10,1970-01-01,1,37,6,6,7
24,Yes,Travel_Frequently,264,Human Resources,19,1,Marketing,1,1,Male,82,3,5,Human Resources,3,Married,11606,5733,1,Y,Yes,19,4,1,80,0,22,1970-01-01,4,14,11,7,16
25,Yes,Non-Travel,700,Human Resources,10,1,Technical Degree,1,4,Female,57,1,1,Manufacturing Director,2,Single,2157,20091,1,Y,Yes,18,3,3,80,1,29,1970-01-01,1,26,11,2,9
22,No,Non-Travel,1251,Research & Development,25,1,Other,1,3,Female,67,1,5,Manufacturing Director,1,Divorced,10968,4221,2,Y,Yes,24,4,4,80,1,8,1970-01-01,2,31,13,13,0
20,Yes,Non-Travel,1317,Human Resources,6,4,Life Sciences,1,2,Male,55,1,1,Manufacturing Director,3,Single,13991,18640,4,Y,No,24,4,4,80,1,35,1970-01-01,4,23,5,9,11
39,No,Non-Travel,158,Human Resources,6,5,Marketing,1,1,Male,74,3,4,Research Director,1,Divorced,14604,18743,3,Y,Yes,25,3,2,80,0,38,1970-01-01,1,14,17,13,8
50,Yes,Non-Travel,657,Sales,6,3,Other,1,4,Male,65,2,2,Sales Executive,1,Married,6495,18026,7,Y,No,13,3,2,80,1,10,1970-01-01,3,35,9,11,13
49,No,Non-Travel,805,Research & Development,14,2,Other,1,3,Male,76,3,5,Healthcare Representative,2,Married,18478,25047,7,Y,No,14,3,3,80,3,0,1970-01-01,2,24,18,3,16
41,No,Travel_Frequently,1192,Human Resources,8,3,Medical,1,2,Male,32,4,4,Human Resources,3,Divorced,10542,11598,7,Y,Yes,14,4,1,80,0,21,1970-01-01,4,14,9,4,13
48,No,Non-Travel,1117,Human Resources,16,4,Life Sciences,1,4,Female,73,1,4,Sales Representative,2,Single,14849,24885,0,Y,No,11,4,4,80,0,22,1970-01-01,4,36,12,9,3
20,No,Travel_Frequently,260,Research & Development,29,4,Medical,1,2,Female,97,2,2,Research Scientist,4,Divorced,17871,12401,5,Y,No,15,4,3,80,2,32,1970-01-01,2,33,3,5,12
31,No,Travel_Rarely,287,Research & Development,24,2,Human Resources,1,4,Male,91,2,2,Research Director,1,Single,7538,9268,9,Y,Yes,15,3,4,80,1,6,1970-01-01,1,28,4,12,0
56,No,Non-Travel,353,Human Resources,13,4,Technical Degree,1,4,Male,64,2,4,Human Resources,1,Divorced,18189,22549,5,Y,No,12,4,2,80,2,15,1970-01-01,3,23,4,14,13
38,Yes,Travel_Frequently,1083,Human Resources,15,5,Medical,1,4,Female,41,3,5,Research Scientist,2,Married,19487,12076,2,Y,No,18,4,1,80,1,11,1970-01-01,1,3,13,7,0
30,No,Travel_Frequently,553,Research & Development,17,3,Marketing,1,1,Female,53,3,5,Sales Representative,3,Single,5130,7065,4,Y,Yes,21,3,3,80,3,3,1970-01-01,3,23,9,7,16
20,Yes,Non-Travel,593,Human Resources,29,4,Human Resources,1,2,Female,80,4,4,Sales Executive,2,Married,14620,17222,4,Y,Yes,21,3,2,80,0,14,1970-01-01,3,40,3,3,3
52,Yes,Non-Travel,985,Sales,22,2,Technical Degree,1,4,Male,69,1,4,Laboratory Technician,3,Single,19130,24809,3,Y,No,22,3,2,80,1,38,1970-01-01,4,16,17,2,5
44,No,Non-Travel,1189,Human Resources,23,1,Other,1,3,Female,81,1,5,Manufacturing Director,4,Married,16743,9111,3,Y,No,21,3,1,80,3,32,1970-01-01,4,9,1,9,11
46,Yes,Travel_Frequently,370,Sales,13,1,Marketing,1,1,Female,55,2,1,Sales Executive,2,Married,1047,13854,3,Y,Yes,12,4,3,80,0,16,1970-01-01,2,24,6,10,10
60,Yes,Travel_Frequently,356,Human Resources,3,3,Other,1,4,Male,67,1,2,Healthcare Representative,4,Married,19539,2964,0,Y,Yes,12,3,2,80,2,26,1970-01-01,1,5,2,11,11
37,No,Travel_Frequently,1077,Human Resources,20,5,Human Resources,1,2,Female,34,2,5,Manager,4,Divorced,5612,8416,3,Y,No,18,3,4,80,3,16,1970-01-01,1,33,4,0,9
34,Yes,Non-Travel,1009,Research & Development,28,5,Marketing,1,3,Male,75,4,3,Research Director,4,Single,13566,9912,3,Y,No,17,3,1,80,3,33,1970-01-01,4,6,3,10,10
21,No,Travel_Frequently,428,Sales,9,5,Human Resources,1,1,Male,61,4,5,Sales Executive,4,Divorced,16650,20013,2,Y,Yes,19,3,2,80,1,25,1970-01-01,3,16,2,8,9
45,No,Travel_Rarely,807,Sales,18,5,Human Resources,1,3,Female,90,4,2,Research Director,2,Married,5625,18380,5,Y,Yes,13,3,4,80,1,36,1970-01-01,2,29,16,0,0
53,Yes,Travel_Rarely,1104,Research & Development,20,5,Marketing,1,4,Male,92,2,5,Laboratory Technician,4,Single,15634,23155,5,Y,Yes,24,4,3,80,1,29,1970-01-01,3,26,12,8,11
36,No,Travel_Rarely,505,Sales,15,1,Technical Degree,1,4,Female,32,3,5,Healthcare Representative,1,Married,10695,6564,4,Y,No,18,3,3,80,0,20,1970-01-01,2,28,13,2,17
26,Yes,Travel_Frequently,960,Human Resources,26,3,Life Sciences,1,1,Female,60,2,5,Manager,1,Single,4725,5032,5,Y,Yes,25,4,3,80,2,15,1970-01-01,3,8,3,8,11
50,No,Travel_Rarely,1258,Research & Development,9,3,Marketing,1,2,Female,90,1,5,Human Resources,2,Divorced,3683,21779,4,Y,Yes,11,3,2,80,3,20,1970-01-01,4,32,2,1,16
43,No,Non-Travel,498,Human Resources,19,4,Other,1,2,Female,66,2,3,Manager,1,Single,9391,4534,2,Y,No,19,3,4,80,1,25,1970-01-01,1,16,10,5,8
29,No,Travel_Rarely,766,Human Resources,8,2,Other,1,2,Male,61,4,4,Laboratory Technician,3,Married,11372,8070,2,Y,No,14,4,4,80,2,4,1970-01-01,3,33,18,11,15
