,RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
8536,80106,15417,117961,119256,120943,126684,126684,292795,126685,1
8537,81524,24974,91261,118026,118027,119529,118148,119006,119411,1
8538,75834,22819,117961,118225,119824,121414,132041,118704,121416,1
8539,28419,4994,117961,118343,120663,117905,240983,290919,117908,1
8540,37009,1325,117961,117962,118910,118321,117906,290919,118786,1
8541,20226,43398,118752,118753,117945,280788,280788,292795,119082,1
8542,25287,50056,117961,117933,118053,124313,135233,119784,124315,1
8543,45624,7389,117961,118386,118746,118451,152307,118453,118454,1
8544,29084,4287,117961,118343,118833,118890,305057,118424,118892,1
8545,39883,3608,117961,118052,120096,117905,139343,290919,118322,1
8546,20897,7490,118349,118350,122672,124435,125539,118870,124539,1
8547,23994,15790,117961,118300,121589,117905,118842,117887,118399,1
8548,40440,28275,118315,118446,122550,118321,117906,290919,118279,1
8549,45904,17610,118006,118007,117884,117879,117897,19721,117880,0
8550,39262,8516,117961,118386,118733,169634,198341,118736,169635,1
8551,15720,7344,117961,117962,120663,120357,120678,118424,120519,1
8552,39600,22524,119596,119070,119136,119137,253658,118704,119139,1
8553,80195,18686,117961,118386,123757,118321,117906,290919,118322,1
8554,25993,5080,117961,118300,118979,120006,222039,118424,118836,1
8555,74017,23136,117961,118052,120096,117905,117906,290919,117908,1
8556,79092,828,117961,118300,123719,118321,118406,290919,118322,1
8557,117763,17788,117918,118446,119961,132671,118260,19721,216827,1
8558,81505,60789,117961,118300,118522,118636,132642,308574,118639,1
8559,19312,213600,118095,118096,118008,117885,118097,117887,117888,1
8560,38124,18330,117929,117891,117878,117879,117886,19721,117880,1
8561,18418,50806,117961,118446,119986,118318,168365,118205,118319,0
8562,78241,49889,117961,118386,118404,118321,118448,290919,118322,1
8563,25570,4370,117961,118343,118514,117905,117906,290919,117908,1
8564,6502,13425,119027,119028,117878,118054,118020,117887,117973,1
8565,7678,1541,117961,118225,123173,118054,121311,117887,118055,1
8566,45100,5179,118212,118446,121961,122297,127621,118331,118899,1
8567,75834,215806,118169,118170,118911,118321,286787,270488,118399,1
8568,13878,163,117961,118343,117884,118536,118568,308574,118570,1
8569,25993,19830,117961,118343,123125,118685,117906,308574,118779,1
8570,17308,4031,117961,118300,118597,118422,239205,118424,118425,1
8571,6977,771,117961,118386,120722,118321,117906,290919,118322,1
8572,25364,52925,117980,117981,117941,117879,117886,19721,117880,1
8573,80769,4642,117961,118225,120663,118321,117906,290919,118322,1
8574,13878,21327,117929,117930,117920,117879,117886,19721,117880,1
8575,79299,17059,117902,118041,117945,280788,280788,292795,119082,1
8576,78111,93044,118079,118178,118320,117905,117913,19721,117880,1
8577,3853,49626,117961,118343,123125,118777,121873,308574,118779,1
8578,78919,215806,118315,118316,123656,118321,211648,290919,118322,1
8579,74170,4993,117961,118343,119796,118826,134537,118424,118828,1
8580,79273,8126,117961,118300,118514,118321,117906,290919,118322,1
8581,33989,52329,118887,118888,118631,118293,117886,118295,117880,0
8582,37793,806,117961,118300,124816,118321,117906,290919,118322,1
8583,84709,7525,117961,118225,120551,118321,240983,290919,118322,1
8584,6977,19718,117902,118041,119223,122269,122270,118331,122271,1
8585,70452,84891,131853,119091,118631,117879,117886,290919,117900,1
8586,35908,3944,117961,118343,118514,118321,117906,290919,118322,1
8587,15720,7076,117961,118225,119238,119093,139668,119095,119096,1
8588,77295,21280,117961,118386,119796,119743,279443,3130,119353,1
8589,34451,5253,119062,118888,120126,118980,188371,118638,118982,1
8590,79092,4945,117961,118300,118301,119849,149226,118638,119851,1
8591,34924,108868,119062,119091,120297,117905,117906,290919,117908,1
8592,74801,72209,117961,118300,124948,117905,117906,118131,118055,1
8593,3003,50976,117961,118446,119968,118784,117906,290919,118786,1
8594,75078,18438,119170,120865,126745,119849,174398,118424,118705,1
8595,40467,4589,117961,118327,4674,118641,123881,290919,118322,1
8596,849,8505,117961,117962,122215,118784,279443,290919,118322,1
8597,77955,76530,118003,118026,118202,117879,117906,290919,117908,1
8598,77996,4554,117961,118052,118706,118259,118707,290919,118261,0
8599,391,83596,118181,118182,118008,117885,117886,117887,117888,1
8600,39511,275544,117876,117877,117878,118568,179860,19721,118570,1
8601,81043,6454,117961,118300,118856,117905,240983,290919,117908,1
8602,1003,16098,117961,118225,123173,119093,120324,119095,119067,1
8603,80774,4642,117961,118225,120551,118321,117906,290919,118322,1
8604,52684,33591,117918,118150,117884,117885,117913,117887,117888,1
8605,30839,3918,117961,118343,118395,118890,125128,118424,118892,1
8606,19722,4511,117961,118300,119181,118321,117906,290919,118322,1
8607,3853,5652,117961,118300,28618,118321,240983,290919,118322,1
8608,78399,16698,118315,118596,119136,118834,283527,118398,118532,1
8609,29117,26320,117961,118327,118320,118321,117906,290919,118322,1
8610,104316,169,117961,118413,121645,117905,287626,290919,117908,0
8611,81350,2270,117961,118343,119598,119849,127160,118424,119435,1
8612,26396,99,117961,118300,123472,122022,150273,119221,122024,1
8613,42967,6874,118219,118743,117941,117879,128781,19721,117880,1
8614,94746,44022,117961,117962,122215,127782,130085,290919,127783,1
8615,87091,3944,117961,118300,118514,117905,240983,290919,117908,1
8616,25305,7807,117910,117927,120722,117885,117906,19721,117888,0
8617,35002,13441,117961,118350,120677,125793,129974,118643,121124,1
8618,72126,19760,117961,118052,118352,118321,117906,290919,118786,1
8619,75834,185,120342,119135,118575,118172,307446,290919,118322,1
8620,34769,44062,117961,117962,118862,118321,117906,290919,118892,1
8621,81316,25558,117961,118343,118992,307024,311622,118331,118332,1
8622,76831,30533,91261,118026,119507,123045,123107,120518,123650,1
8623,18640,25557,117961,117969,121951,129909,130134,118638,129911,1
8624,23096,7398,117961,119256,119924,118321,118806,290919,117948,1
8625,115928,53338,117961,117903,120663,123045,130134,118638,120774,1
8626,74142,2113,117961,117952,118501,125793,128322,118504,128095,1
8627,73756,5649,117961,117962,118840,118841,118761,118643,118843,1
8628,38707,20480,118219,118743,117884,117885,117886,117887,117888,1
8629,79299,3936,118256,118257,117945,280788,130913,292795,119082,1
8630,40867,8520,117961,118386,119890,118318,168365,118205,118319,1
8631,33896,770,117961,118300,120722,134095,142600,118474,118454,1
8632,6855,6876,117961,118052,118053,118636,197472,118638,121070,1
8633,39879,4904,119280,119171,123858,118702,136748,118474,118705,1
8634,43367,19760,117961,117962,118501,117905,240983,290919,117908,1
8635,76624,7344,117961,118225,120677,123648,305057,121916,123650,1
8636,39555,249,117961,118225,118403,118321,117906,290919,118322,1
8637,19842,7344,117961,118220,120535,123067,148730,118398,124888,1
8638,23701,7530,117961,118300,118514,118259,287351,290919,118261,1
8639,34211,4924,117961,118300,119993,118321,240983,290919,118322,1
8640,44655,23347,117961,118386,120370,118777,260524,290919,118779,1
8641,60108,6879,117902,118041,120323,119093,119094,119095,119096,1
8642,18394,28590,117961,118300,123719,118784,240983,290919,118786,1
8643,24887,16870,117902,118291,119238,119093,120324,118474,119096,1
8644,22476,5409,117961,118343,119993,118321,117906,290919,118322,1
8645,75078,2781,117961,118300,121639,118451,130134,118453,118454,1
8646,39939,23111,119691,119597,123858,119137,122050,119695,122969,1
8647,38279,58692,117926,118124,117941,117879,117886,19721,117880,1
8648,79620,6874,117978,118327,118320,117905,117906,290919,117908,1
8649,112360,31067,117961,117894,118320,117899,117906,19721,118322,1
8650,35068,70927,117932,117933,117878,117879,120877,19721,117880,1
8651,74754,24973,91261,118026,119243,273308,118231,249618,118232,1
8652,77177,7460,117961,118343,118746,118784,240983,308574,118786,1
8653,34718,4434,117961,118225,120671,118321,117906,290919,118322,1
8654,78185,14638,117961,118052,118957,117905,240983,290919,117908,1
8655,17308,15555,118256,118041,117945,118274,149344,292795,118276,1
8656,81297,6798,117961,117962,118791,118368,129597,117887,118055,1
8657,45412,5240,117961,118413,128935,118912,142453,118398,118865,1
8658,32270,5092,117961,118343,128639,118784,121873,290919,118644,1
8659,80131,795,117961,118225,120551,118321,240983,290919,118322,1
8660,25993,4857,117961,118343,119598,118834,133686,118424,118836,1
8661,18072,86857,117961,119256,120943,118274,178088,292795,118276,1
8662,17308,18686,117961,118300,128823,118321,240983,290919,118322,1
8663,43165,1475,91261,118026,120671,128093,139068,119184,121145,1
8664,40968,7411,117961,118386,118746,118747,152307,118453,118749,1
8665,32236,85019,117902,117903,118320,117905,118036,19721,118322,1
8666,82375,51342,117961,118327,118929,120575,174445,118295,120577,1
8667,39511,4118,117890,117877,117878,118568,292195,19721,118570,1
8668,79363,3724,117961,118300,118360,118636,135814,118638,118639,1
8669,40713,1012,117961,118225,119924,118321,117906,290919,117908,1
8670,7543,4023,117961,118413,119968,118784,117906,290919,118786,1
8671,41569,5496,91261,118026,118202,118321,117906,290919,118322,1
8672,391,18753,117926,118102,117878,117885,155398,117887,117888,1
8673,1969,55896,118074,23779,131868,119192,125334,119184,119194,1
8674,31736,3526,117961,118225,120323,122849,120324,119095,122850,0
8675,27589,124033,124034,124035,117945,280788,126042,292795,119082,1
8676,14955,8229,119920,119921,127812,119351,131163,4673,121596,1
8677,25883,59312,118550,118551,118378,118054,141802,19721,117880,1
8678,19722,7524,117961,118300,119181,118777,279443,308574,118779,1
8679,78531,1755,117961,118225,119223,125793,126079,118643,126087,1
8680,35531,25,117961,117962,122224,118321,117906,290919,118322,1
8681,33229,52802,91261,117954,118344,117905,117906,290919,117900,1
8682,116864,7016,117961,118300,119945,118321,117906,290919,118322,1
8683,31441,4626,117961,118052,119972,118784,117906,290919,118786,0
8684,17791,3966,117961,118343,122012,118321,117906,290919,117908,1
8685,6497,7583,118315,118463,118992,117905,117906,290919,117908,1
8686,39883,7551,117961,118300,118867,118259,117906,290919,118261,1
8687,29304,21033,117961,118327,123749,118636,185272,118638,118639,1
8688,15714,51753,121005,121006,117945,117946,141723,292795,117948,1
8689,13878,20648,118219,118220,118221,117879,117897,19721,117880,1
8690,15365,7411,117961,118386,118746,118451,152307,118424,118425,1
8691,75951,44053,117902,118011,117904,118368,118368,117887,118486,1
8692,74016,16735,117961,118300,120663,118321,117906,290919,118322,1
8693,74883,5244,117961,118343,119890,120497,223125,118424,120499,1
8694,34861,3204,117961,118343,118701,119351,286106,3130,119353,1
8695,34615,13836,117902,119171,142145,128230,302830,118643,124888,1
8696,4675,7030,118212,118213,123201,117905,117906,290919,117908,1
8697,31945,17603,117961,118542,119181,138019,126800,120518,138021,1
8698,75078,41759,118315,119075,119214,118784,121926,290919,118786,1
8699,71972,51986,117961,117903,118352,117899,117906,290919,117908,1
8700,43425,25618,117961,118225,118320,120690,120691,290919,120692,1
8701,16116,2017,117961,118327,121645,118777,144908,118643,118644,1
8702,71910,5244,117961,118343,119598,118321,240983,290919,118322,1
8703,43027,4145,117961,118300,118910,118702,4673,118704,118836,1
8704,36480,2452,118256,119281,118623,118995,130573,292795,118997,1
8705,26356,120000,117961,118052,119136,119928,206347,119095,120593,1
8706,26437,61231,119178,119179,117895,117896,117913,117887,117898,1
8707,74995,21280,117961,118386,118733,118685,279443,308574,118687,1
8708,40630,15415,117961,118225,123173,118054,118054,117887,118055,1
8709,19295,21033,119691,118327,123749,166592,166580,118638,166594,1
8710,17079,13820,117961,118327,120171,118054,120716,117887,118055,1
8711,31198,141,117961,118225,122273,118321,117906,290919,118322,1
8712,75633,6454,117961,118225,118360,117905,117906,290919,117908,1
8713,32270,7460,117961,118343,124725,117905,240983,290919,117908,1
8714,17308,17264,117961,118386,120318,118747,164476,19721,118786,1
8715,42031,7389,117961,118386,118746,118834,309123,118453,118749,1
8716,115529,2270,117961,118413,277693,118777,279443,308574,118779,1
8717,76860,13871,117961,118300,118929,118321,117906,290919,118322,1
8718,52688,770,117961,118343,119181,118451,130134,118453,118454,1
8719,105487,23391,118602,118603,117941,118568,118563,19721,118570,1
8720,1020,3838,117961,118225,119924,118259,117906,290919,118644,1
8721,16767,6879,117887,119256,120323,119093,119094,119095,119096,1
8722,70633,4698,117961,117962,118501,117905,117906,290919,117908,1
8723,25886,160736,119301,119302,119303,118641,306399,118643,118644,1
8724,73547,111559,117961,118225,119824,118702,135777,118704,118705,1
8725,17278,120113,118725,118300,118395,118396,124426,118398,118399,1
8726,33248,5183,117961,118300,120823,118890,149550,118424,118892,0
8727,6042,724,117961,118300,119181,117905,117906,290919,117908,1
8728,34345,139354,216705,120343,129526,119849,139355,118372,119851,1
8729,27124,32242,117961,118446,118360,118321,118785,290919,118322,1
8730,20294,46830,117989,117990,117941,117885,117913,117887,117888,1
8731,102694,52314,117961,118225,118706,119928,310608,118205,119964,1
8732,974,6277,117961,118343,120722,117905,240983,290919,118322,1
8733,43452,14674,11146,118491,118810,117885,120877,19721,117888,1
8734,75078,1975,118216,118217,126955,117905,117906,290919,119194,1
8735,80698,5409,117961,118052,119924,118321,117906,290919,118322,0
8736,3853,3966,117961,118343,122012,118685,120316,308574,118687,1
8737,86310,3262,117961,118327,123125,117905,240983,290919,118322,0
8738,76511,239,117961,118052,119181,118321,117906,290919,118322,1
8739,189629,1903,117961,118343,118514,118702,132715,290919,118639,1
8740,32621,2344,118219,118213,118221,118396,125168,270488,118570,1
8741,33329,6284,118315,118213,123201,117905,125206,290919,117908,1
8742,4675,257604,117961,118386,120370,117905,117906,290919,117908,1
8743,45207,16573,117961,119171,123766,184274,310016,155173,254396,1
8744,39939,20412,117890,117891,117878,117879,117879,19721,117880,1
8745,19481,56784,118555,118217,118403,126184,295130,118870,127391,1
8746,32270,4551,117961,118343,118979,120006,303717,118424,120008,1
8747,25993,19839,117961,118300,119830,118321,118448,290919,118322,1
8748,17183,5106,117961,118343,118597,307024,311622,118331,118332,1
8749,35790,16999,118290,118291,119824,119137,137950,118474,119139,1
8750,80802,25237,117961,117962,118910,118321,117906,290919,118322,1
8751,78849,5238,119596,119597,118053,118207,151426,270488,118209,1
8752,34436,311696,117902,117903,134257,120952,142453,19793,120954,1
8753,75834,4036,117961,118446,120620,122645,147738,120518,122647,1
8754,34983,5249,117961,118386,123631,118396,300044,118398,118399,1
8755,42680,1448,117902,117903,120428,117905,125467,290919,118865,1
8756,31441,4933,117961,118300,118458,179731,210990,118331,118332,1
8757,15064,4106,119062,118026,122012,179731,118368,117887,117973,1
8758,33229,16973,117961,118300,124942,117905,117906,290919,117908,1
8759,80313,7910,117961,118052,118042,118054,117897,117887,118055,1
8760,38468,13180,118084,118011,117878,117885,117913,117887,117888,1
8761,44858,51740,118752,118753,117945,280788,130913,292795,119082,1
8762,917,1755,117961,117962,117904,118451,139296,118643,119951,1
8763,1020,1146,117961,118225,120663,118321,240983,290919,118786,1
8764,19962,4511,117961,117962,119181,117879,240983,290919,117908,1
8765,278393,5137,118212,118213,123614,120497,229576,119221,120499,1
8766,40204,4904,119170,119171,118992,118834,127405,117887,118836,1
8767,79121,4038,117961,118343,118458,118293,138565,118295,118296,1
8768,80238,5909,117961,118343,124725,118784,117906,290919,118786,1
8769,5893,2003,118441,118052,118378,119192,279443,119184,119194,1
8770,34591,8707,117961,118300,19772,132096,168524,119095,132098,1
8771,73815,53049,117961,118052,118053,118054,118054,117887,118055,1
8772,77993,50120,91261,118026,119507,117905,117906,290919,117908,1
8773,33151,311696,117961,118327,118507,118863,120991,118398,118865,1
8774,22662,1334,117961,117962,118910,118451,130134,118453,118055,1
8775,107225,15389,117961,118300,123144,118834,129545,118424,120008,1
8776,17226,139593,117902,118041,119781,130479,179826,119784,130481,1
8777,18072,51740,118752,119070,118754,118805,118806,118424,118807,1
8778,33626,7539,117961,118343,119987,117905,117906,290919,117908,1
8779,43410,95215,91261,118026,118202,118784,124402,19721,118786,1
8780,74343,23262,119062,118596,189629,179731,160931,117887,117898,1
8781,78175,4500,117961,118052,118881,118321,117906,290919,118322,1
8782,22680,169,117961,118446,121639,117905,117906,290919,117908,1
8783,3130,71189,117961,118386,121883,119849,168365,118205,119851,1
8784,79611,5330,117980,117962,118706,118523,168365,118205,118319,1
8785,3853,7520,117961,118343,124725,118321,117906,290919,118322,1
8786,23921,4727,117961,118300,127491,118530,278014,118131,118532,1
8787,78518,1249,117961,118386,118910,118321,117906,290919,118322,1
8788,3853,3973,118887,118888,119076,119077,311236,118424,119079,1
8789,42031,18211,117961,118386,118896,118259,117906,290919,118322,1
8790,19484,13180,117961,118220,118221,118568,268194,19721,118570,1
8791,75057,46459,117943,117944,117945,118274,207240,292795,118276,1
8792,41649,95135,118990,118991,118957,117905,118260,290919,117908,1
8793,34498,15554,117961,118386,124449,124775,125128,118398,118892,1
8794,75440,91335,11146,118266,117884,118568,267952,19721,118570,1
8795,1020,16642,117961,118343,149210,118321,117906,290919,118322,1
8796,6042,4718,117961,118446,120317,118321,117906,290919,118322,1
8797,31694,2598,118169,118170,117945,117946,169286,292795,117948,1
8798,41116,53255,118315,118386,125016,118685,279443,308574,118687,1
8799,27348,4950,117961,118343,118979,118422,300136,118424,118914,1
8800,3853,92496,117961,118413,118910,118685,279443,308574,118687,1
8801,20701,71189,117961,118446,119924,118259,125889,290919,118261,1
8802,41649,54618,117961,118327,118821,118321,117906,290919,118322,1
8803,52364,8242,117961,117962,119223,118702,249507,118704,118644,1
8804,41470,1030,117961,117969,120317,118396,118362,118363,118364,1
8805,79092,71189,117961,118386,123125,118318,168365,118205,118319,1
8806,732,770,117961,118300,118437,118451,130134,118453,118454,1
8807,36685,81989,117926,117981,117941,117879,117886,19721,117880,1
8808,25988,2318,117961,118327,118933,117905,117906,290919,117908,1
8809,79299,27214,117961,118386,118692,118259,132715,292795,118261,1
8810,6977,5657,117961,118225,120370,118321,290919,290919,118322,1
8811,20293,48801,117926,118266,117884,118568,281735,19721,118570,1
8812,79092,13419,117961,118300,120059,118863,305057,118638,120814,1
8813,5349,70297,117961,118327,118744,118321,117906,290919,118322,1
8814,4675,118619,117961,118446,118514,117905,117906,290919,117908,1
8815,23096,4108,118887,118888,119136,118702,155292,118667,119365,1
8816,3069,745,117961,118300,120722,118451,142600,118453,118399,1
8817,75078,4193,117961,118343,118896,119849,182753,118638,119851,1
8818,75834,51129,117961,118213,121574,122645,309858,119221,122647,1
8819,33642,7553,118003,118225,118403,117899,117906,290919,117908,1
8820,32642,46645,119280,119281,118623,126684,193644,292795,126685,1
8821,6960,46224,117961,118327,118378,120952,143223,118453,120954,1
8822,74332,89939,117961,118413,120317,128230,302830,4673,128231,1
8823,75052,73816,117961,118386,118746,118451,291481,118453,118454,1
8824,16606,771,117961,118225,118437,117905,117906,290919,117908,1
8825,75324,15474,118216,118170,121023,122129,139264,290919,122131,1
8826,16191,26321,117961,118446,118447,118784,240983,290919,118786,1
8827,30865,7434,117961,118300,118481,117905,117906,290919,117908,1
8828,79092,4403,118181,118316,117920,118568,124610,118638,118570,1
8829,80247,2299,117961,117962,119223,120773,131844,120518,120774,1
8830,45298,2409,117961,117962,117904,119949,230830,290919,119951,1
8831,75324,5511,117961,118386,119121,117905,117906,290919,117908,1
8832,80860,52856,91261,117962,119986,118321,117906,290919,117908,1
8833,78592,2144,118212,119763,117878,119192,135350,119184,119194,1
8834,36031,44062,117961,117962,118910,118784,117906,290919,118786,1
8835,80457,4013,117961,118300,118403,118321,290919,290919,118322,1
8836,41758,28253,118290,118316,120823,118777,189881,118474,118786,1
8837,80487,771,117961,118300,119181,118321,117906,290919,118322,1
8838,36620,1146,117961,118386,121883,118321,117906,290919,118322,1
8839,95264,14731,117961,118446,118447,119346,302830,4673,119348,1
8840,34550,5717,117961,118300,124725,118321,117906,290919,118322,1
8841,16617,19760,117961,117962,118352,118321,117906,290919,118322,0
8842,35417,6071,117961,118413,123494,118685,125206,290919,118322,1
8843,6668,5652,117961,119921,184402,118784,292871,290919,118786,1
8844,27124,59347,117961,118327,118320,117905,118448,290919,118322,1
8845,17308,2270,117961,118343,119598,118980,159709,118960,118982,1
8846,40919,38364,118315,118316,118631,120789,140197,118638,120767,1
8847,37651,4189,117961,118343,119987,118784,118785,290919,118786,1
8848,14960,56384,117929,117917,117895,117885,117913,117887,117888,1
8849,34695,2781,117961,117962,118992,128230,302830,4673,128231,1
8850,27124,3736,117961,118327,119890,118321,118054,290919,118055,1
8851,38482,11506,118090,118052,118846,307024,139615,117887,118332,1
8852,22281,15623,118169,118170,118575,117946,209441,292795,117948,1
8853,25312,56112,118887,118888,118631,118293,300136,118453,118296,1
8854,45444,4590,117961,118300,118395,123067,306399,118398,123068,1
8855,36429,32795,117961,118257,118623,118995,118806,292795,118997,1
8856,73756,51096,118887,119370,124266,118747,272276,118295,118730,1
8857,39327,18213,117961,118386,125016,118451,126309,118453,118454,1
8858,33151,15886,117961,118052,120356,122067,300136,118424,122069,1
8859,4675,70062,117961,118413,118746,117905,117906,290919,117908,1
8860,31220,1350,117961,118052,122938,118321,117906,290919,118322,1
8861,35655,6982,117961,118327,118391,118321,117906,290919,117908,1
8862,32586,4997,118290,118291,125178,119502,132803,117887,119503,0
8863,20272,33674,117910,117911,117884,179731,117913,117887,117888,1
8864,25817,7022,117961,119091,118535,118784,147114,290919,118786,1
8865,76565,94579,120342,119403,117895,117905,117913,117887,117908,1
8866,18418,4055,117961,118327,120535,118361,130134,118363,118364,1
8867,76845,3053,117961,118225,120663,118641,306399,118398,118644,1
8868,17308,3085,117961,118300,125821,118396,257115,118295,118828,1
8869,33239,1725,117902,117903,118507,118028,118368,117887,118030,0
8870,35398,3606,132839,118551,118552,118054,122277,117887,118055,1
8871,37709,60979,117926,117930,117912,117879,117913,117887,117888,1
8872,38860,13782,117961,118343,118395,118396,300044,118398,118399,1
8873,73815,10835,119170,119171,126745,143183,198914,119788,143185,1
8874,32270,20899,117961,118300,118301,118054,118443,117887,118055,1
8875,74242,17790,117961,118225,118821,117905,240983,290919,117908,1
8876,39333,5511,117961,118386,120361,118321,117906,290919,118322,1
8877,17308,5210,117961,118343,119993,119433,117906,118424,119435,1
8878,30583,59312,118550,118551,117945,117946,132841,117887,118055,1
8879,41470,50690,118269,118080,117878,117879,120319,19721,118570,1
8880,26430,8365,118212,118580,117895,117885,117913,117887,117898,1
8881,77203,151283,117961,119256,118684,117905,117897,290919,117880,1
8882,78982,5490,117961,117969,19666,118054,120514,117887,118055,1
8883,75639,5697,117961,118446,118447,118784,147114,290919,118786,1
8884,19998,18450,117961,118052,118933,117905,117906,290919,118322,1
8885,42480,7547,117961,118327,118933,118784,121873,290919,118786,1
8886,20272,22370,117910,117919,117941,117885,117913,117887,117888,1
8887,5112,52105,118595,118596,81476,118834,140185,118424,118836,1
8888,6977,4533,117961,118343,118700,117905,117906,290919,117908,1
8889,35751,1475,119062,119135,118450,119192,148801,119184,120992,1
8890,41758,28217,118315,118291,125004,132671,174445,19793,120099,1
8891,278393,23269,117961,118300,119019,119849,124718,118638,119851,1
8892,77949,46571,117959,117923,117878,118568,165015,19721,118570,1
8893,38704,5158,118290,118193,118301,118194,118294,118295,118296,1
8894,19303,19645,117961,118343,118910,120773,256969,118960,118786,1
8895,80718,4642,117902,118225,120410,117905,117906,290919,117908,1
8896,973,14695,118602,117962,117878,117899,117906,290919,117908,1
8897,19998,26143,118212,120846,121694,126085,199592,119221,124539,1
8898,38391,16049,118114,118091,119424,179731,157525,117887,117973,1
8899,42085,89519,118084,118220,117920,118568,267952,19721,118570,0
8900,74728,4151,119062,118991,117895,117905,117906,290919,117908,1
8901,5045,17218,117961,118300,118395,123067,300044,118398,123068,1
8902,17849,18004,117961,117976,118447,119346,302418,270488,119348,1
8903,27082,126165,117961,118225,124380,118530,278014,118331,118532,1
8904,27348,16687,119134,119135,120054,118702,138565,118704,118705,1
8905,41569,71401,91261,118316,118202,118784,124402,290919,118786,1
8906,26841,7434,117961,118300,118514,118259,287351,290919,118261,1
8907,938,71189,117961,118386,120551,118318,168365,118205,118364,1
8908,25993,17835,117961,118102,117878,127700,132894,290919,128231,1
8909,18394,814,118887,118888,123719,118321,117906,290919,118322,1
8910,17308,1146,117961,118300,120318,118321,117906,290919,118322,1
8911,42085,17841,118953,120216,117920,117879,117897,19721,117880,1
8912,26360,6235,117961,118446,118317,118777,279443,118331,118779,1
8913,73815,4853,118290,118888,120126,118396,310589,118467,118175,1
8914,20299,15450,118219,118217,117941,117879,117886,117887,117880,1
8915,13878,13223,117961,118413,118414,118784,281735,19721,118570,1
8916,37139,6751,117961,117969,19666,118777,241030,308574,118779,1
8917,38083,46546,117980,117981,117912,117885,117886,117887,117880,1
8918,43504,4933,117961,118300,118514,307024,118368,118331,118332,1
8919,38482,56227,118212,118237,118008,117879,117879,19721,117880,0
8920,76556,51773,117961,118446,118684,118321,240983,290919,118322,1
8921,81076,44062,117961,117962,118910,118321,290919,290919,118322,0
8922,74355,70186,117961,118052,122938,118784,216282,118398,118892,1
8923,22390,17264,118290,118300,118825,118523,163100,118295,118525,1
8924,13878,14353,5110,117954,117920,118568,281735,19721,118570,1
8925,42502,7069,117961,118386,118933,118777,302830,308574,117908,1
8926,27122,5089,117961,118343,118492,120097,129545,120518,119951,1
8927,32270,4998,117961,118343,121961,307024,311622,118331,118332,1
8928,80440,25630,117961,118343,120291,120497,129545,118424,119998,1
8929,13878,14353,5110,117954,117895,118568,281735,19721,133113,1
8930,73756,8607,119062,118327,118492,118728,301534,118453,118749,1
8931,42085,1140,118212,118726,119076,117879,117897,118424,118425,1
8932,16265,44053,117961,117962,117904,119949,150602,290919,119951,1
8933,3853,24708,117961,118300,118979,307024,199148,117887,118332,1
8934,45974,46612,118752,119070,120995,280788,280788,292795,119082,0
8935,25885,18185,117961,118300,131868,123670,269394,118960,120619,1
8936,25734,44022,117961,118300,120126,119949,133686,290919,120173,1
8937,89172,49353,117961,117962,118910,118321,117906,290919,118322,1
8938,31839,58458,117916,118011,118821,118685,306399,19721,118639,1
8939,20364,4952,117961,118343,120126,120497,133686,118424,123617,1
8940,33111,30527,117961,118225,120551,119928,127692,118331,119929,1
8941,75078,41782,117961,118386,118635,118530,310608,308574,118525,1
8942,1969,49096,117961,159716,118360,120952,148676,118453,120954,1
8943,80699,4638,117961,118343,119987,118321,117906,290919,118322,1
8944,25570,1840,117961,118343,118514,118321,290919,290919,118322,1
8945,28794,4549,117961,118225,120050,118321,117906,290919,118322,1
8946,13878,50281,118079,118080,117878,117885,118177,117887,117888,1
8947,2824,2078,118095,118096,118008,118568,136473,19721,118570,1
8948,6921,57104,122532,119692,121014,122967,281292,119695,122969,1
8949,15938,4945,117961,118327,118360,118641,171056,118504,118644,1
8950,44903,49425,117961,118300,119598,119433,133686,118424,119435,1
8951,33642,3486,126918,119135,118053,117879,159415,270488,118046,1
8952,16018,3722,117961,118300,120059,121469,130134,118453,121471,1
8953,114236,14789,117961,118327,123494,117905,117906,290919,117908,1
8954,75078,18236,117961,118052,120304,119004,230830,249618,119951,1
8955,79121,3116,117961,118300,147589,118054,118054,117887,118055,1
8956,42480,7001,117961,118327,118783,120690,132108,290919,120692,1
8957,41594,8686,117961,118446,119064,117905,117906,290919,117908,1
8958,18418,3116,117961,118300,147589,118912,309291,118424,118914,1
8959,1020,25612,118315,118991,119064,307024,311622,118331,118332,1
8960,30570,4511,117961,118225,119968,117905,117906,290919,117908,1
8961,73104,311696,117902,117903,118507,120990,120991,118398,120992,1
8962,25328,49714,121785,121786,171098,118702,130707,308574,118705,1
8963,42873,8453,117961,118343,125884,307024,311622,118331,118332,1
8964,972,818,117961,118225,124725,120344,306404,290919,119851,1
8965,35952,8242,118090,117962,118403,118811,310825,19793,119900,1
8966,80574,16971,117961,118343,119496,119976,310589,120518,119978,1
8967,76873,4533,117961,118343,118821,118321,117906,290919,118322,1
8968,38719,50570,118023,118080,117895,117885,117955,117887,117888,1
8969,80446,17789,117961,117962,118933,118321,117906,290919,118322,1
8970,22419,7072,117961,117962,118352,118321,117906,290919,118322,1
