gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.354,0.025,18.295,594.748,0.0,0.0,10.003,3.173,16.607
Male,Saudi,39,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,38.491,8.954,17.158,926.464,0.0,0.0,15.095,3.903,17.07
Male,Saudi,30,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.814,4.301,14.842,591.599,0.001,0.2,14.096,3.461,19.971
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.82,1.2,11.652,317.362,0.001,0.0,12.288,3.294,17.247
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,23.463,0.063,13.033,280.863,0.001,0.0,15.296,3.184,15.304
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,4,On Site,Travels rarely,23.304,2.579,33.869,1477.149,0.0,0.2,10.003,3.027,16.737
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.712,3.611,15.466,857.671,0.0,0.0,9.88,4.041,13.823
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,18.133,2.72,11.102,177.376,0.0,0.2,14.631,3.018,14.359
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,37.889,2.756,11.54,389.799,0.0,0.049,10.946,3.265,16.548
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.748,1.877,11.51,317.81,0.002,0.06,13.531,3.083,16.655
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,21.615,0.069,15.748,403.43,0.0,0.049,8.169,3.242,16.95
Male,Saudi,24,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,22.929,2.696,17.45,312.604,0.001,0.199,15.669,3.617,14.527
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,37.691,5.054,16.269,770.798,0.0,0.0,8.854,3.075,19.769
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.094,3.002,15.412,933.789,0.0,0.2,8.41,3.234,15.634
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.571,2.236,17.994,936.15,0.0,0.2,10.466,3.135,16.91
Male,Saudi,40,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.173,5.85,15.924,953.633,0.0,0.018,12.271,2.974,13.765
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,40.295,0.069,10.233,410.889,0.0,0.199,9.348,3.436,15.01
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Media,4,On Site,Travels rarely,40.405,5.53,35.654,5685.741,0.0,0.0,11.01,3.935,17.304
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.021,0.078,15.511,352.285,0.001,0.0,13.014,3.687,17.096
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.591,2.708,17.72,612.895,0.0,0.0,15.376,2.961,19.3
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.018,5.078,17.461,838.723,0.0,0.2,14.606,3.335,18.316
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.307,8.984,16.284,790.49,0.001,0.2,14.554,3.109,20.782
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,22.22,2.852,11.726,240.139,0.0,0.0,9.908,3.888,16.379
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.176,3.29,13.941,411.056,0.0,0.2,12.611,3.389,13.602
Male,Saudi,32,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.375,2.411,13.069,373.665,0.0,0.0,8.903,3.242,17.453
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.164,4.708,14.522,754.861,0.0,0.06,12.465,3.922,14.422
Male,Saudi,36,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.492,0.029,12.897,282.681,0.0,0.2,12.686,4.43,14.256
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,19.214,1.528,9.016,50.0,0.0,0.0,14.949,3.032,22.787
Male,Saudi,38,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.024,0.668,8.837,319.088,0.0,0.0,13.7,3.574,14.751
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,16.304,2.508,17.548,442.944,0.0,0.046,15.411,2.982,15.814
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,3,On Site,Travels rarely,18.961,3.165,33.958,2718.425,0.001,0.0,12.099,3.068,18.29
Male,Saudi,25,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1,On Site,Travels rarely,40.259,6.759,11.258,392.192,0.002,0.028,16.11,2.831,14.291
Male,Saudi,23,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,15.26,2.508,14.156,166.999,0.002,0.052,10.615,3.187,12.718
Male,Saudi,34,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.453,2.799,13.711,722.184,0.0,0.0,14.269,3.857,14.498
Male,Saudi,24,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.902,3.607,13.316,436.855,0.0,0.026,10.479,4.155,17.776
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.802,1.285,15.817,597.739,0.0,0.034,11.714,3.621,17.664
Male,Saudi,26,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.991,5.064,12.869,524.621,0.001,0.2,8.412,3.706,15.901
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,20.685,0.051,11.774,358.44,0.002,0.199,12.117,3.045,14.197
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,22.901,2.956,17.031,520.121,0.0,0.198,17.471,3.762,17.71
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,38.288,7.714,13.576,652.099,0.0,0.05,13.137,3.125,14.861
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.804,0.03,12.616,417.765,0.003,0.0,11.19,2.975,12.801
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,17.908,0.05,16.635,257.384,0.002,0.2,13.632,3.171,16.745
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,40.179,4.16,20.684,707.513,0.001,0.0,18.261,3.193,15.002
Male,Saudi,27,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.137,4.307,13.293,404.454,0.0,0.199,11.705,3.053,17.235
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.121,0.033,17.539,784.248,0.0,0.0,11.897,3.203,15.589
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.477,7.966,8.587,262.549,0.0,0.2,13.36,3.124,17.159
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.284,6.759,18.774,756.097,0.0,0.031,11.1,3.746,12.305
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.659,5.951,12.319,608.225,0.001,0.0,14.216,3.174,16.048
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.293,1.293,14.557,854.495,0.0,0.047,9.472,3.331,16.264
Male,Saudi,38,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.559,2.651,11.949,543.412,0.0,0.0,12.196,3.846,15.338
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,38.836,2.171,22.606,1214.215,0.0,0.0,11.559,3.42,18.034
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,1,On Site,Travels rarely,40.229,0.046,15.601,914.398,0.0,0.054,12.532,3.079,21.738
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,19.429,0.011,19.698,396.992,0.0,0.0,8.645,3.023,15.098
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.013,5.36,16.482,861.739,0.001,0.2,11.941,3.463,16.779
Male,Saudi,32,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,19.154,0.0,12.408,450.403,0.001,0.045,13.2,3.959,15.707
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,22.349,0.0,22.081,937.47,0.0,0.0,12.555,2.881,13.575
Male,Saudi,22,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,16.698,2.455,13.895,238.032,0.0,0.2,14.545,3.05,20.429
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.6,2.28,14.284,551.412,0.001,0.0,14.137,4.02,17.758
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,25.582,1.155,12.866,757.961,0.003,0.0,16.91,3.699,16.078
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,3,On Site,Travels rarely,21.397,0.97,31.53,834.092,0.0,0.028,12.304,2.943,15.502
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,5,On Site,Travels rarely,13.434,0.0,16.962,360.482,0.002,0.2,12.284,3.146,18.309
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,2,On Site,Travels rarely,15.735,0.0,32.878,2695.079,0.001,0.058,11.205,4.096,15.642
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,37.638,3.538,14.67,385.303,0.001,0.0,9.998,3.108,14.662
Male,Saudi,32,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.088,4.595,13.398,584.756,0.0,0.0,11.821,3.553,16.759
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.832,2.618,13.307,444.935,0.0,0.0,11.315,3.529,13.087
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,19.553,2.382,15.069,381.129,0.0,0.2,11.998,3.543,12.301
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.438,7.87,10.097,455.41,0.0,0.031,14.317,2.99,18.808
Male,Saudi,36,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Media,3,On Site,Travels rarely,40.158,0.69,46.875,14261.867,0.0,0.0,13.536,4.464,14.924
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.716,5.393,11.181,348.157,0.001,0.2,14.342,3.196,14.462
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,4,On Site,Travels rarely,40.483,0.068,27.758,1462.037,0.0,0.0,13.329,3.209,15.768
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,39.281,0.857,20.24,934.62,0.0,0.0,13.907,3.149,14.733
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,22.03,1.545,18.33,326.135,0.003,0.077,14.364,3.782,17.347
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,2,On Site,Travels rarely,13.461,0.007,21.55,420.472,0.0,0.028,12.526,4.295,16.602
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.176,2.479,17.189,783.19,0.0,0.0,8.583,3.681,21.049
Male,Saudi,21,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.357,10.308,13.988,702.335,0.0,0.024,16.903,3.951,17.589
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.533,2.776,14.301,535.143,0.0,0.029,13.305,3.555,14.592
Male,Saudi,28,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.922,7.403,12.486,381.329,0.0,0.049,15.026,2.91,14.932
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.983,6.762,17.747,678.292,0.001,0.0,15.008,3.295,19.04
Male,Saudi,32,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.91,0.004,8.994,460.94,0.0,0.199,10.617,3.024,13.49
Male,Saudi,18,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.181,7.586,14.321,615.763,0.0,0.028,12.245,3.556,14.392
Male,Saudi,37,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,19.692,2.597,11.799,288.5,0.0,0.2,14.21,3.9,16.535
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,4,On Site,Travels rarely,19.286,1.281,18.833,596.555,0.001,0.06,13.748,3.293,15.96
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.509,0.24,15.02,303.532,0.001,0.0,10.759,2.974,17.082
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.434,12.159,17.309,940.278,0.004,0.199,13.295,3.318,18.918
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.809,2.473,15.36,623.503,0.0,0.064,11.579,3.622,12.712
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,17.424,2.646,14.217,609.317,0.0,0.051,10.997,2.967,12.139
Male,Saudi,38,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.541,0.01,13.044,429.337,0.001,0.05,16.188,3.994,14.415
Male,Saudi,32,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.604,10.365,12.296,448.507,0.315,0.2,13.313,3.715,14.842
Male,Saudi,35,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.624,0.02,13.334,712.996,0.0,0.055,13.122,2.987,15.706
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Media,3,On Site,Travels rarely,39.947,2.761,33.045,3415.536,0.002,0.0,11.593,2.902,13.455
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.218,0.295,18.308,527.867,0.0,0.049,12.491,2.827,15.417
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,1,On Site,Travels rarely,40.652,3.766,16.097,905.439,0.0,0.05,9.427,3.614,19.794
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,38.506,10.622,12.587,497.15,0.0,0.0,12.649,2.891,17.791
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.481,0.04,14.411,457.884,0.0,0.027,9.376,3.349,14.226
Male,Saudi,36,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,41.82,4.062,10.14,332.783,0.0,0.035,17.072,2.944,15.881
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,25.143,2.544,19.092,550.946,0.0,0.069,8.472,3.361,17.872
Male,Saudi,35,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,19.884,0.665,13.814,474.553,0.001,0.2,12.968,3.154,15.724
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.632,10.396,15.431,636.845,0.0,0.0,13.046,3.222,15.591
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,17.315,1.311,15.215,301.898,0.001,0.0,12.843,2.723,13.277
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,19.441,3.14,11.226,391.842,0.001,0.0,11.782,3.172,17.634
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.573,2.411,11.508,353.609,0.001,0.0,9.037,3.166,18.519
Male,Saudi,36,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,22.365,0.2,17.301,325.068,0.0,0.199,13.103,3.987,17.077
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,18.237,2.617,15.446,304.723,0.0,0.063,16.264,3.643,19.436
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.451,5.843,12.502,474.818,0.001,0.035,11.964,3.094,15.04
Male,Saudi,33,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.932,9.739,15.437,665.535,0.0,0.0,14.363,2.805,14.13
Male,Saudi,22,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.737,6.076,17.476,441.743,0.001,0.0,14.707,3.039,20.729
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.429,6.199,16.161,830.752,0.001,0.0,14.485,2.906,18.32
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.246,5.805,11.992,346.131,0.0,0.0,16.956,2.976,16.849
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.426,0.086,13.963,428.093,0.001,0.199,12.55,2.74,17.77
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.851,2.748,17.418,857.715,0.0,0.0,19.201,3.458,16.01
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.416,2.695,14.828,361.288,0.0,0.0,9.265,3.7,15.719
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,39.217,0.959,20.989,848.347,0.003,0.199,12.012,3.267,13.415
Male,Saudi,25,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,39.184,5.281,21.74,887.607,0.0,0.0,13.736,3.135,16.358
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.17,2.856,14.902,289.558,0.002,0.2,11.392,3.323,13.757
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.291,1.267,11.33,325.963,0.0,0.0,14.54,3.05,15.723
Male,Saudi,43,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,40.01,2.513,19.489,905.937,0.001,0.0,15.925,2.77,15.178
Male,Saudi,23,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.404,9.081,17.729,480.634,0.0,0.0,14.839,4.171,19.045
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels rarely,39.38,11.678,20.753,681.4,0.0,0.055,11.166,3.673,18.195
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.803,11.005,15.634,586.694,0.0,0.0,12.153,2.97,12.62
Male,Saudi,28,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,24.003,2.287,13.104,440.787,0.002,0.0,13.901,3.008,15.342
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,16.116,1.455,21.345,278.382,0.002,0.052,13.297,3.63,17.311
Male,Saudi,35,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.056,3.041,14.997,406.744,0.001,0.056,16.081,2.916,15.458
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,40.43,7.103,12.12,574.658,0.0,0.2,12.611,3.515,16.137
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,16.632,1.294,20.107,502.026,0.0,0.0,12.638,4.397,13.764
Male,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,18.441,2.855,21.294,310.719,0.002,0.0,9.173,3.102,18.929
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,4,On Site,Travels rarely,22.168,0.036,23.747,1219.598,0.002,0.086,14.008,2.911,15.781
Male,Saudi,27,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.358,8.089,13.304,612.223,0.0,0.0,11.39,2.891,16.784
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,22.422,0.032,16.131,224.287,0.0,0.0,13.146,2.81,16.367
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.66,3.658,16.755,557.53,0.0,0.052,13.081,4.147,13.058
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.134,3.708,11.769,357.94,0.002,0.014,10.286,3.007,19.165
Male,Saudi,26,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.294,3.687,13.717,695.875,0.0,0.029,14.204,3.294,20.548
Male,Saudi,32,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.557,0.0,15.44,491.423,0.002,0.2,15.869,2.964,16.036
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.928,5.126,16.432,525.545,0.0,0.199,14.636,3.22,19.275
Male,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Media,3,On Site,Travels rarely,17.612,0.07,23.361,1188.718,0.0,0.0,15.167,2.894,20.424
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.679,0.91,12.023,404.767,0.0,0.048,13.907,3.516,17.676
Male,Saudi,33,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.137,3.979,9.434,387.389,0.001,0.0,13.864,2.913,17.042
Male,Saudi,18,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,20.257,0.074,11.931,167.902,0.0,0.032,13.16,3.056,19.103
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.286,4.112,19.932,870.346,0.0,0.049,14.437,3.719,15.257
