,RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
857,74355,14829,117902,118052,119742,117905,117906,290919,117908,1
858,25287,19839,117961,118300,123201,118321,117906,290919,118322,1
859,77324,8008,118555,118178,118320,117905,117906,290919,118322,1
860,79121,858,117961,118327,118529,122129,305057,119221,122131,1
861,36285,23136,117961,118052,119742,118321,117906,290919,118322,1
862,15908,1725,117902,117903,118507,120990,118368,118398,120992,1
863,39981,2837,118887,118888,118631,120344,303717,118424,120346,0
864,36267,1988,117961,118446,16232,118890,311441,4673,118644,1
865,45610,25768,118006,118007,118008,117879,117897,19721,117880,1
866,29697,15398,122880,120884,118378,130060,130061,119784,130062,1
867,41594,50043,117961,118343,127155,120690,174445,270488,122862,1
868,74627,215806,118315,118596,118042,118422,121315,290919,118425,1
869,35395,7434,117961,118026,118437,118321,117906,290919,118322,1
870,39888,15421,117961,117962,118970,118890,4673,118424,118892,1
871,5045,7265,117961,118463,119598,120773,123148,118960,120774,1
872,105792,51096,119596,121013,124266,118728,303717,118295,118730,1
873,28528,17002,5110,117954,117895,117899,117897,19721,117900,1
874,3853,783,117961,118413,119181,128230,302830,4673,128231,1
875,14818,27214,117961,118386,118733,118685,279443,308574,118687,1
876,20897,54248,117961,118343,120318,118641,306399,118643,118425,1
877,931,6252,117961,118300,120312,124419,157234,118424,124421,1
878,25749,36958,118169,118170,118171,179731,288579,117887,118943,1
879,35528,69226,91261,118026,118202,119962,188371,118205,119964,1
880,38707,120114,118725,118743,119076,118422,117897,118424,118425,1
881,17308,30527,117961,118300,120291,120313,128079,118331,119851,1
882,75078,15422,117961,117969,122392,130479,160695,292795,130481,1
883,16034,22800,117961,122974,121716,120611,136293,249618,120613,1
884,77996,8433,117961,118327,118929,118259,117906,290919,118261,1
885,39262,16664,117961,118386,118896,120773,310589,118331,120774,1
886,16767,6879,117902,118225,120041,119093,121698,119095,119096,1
887,75443,17612,118887,118300,118979,120006,255097,118424,120008,1
888,34924,25329,117961,120846,123173,124537,134885,119221,124539,1
889,23194,7539,117961,118343,119993,118321,117906,290919,118322,1
890,75078,41760,117961,118327,123757,117905,117906,290919,117908,1
891,42388,25318,117961,118011,120663,118568,278014,19721,118532,1
892,45378,13874,117961,118446,120317,118321,117906,290919,118322,1
893,14570,14674,11146,117979,117920,118568,149467,292795,118570,1
894,25559,5899,117961,118327,120318,118641,240982,118643,118644,1
895,4675,3868,117961,118225,120551,117905,117906,290919,117908,1
896,23964,3755,117961,118343,118395,118890,125128,118398,118892,1
897,42612,7424,5110,117954,118063,128197,306530,118870,136117,1
898,39883,3041,117961,118052,118053,118636,121809,118638,118639,1
899,80498,782,117961,118413,127522,130606,117906,290919,117908,1
900,79092,16641,117929,118011,118599,179731,162809,117887,117973,1
901,38800,185,119134,119921,118597,118172,307041,308574,117908,1
902,35068,15615,117902,118041,118556,280788,280788,292795,119082,1
903,17825,2327,117961,118300,118821,122849,122849,119095,122850,1
904,39393,27211,117961,117969,19666,118396,236551,118331,118399,1
905,971,51243,117961,118327,119598,120344,138290,118331,120346,1
906,15024,1840,117961,118343,118514,118685,117906,308574,118687,1
907,42681,12261,118079,118107,117878,117879,117913,19721,117880,1
908,45538,46476,117902,117903,117904,117905,117906,290919,117908,1
909,37384,87910,91261,119091,118957,118278,118260,290919,118279,1
910,32236,743,117961,118300,121747,118321,117906,290919,118322,1
911,46048,2270,117961,118413,277693,118777,279443,308574,118779,1
912,16232,79366,117961,118300,120559,118641,150376,290919,118786,1
913,39368,14811,117961,118327,118320,117905,117906,290919,117908,1
914,4675,3005,117961,118413,118481,118784,117906,290919,118786,1
915,79628,7398,117961,118300,118202,118321,117906,290919,118322,1
916,42977,17253,117961,118052,120398,120344,310997,118424,120346,1
917,23921,2908,117961,118291,119598,120344,202649,118424,118914,1
918,79965,2594,117961,118300,123472,118321,117906,290919,118322,1
919,31441,158757,120342,120343,118395,118396,266864,118398,118399,1
920,39326,15504,117961,118386,123656,118321,117906,290919,118322,1
921,32270,93440,117910,117911,117941,117879,117913,19721,117888,1
922,40997,2299,117961,117962,119223,123737,131844,118960,123738,1
923,972,50015,117961,118343,118979,120344,185973,118424,120519,1
924,4675,17598,117961,118225,118403,119192,149249,119184,119589,1
925,73756,4903,117961,118291,149210,118293,118294,118295,118296,1
926,3658,7525,117961,118300,120551,118784,124402,290919,118786,1
927,79021,7822,117961,118327,118529,132692,174445,121916,122131,1
928,43431,16850,118163,118225,119092,120056,128585,118474,120003,1
929,32270,8709,117961,118300,123719,118054,118054,117887,118055,1
930,31825,86285,117961,117962,118791,122022,131110,19793,123084,1
931,25231,59765,117961,118888,124656,118912,309291,118424,118914,1
932,23497,3767,118887,118888,118360,118777,279443,308574,118779,0
933,5390,70128,117961,118596,19772,118777,240983,290919,118836,1
934,23921,4576,117961,118300,118378,120690,117906,118762,120954,1
935,42594,16850,117961,118225,119136,120789,120002,118474,120058,1
936,23096,36144,117961,118413,123125,118685,126297,308574,118687,1
937,17308,3509,118752,119070,118042,118043,118043,270488,118046,1
938,42228,18046,117961,118386,118746,118685,117906,118453,120692,1
939,18418,2260,117961,118343,123749,120497,236735,118638,118644,1
940,3853,50963,117961,118316,120666,118777,279443,308574,118779,1
941,1969,55636,117975,118150,131868,118568,139264,119184,128095,1
942,38468,93440,117975,117952,117884,117885,117913,117887,117888,1
943,6977,7411,117961,118052,118450,118747,130134,118638,118749,1
944,3853,74831,117961,118327,118391,120702,132069,290919,120704,1
945,25305,24973,91261,118026,118229,273308,120072,249618,118232,1
946,18381,48956,117961,119256,120356,117985,118368,117887,118030,1
947,25274,2498,118169,118052,118575,117905,125711,290919,117948,0
948,4675,49110,117961,118413,118481,123191,123191,290919,127783,1
949,7543,6199,117961,118386,120370,118321,117906,290919,118322,1
950,391,14643,118006,118743,117941,117885,117886,117887,117888,1
951,3716,770,117961,118343,119181,118451,123881,118643,118454,1
952,20299,17326,117961,118386,117970,133306,123713,117887,117973,1
953,38605,16972,117961,118327,121961,118523,310608,118331,118539,1
954,41576,17728,117961,119256,119986,117896,168365,118205,118319,1
955,4675,174960,118658,125100,118856,118784,159717,290919,119194,1
956,6977,6200,117961,118225,120663,118321,117906,290919,118322,1
957,31842,87977,117893,117911,117884,118568,122535,19721,118570,1
958,79623,7551,117961,118052,119181,118321,117906,290919,118786,1
959,44801,4549,117961,118225,120050,118321,117906,290919,118705,1
960,44655,53176,117961,118026,119507,123045,131844,120518,122552,1
961,84031,54684,117961,117962,118992,118784,137802,308574,118687,1
962,42031,7935,117961,118225,118403,307024,127527,290919,118322,1
963,73127,17713,117961,118225,122273,118396,240983,290919,118399,1
964,37260,19286,118003,118225,120304,118422,310608,118638,118639,1
965,16172,26291,117961,118225,118403,118685,117906,290919,118322,1
966,5173,814,118887,118888,142493,118321,120319,290919,118914,1
967,972,25687,117961,118213,119598,118924,127160,118667,123068,1
968,34924,50952,117961,118327,120383,118321,240983,290919,118322,1
969,40531,3486,118752,118954,118042,118568,132124,19721,118565,1
970,1020,7547,117961,118225,118933,118321,281735,290919,117908,1
971,25993,56058,118212,118343,118458,118811,309123,118424,118914,1
972,3853,17759,117961,118413,122007,118685,118536,308574,118687,1
973,25236,3113,117961,118343,118810,118321,240983,290919,119435,0
974,18418,16673,119691,118888,121108,120006,311746,118424,120008,1
975,4675,1443,117961,118446,118437,117905,117906,290919,117908,1
976,34102,6857,117910,117911,117912,118568,198040,19721,118570,1
977,74883,15902,117961,118225,120398,119192,135136,119095,118836,1
978,32642,51791,117961,119256,118623,118995,286106,292795,118997,1
979,23921,5143,117961,118343,123125,119849,244844,118424,119851,1
980,74001,8115,117975,118091,117941,117885,117913,19721,117888,1
981,4675,866,117961,118327,120383,117905,132668,290919,118055,1
982,40062,13121,118582,119179,117895,117899,117899,117887,117898,1
983,36339,23345,117961,119281,117945,122060,130360,290919,122062,1
984,80524,86,117961,118446,16232,118321,117906,290919,118322,1
985,19752,70062,117961,118386,118746,117905,117906,290919,117908,1
986,20897,74910,117961,118343,118522,118318,168365,118205,118319,1
987,3853,5730,117961,118446,120722,120516,123107,118762,120519,1
988,80503,2409,117961,117962,118409,127782,161806,290919,119951,1
989,39883,95428,91261,117954,118202,118321,117906,290919,117908,1
990,33642,50616,117989,117990,117884,118568,292195,19721,118570,1
991,1020,111936,117961,118300,120318,117905,117906,290919,117908,1
992,15064,51318,117961,118300,120283,118054,118321,117887,118055,1
993,44216,4620,117961,118300,119195,117905,120721,290919,118261,1
994,2408,30519,117961,117962,122215,127782,160080,290919,127783,1
995,15369,27576,117961,118300,119019,119849,311057,118638,119851,1
996,44641,21863,117961,118386,123606,123067,125128,118398,118399,1
997,7543,17789,117961,118052,119986,118321,117906,290919,118261,1
998,30570,71189,117961,118386,128823,118318,168365,118205,118319,1
999,18382,16816,117961,118300,120559,120647,256168,118398,120649,1
1000,44900,55163,118752,118753,118754,280788,280788,292795,119082,1
1001,967,57538,124034,121006,117945,117946,142221,292795,117948,1
1002,33249,4308,117961,118343,118833,118054,137362,117887,118055,1
1003,16037,18096,118169,118170,118623,280788,193644,292795,119082,0
1004,35042,671,117961,117962,118352,118321,240983,290919,118322,1
1005,16174,3224,117961,118007,120677,120344,297566,118643,122552,1
1006,33063,5325,118212,118300,118597,118834,157370,118398,118865,1
1007,917,5504,117961,118300,123144,123067,269406,118398,123068,1
1008,39631,1409,117961,118343,118404,119849,128747,118638,120814,1
1009,43876,69206,118079,118080,117878,117879,118177,19721,117880,1
1010,31193,7426,117961,118386,118933,118784,120324,118762,118786,1
1011,3069,3113,117961,118343,118660,118841,128747,118424,119435,1
1012,25225,86387,117961,118327,118933,118784,117906,290919,118322,0
1013,36997,52007,117961,117962,117878,179731,118368,117887,117973,1
1014,78868,17728,117961,118446,119986,118396,269406,118398,118319,0
1015,79178,222415,91261,118026,120559,120812,129761,118638,120814,1
1016,79487,7576,117961,118052,120539,117905,117906,290919,117908,1
1017,23921,3843,117961,118343,120347,119433,237727,118424,119435,1
1018,41758,59347,117961,118316,118317,117905,117906,118205,117908,1
1019,75476,17694,117961,118386,119195,117905,117906,290919,117908,1
1020,117777,1483,117961,117962,118840,118841,118842,118643,118843,1
1021,79092,56199,117961,118052,120370,118321,117906,290919,118322,0
1022,80689,17759,117961,118386,118514,118777,279443,290919,118322,1
1023,716,4274,117961,117936,118933,118747,129558,118453,120954,1
1024,45444,1614,117961,118327,118507,120812,185973,118398,121529,1
1025,75078,3152,117961,118413,118395,119351,162182,290919,118399,1
1026,25231,1719,117961,118327,118507,118890,138290,118398,118892,1
1027,19942,15791,117961,118446,120694,118777,279443,308574,118779,1
1028,25677,50736,117961,118300,118706,118054,168365,117887,118319,1
1029,34924,3949,117961,118327,118320,118636,310589,308574,118322,1
1030,44729,70169,117961,118091,118635,118318,238714,117887,117888,1
1031,80237,4341,117961,118300,118957,118321,117906,290919,118322,0
1032,31969,4031,117961,118225,119968,117905,118448,290919,118322,1
1033,77181,6082,118602,118386,118529,118054,121350,117887,117888,1
1034,59760,4375,117961,118343,121108,120344,311746,118424,119745,1
1035,14570,17860,117961,118386,19772,122022,139169,119184,120035,1
1036,6016,5636,117961,118413,120526,118784,124402,290919,118786,1
1037,39958,4642,117961,118225,120663,117905,117906,290919,118322,1
1038,25681,4106,119062,119091,122012,179731,130134,117887,117973,1
1039,6977,5456,117961,118225,118403,118777,118448,308574,118687,1
1040,19975,16974,117961,118300,119195,117905,117906,290919,118322,1
1041,967,1531,117929,118052,120304,119192,300603,118398,118705,1
1042,18072,15473,117961,118300,117945,123067,300044,118398,119082,1
1043,75901,5228,119596,119597,168533,120789,301124,118424,120791,1
1044,42085,5244,117961,118343,118514,118321,240983,290919,118322,1
1045,25993,21254,117932,117933,117878,118568,120877,19721,118570,1
1046,37383,4659,117961,118225,120663,117905,234813,290919,118322,1
1047,6094,1816,117961,118327,122007,120690,127922,290919,120692,1
1048,115980,5201,117961,118343,121961,307024,133686,118295,119929,1
1049,75078,28266,117961,118343,119214,123648,215180,124487,131254,1
1050,42768,718,117961,118300,119181,118259,126363,290919,117908,1
1051,17308,72287,126918,126919,118042,118043,146409,270488,117948,1
1052,27124,2781,117961,118327,118783,118321,130134,290919,118322,1
1053,15665,6119,117961,118300,119924,118321,117906,290919,118322,1
1054,38655,3622,117961,118300,118403,118834,223125,118424,118836,1
1055,34832,2074,117961,145248,118378,118054,118443,117887,118055,1
1056,40302,1475,119062,119091,118450,121372,148801,119184,121374,1
1057,26382,17733,117961,118300,119984,120647,311441,118398,120649,0
1058,34215,154585,117961,118225,121979,118321,240983,290919,118322,1
1059,73756,17561,117902,118026,117945,118274,190841,270488,118046,0
1060,954,4055,117961,118300,120722,118054,118362,118363,118364,1
1061,75078,58466,118315,118603,118042,118568,118568,290919,118570,0
1062,23194,1806,117961,118413,122007,117905,240983,290919,117908,1
1063,16232,6957,117961,118300,147589,118912,309291,118638,118914,1
1064,16524,4130,117961,118300,118514,117905,117906,290919,117908,1
1065,78766,56591,118079,118080,117878,117879,118177,19721,117880,1
1066,38119,13278,118219,118220,117884,117885,117886,117887,117888,1
1067,6977,1541,117961,118300,119824,121122,123174,118612,121471,1
1068,6977,7578,117961,118343,120722,118321,117906,290919,118322,1
1069,35376,6225,117961,118327,118437,117905,117906,290919,117908,1
1070,80850,15982,117961,118413,123125,118685,120316,308574,118687,1
1071,81350,6046,117961,118343,120526,117905,240983,290919,117908,1
1072,20270,2594,117961,118300,121951,117905,240983,290919,118322,1
1073,32270,1467,117961,118343,118833,118834,127160,118424,118836,1
1074,78909,3053,117961,118225,120663,118641,306399,118638,118644,1
1075,2642,13876,117961,118413,118514,118784,240983,290919,118786,0
1076,75078,3724,117961,118052,120671,118636,139343,118638,119851,1
1077,19752,44062,117961,118052,118881,118784,117906,290919,118322,1
1078,26986,1043,120140,120141,118821,124886,118842,118643,118843,1
1079,36463,3437,117961,118300,118042,118043,139383,270488,118046,0
1080,25231,2837,118887,118888,118631,118422,138565,118295,118425,1
1081,972,4821,117961,118343,118458,258434,303717,118424,258436,1
1082,42380,2109,117876,117877,120694,124886,205741,118643,124888,1
1083,43387,30527,117961,118300,120551,120690,127906,118424,120359,1
1084,34982,1540,117961,117962,123125,121469,300136,118424,122069,1
1085,35973,1398,117961,118327,118437,117905,240983,290919,117908,1
1086,32270,7524,117961,118343,119598,118636,227378,118638,118639,1
1087,34305,22361,118742,119403,117920,127389,127390,19721,128095,1
1088,79092,2890,119301,119302,119303,119928,298285,118295,120315,1
1089,33329,1012,117961,118225,120663,117905,240983,290919,117908,1
1090,73536,49655,117961,118446,122550,122551,117906,118762,122552,1
1091,20226,4838,117961,118343,119598,118834,133686,118424,118836,1
1092,20222,7804,118256,117981,118623,118995,136340,292795,118997,1
1093,80042,18686,117961,118225,123844,122022,118959,290919,120774,1
1094,29113,28163,118315,118316,120361,118321,162214,290919,118322,1
1095,78126,70243,117961,118386,118746,118747,125738,118453,119325,1
1096,80455,19830,119062,119091,123125,118784,121556,290919,118786,1
1097,41328,3872,117961,118386,118514,118321,117906,290919,118322,0
1098,15805,18213,117961,118386,118692,118451,200947,118453,118454,1
1099,33111,3000,117961,118225,120551,117905,117906,290919,118322,1
1100,75329,53010,118752,119070,118042,118563,171750,270488,118565,1
1101,16639,5701,117961,118300,118821,118912,309291,118638,118639,1
1102,35376,8415,117961,118085,117884,117885,117906,117887,117888,1
1103,16191,51342,117961,118300,120383,118826,301534,118424,118828,1
1104,20747,21000,117916,117917,117920,145648,123191,119788,163313,1
1105,32270,51318,117961,118327,119954,118368,278014,118331,118525,1
1106,20222,18096,118256,118257,118623,259173,193644,292795,118332,0
1107,72048,8563,117961,118300,118783,118321,117906,290919,118322,1
1108,74044,50015,117961,118343,118856,118361,306088,118453,118399,1
1109,30574,2109,118315,118220,120694,124886,215880,118643,124888,1
1110,34056,70062,117961,118386,118746,117905,130134,118331,118454,0
1111,32270,1467,118163,118343,118833,120789,127160,118424,120791,1
1112,27082,4642,117961,118225,120551,118685,279443,308574,118687,1
1113,74310,49626,117961,118300,127168,117905,240983,290919,117908,1
1114,34591,49423,117961,118343,120026,130479,166638,119784,119096,1
1115,17308,4274,117961,118343,118301,120497,183734,118424,120593,1
1116,44643,13441,117961,118225,122870,118207,279443,270488,118209,1
1117,42636,60097,117961,119256,121961,122269,122270,118424,126685,1
1118,31468,6199,117961,118225,120663,118321,117906,290919,118322,1
1119,45300,4904,117961,118386,125016,118685,178199,117887,118687,1
1120,45509,185,119134,119135,118575,118172,307446,249618,118175,1
1121,32542,4567,117961,118300,118514,119962,168365,118205,119964,1
1122,28149,3838,117961,118343,119987,118995,132799,308574,120173,1
1123,39488,239,117961,118225,118403,117905,117906,290919,117908,1
1124,15064,16602,117961,118327,118507,117905,117906,117887,118055,1
1125,77996,5432,117961,118327,118514,118259,117906,290919,118261,1
1126,20299,11529,117929,117940,117920,117879,117897,19721,117880,1
1127,57869,2014,117961,117962,118501,118368,118503,117887,118055,1
1128,42093,15889,117961,120141,120694,118685,120316,118453,118749,0
1129,82249,16922,117961,117962,118501,118502,130777,118504,117908,1
1130,33148,7344,117961,118343,128935,120647,129274,120518,120359,1
1131,42710,7369,117961,118052,118746,117905,117906,290919,117948,0
1132,78399,3951,117961,118327,122007,120560,304465,118643,120519,1
1133,15715,144199,119062,118753,118623,118451,125168,290919,118570,1
1134,5893,59312,118595,118442,118378,118054,118054,117887,118055,1
1135,37260,275544,117876,117877,117878,118568,173457,19721,117900,1
1136,676,49696,117961,117962,121639,118777,253787,290919,118786,1
1137,3130,7084,117961,118386,121883,118318,168365,118205,118319,1
1138,39473,7490,118349,118350,122672,130857,125539,292795,130858,1
1139,42093,4175,117961,118343,119598,120497,133686,118424,120346,1
1140,38468,127738,117993,118225,117895,118451,151171,118131,118454,1
1141,28149,8059,117961,118386,118692,118321,117906,290919,118319,1
1142,77659,78332,117983,117984,117878,117879,117897,19721,117880,1
1143,80101,8155,117902,117903,120428,117905,117906,290919,117908,1
1144,82303,2536,117961,118257,117945,118321,119168,292795,118322,1
1145,3853,2225,117961,117962,118501,120516,123107,120518,120519,1
1146,42006,60097,118212,118213,121014,122645,208559,119695,126087,1
1147,80660,3230,117961,118386,121961,120348,249620,118295,120350,1
1148,15365,6699,117961,118343,119993,117905,117906,290919,120774,1
1149,23964,34935,117902,118041,121694,126085,179826,119788,130481,1
1150,45183,17549,117961,118446,120317,120690,136365,290919,120692,1
1151,20897,14855,117961,118300,123719,118530,153802,118453,118454,1
1152,78110,2068,117980,117962,126930,119587,174308,118704,118570,1
1153,78112,82044,118106,118150,117895,117879,117886,19721,117880,1
1154,80143,1409,117961,118300,120722,118321,117906,290919,118786,1
1155,16004,32457,117961,118327,118391,118321,118448,290919,118322,1
1156,75941,7490,117961,118350,122672,126138,126139,118870,126140,1
1157,31299,6957,117961,118888,125821,120006,303717,118424,118914,1
1158,41618,1930,117961,118052,120304,120418,257510,3130,119353,1
1159,23921,4551,117961,118343,118833,120344,303717,118424,120346,1
1160,80555,1412,117902,117952,118810,118451,118959,118960,118454,1
1161,6977,249,117961,118327,118501,118321,117906,290919,118322,1
1162,17308,311198,117961,118327,125857,121143,126297,308574,121145,1
1163,19310,20138,5110,117954,117895,117879,117897,19721,117900,1
1164,43207,17465,91261,118026,118202,118278,118260,290919,118279,1
1165,28294,6454,117961,118343,118856,118321,117906,290919,118322,1
1166,74995,27214,117961,118386,118733,118685,279443,308574,118687,1
1167,39393,5242,117961,118225,119136,119928,206347,118424,120315,1
1168,33146,14758,117961,118225,119598,119928,256168,118638,120634,1
1169,79299,3558,117887,117944,118042,118043,118043,270488,118046,1
1170,1020,46299,117961,118327,118507,118863,118503,118504,118865,1
1171,31713,88570,117961,118413,120526,118321,279443,290919,118687,1
1172,4675,2649,117961,118413,120624,118784,152747,290919,118786,1
1173,34817,13812,117916,118225,117920,120132,124314,19721,120692,1
1174,4675,4478,117961,118386,118856,117905,180083,290919,117908,1
1175,25993,21254,117932,117933,117878,118568,120877,19721,118570,1
1176,14960,22363,118084,118085,117941,117879,117886,19721,117880,1
1177,78405,2705,118582,118580,117884,117879,117913,292795,117948,0
1178,8504,6481,117961,118343,123454,118321,197093,290919,118322,1
1179,42441,18213,117961,118386,118825,118459,200947,118453,118461,1
1180,25993,5968,117961,118446,16232,119962,138419,118424,120419,1
1181,78185,2541,117961,118386,118856,117905,240983,290919,117908,1
1182,20332,7265,117961,118343,124725,118784,118448,290919,118322,1
1183,23965,7553,117961,118300,118395,118396,300044,290919,118425,1
1184,38710,59517,117916,118164,117884,117879,117879,19721,117880,1
1185,917,5211,117961,118291,120312,119351,255249,3130,120346,1
1186,41430,7459,5110,117954,122672,118685,125511,308574,118687,1
1187,78972,18686,117961,118386,121961,118321,117906,290919,118322,1
1188,36429,15619,119280,119281,118623,126684,259817,292795,126685,1
1189,22672,5396,117961,117962,122215,120789,123107,118424,120791,1
1190,80782,15781,117961,118300,118395,118890,300044,118398,118892,1
1191,4675,1398,117961,118225,120663,118784,130735,290919,118786,1
1192,31859,20533,118169,118170,117945,118568,125937,292795,118570,1
1193,36976,7807,117961,118327,118518,118207,190710,270488,118209,1
1194,17249,21033,117961,118300,123749,119849,166593,118638,119851,0
1195,36005,33774,118212,118580,117895,117879,117897,19721,117900,1
1196,77943,2594,117961,118300,123901,118784,240983,290919,118786,1
1197,3617,51124,117961,118300,118631,118834,123413,118424,118836,1
1198,3130,25293,117961,118386,125016,117905,240983,290919,117908,1
1199,78855,41759,117961,118463,119945,118321,117906,290919,118322,1
1200,31983,31002,118023,118115,118810,122952,305581,6725,125408,1
1201,33054,3970,117961,118343,120291,118054,118054,117887,118055,1
1202,34808,3464,118573,118574,118042,118043,118043,270488,117908,1
1203,15715,7679,118573,118574,117945,280788,127423,292795,118943,1
1204,36575,4482,118169,118107,118179,118172,129174,117887,117888,1
1205,31686,4533,117961,118343,118700,118784,117906,290919,118786,1
1206,5371,17788,117961,118446,119961,132671,118260,290919,132673,1
1207,74354,3118,117902,118300,120171,120990,309123,118424,120992,1
1208,45185,46830,117929,117940,117941,118568,140630,19721,118570,1
1209,6977,123310,117961,118386,120663,118361,118362,290919,118322,1
1210,4675,34370,118595,23779,5606,179731,130134,118331,118899,1
1211,20222,46616,118256,118257,117945,280788,130913,292795,119082,1
1212,38392,65460,118126,118080,117878,117879,118177,19721,117880,0
1213,15698,3990,117961,117962,118450,118502,123107,119184,119194,1
1214,27755,50675,117983,117984,117878,117879,117879,19721,117880,0
1215,32270,5016,117961,118343,118660,120789,250337,118424,120791,1
1216,28930,22369,118163,118164,117878,119192,145648,118131,119194,1
1217,20299,1276,117902,117903,118450,119192,197098,119184,119531,1
1218,41643,13854,117961,118052,118821,117905,117906,290919,117908,1
1219,80766,770,117961,118225,122215,127782,174445,249618,120099,1
1220,1937,14302,117961,117994,118910,179731,118054,117887,118132,1
1221,43027,2014,117961,117962,118791,118368,129597,117887,118486,1
1222,99989,28163,118315,118316,118514,118321,175154,290919,117908,1
1223,25364,60180,117916,117981,117941,117879,117886,19721,117880,0
1224,971,7578,117961,118343,120722,118784,121873,290919,118786,1
1225,38710,79403,5110,117984,117878,117879,118250,19721,117880,1
1226,89661,2594,117961,117969,120410,128230,302830,6725,128231,1
1227,40062,32242,117961,118386,119181,118321,117906,290919,118322,1
1228,33115,27619,117961,118413,118414,118321,117906,290919,118322,1
1229,30839,4712,117961,118343,118458,120006,219966,118424,119929,1
1230,78198,72039,91261,118026,118706,118451,126309,118453,118454,1
1231,34990,15554,117961,118052,123144,118890,125128,118398,118892,1
1232,34817,16803,117961,119597,120823,118890,189881,118398,118892,1
1233,39476,8674,117961,118225,119924,120690,127922,290919,120692,1
1234,111102,770,117961,118300,119181,118784,117906,118453,118454,1
1235,74310,7553,117961,118300,118403,119949,117906,290919,118786,1
1236,34886,6454,117961,118386,118896,117905,117906,290919,117908,1
1237,80842,1030,117961,118343,120722,118361,118362,118363,118364,1
1238,34993,2270,117961,118413,122550,120172,207709,118762,123068,1
1239,36923,14811,117961,118327,120722,120690,123107,120518,128765,1
1240,41636,2312,117902,117903,121305,128230,302830,4673,128231,1
1241,40919,40932,118315,119171,118464,118465,175082,118467,118468,1
1242,1023,21036,117961,118300,120663,118784,147114,118704,118749,1
1243,25985,5550,118256,118257,117945,259173,118806,292795,118943,1
1244,34223,2034,117961,118225,118979,307024,140976,118331,118332,1
1245,42085,74428,91261,118026,119362,119363,216624,118667,119411,1
1246,73103,4215,118212,118213,118597,118890,301534,118398,118892,1
1247,78591,36010,117893,117894,117895,117879,117897,19721,117880,1
1248,75045,15781,117961,118300,118360,118890,310589,118398,119851,1
1249,95897,16850,118725,118225,119092,122849,117897,118424,124421,1
1250,34579,3788,117961,118343,120722,118321,117906,290919,118322,1
1251,29693,20924,117887,126102,117920,118568,118054,19721,118570,1
1252,37094,2003,117961,118386,129128,118636,239652,118453,118749,0
1253,16030,51138,117961,118446,118684,117905,117906,117887,117898,1
1254,25328,3073,117993,117994,118437,117896,281586,117887,117898,1
1255,4675,7337,117961,118300,19772,117905,118054,290919,118055,1
1256,76860,49655,117961,118446,122550,118321,117906,290919,118322,1
1257,77659,65834,117983,117984,117895,117879,117879,19721,117880,1
1258,38972,68562,118114,118257,118623,259173,133533,117887,117973,1
1259,3853,52735,117961,118052,120096,120357,183590,118331,120359,1
1260,75658,1482,117961,117962,118840,118451,123378,118704,118454,1
1261,74728,108868,119062,119091,120297,117905,117906,290919,117908,1
1262,44248,14731,117961,118343,118514,118784,117906,290919,118322,1
1263,80772,16959,117961,118446,122273,117905,117906,290919,117908,1
1264,972,25872,118169,118170,120050,117946,223125,292795,118046,1
1265,91167,18220,117961,118300,118783,118321,118173,290919,118175,0
1266,43338,4638,117961,118343,119945,117905,117906,290919,117908,1
1267,4675,4571,117961,118225,126955,117905,279443,290919,117908,1
1268,6184,55753,117932,117933,117884,117879,117897,19721,117880,1
1269,36267,6926,117961,118446,124266,118890,310715,118398,120791,1
1270,972,16024,117961,118300,119984,123067,169986,118398,118899,1
1271,95755,4639,117961,118300,118514,118278,117906,290919,118279,1
1272,45089,1065,117961,118327,118378,118641,304465,118643,118644,1
1273,17308,1012,5110,119135,118042,118054,117906,290919,117908,1
1274,41276,23200,117961,118343,123125,118784,117906,290919,118786,1
1275,36954,16541,117961,118225,120551,118321,117906,290919,118322,1
1276,28586,53091,119134,119091,119064,118777,308574,19793,118779,1
1277,35793,1912,119134,119135,118042,117896,199346,117887,117898,1
1278,79561,4638,117961,118343,119987,117905,117906,290919,117908,1
1279,5729,5657,117961,118386,121176,118321,117906,290919,118322,1
1280,17849,13544,117961,118386,119796,120628,184405,118131,120634,1
1281,19998,7220,117961,118052,120539,117905,117906,290919,117908,1
1282,25231,56663,117902,117903,118507,120990,142453,118398,118865,1
1283,75834,8686,117961,118327,119986,117905,117906,290919,117908,1
1284,38967,14731,117961,118446,118514,118784,213944,290919,118786,1
1285,27287,7807,117961,118327,118518,118043,118756,270488,118046,0
1286,19481,46751,118106,118080,117941,117879,119983,19721,117880,1
1287,42085,21867,118212,118052,120539,118396,300044,118398,118399,1
1288,29118,7001,117961,118225,118933,121594,132108,4673,128231,1
1289,75078,7651,117961,118386,118692,117905,118278,290919,117908,1
1290,27082,2270,117961,117969,120584,120647,310997,118424,120692,1
1291,74920,7551,117961,118052,118867,118321,117906,290919,118322,1
1292,91176,27384,91261,118026,119507,123648,123107,120518,123650,1
1293,31835,58461,117929,117927,119569,119323,123932,19793,119325,1
1294,79092,52481,117961,117984,120677,118568,292195,121916,120419,1
1295,2925,2819,117961,118343,118700,118784,117906,290919,118786,1
